"probe1"	"probe2"	"ont"
"215787_at"	"202401_s_at"	0.71
"200974_at"	"216438_s_at"	0.807
"215787_at"	"216438_s_at"	0.807
"200974_at"	"204083_s_at"	0.542
"200974_at"	"212654_at"	0.542
"215787_at"	"204083_s_at"	0.542
"215787_at"	"212654_at"	0.542
"200974_at"	"200074_s_at"	0.731
"200974_at"	"213588_x_at"	0.731
"200974_at"	"219138_at"	0.731
"215787_at"	"200074_s_at"	0.731
"215787_at"	"213588_x_at"	0.731
"215787_at"	"219138_at"	0.731
"200974_at"	"201954_at"	0.672
"215787_at"	"201954_at"	0.672
"200974_at"	"205541_s_at"	0.56
"215787_at"	"205541_s_at"	0.56
"200974_at"	"209026_x_at"	0.765
"200974_at"	"211714_x_at"	0.765
"200974_at"	"212320_at"	0.765
"215787_at"	"209026_x_at"	0.765
"215787_at"	"211714_x_at"	0.765
"215787_at"	"212320_at"	0.765
"200974_at"	"214023_x_at"	0.69
"215787_at"	"214023_x_at"	0.69
"200601_at"	"207163_s_at"	0.827
"200601_at"	"207613_s_at"	0.731
"200601_at"	"213108_at"	0.731
"200601_at"	"202329_at"	0.774
"200601_at"	"201390_s_at"	0.799
"200601_at"	"202253_s_at"	0.713
"200601_at"	"216024_at"	0.713
"200601_at"	"200094_s_at"	0.834
"200601_at"	"204102_s_at"	0.834
"200601_at"	"200019_s_at"	NA
"200601_at"	"200744_s_at"	0.704
"200601_at"	"200745_s_at"	0.704
"200601_at"	"200746_s_at"	0.704
"200601_at"	"200852_x_at"	0.819
"200601_at"	"209036_s_at"	0.729
"200601_at"	"213333_at"	0.729
"200601_at"	"200600_at"	0.828
"200601_at"	"212082_s_at"	0.739
"200601_at"	"214002_at"	0.739
"200601_at"	"206390_x_at"	0.751
"200601_at"	"200737_at"	0.727
"200601_at"	"200738_s_at"	0.727
"200601_at"	"217356_s_at"	0.727
"200601_at"	"217383_at"	0.727
"200601_at"	"201140_s_at"	0.633
"200601_at"	"201156_s_at"	0.633
"200601_at"	"200717_x_at"	0.81
"200601_at"	"212042_x_at"	0.81
"200601_at"	"200936_at"	0.685
"200601_at"	"212044_s_at"	0.668
"200601_at"	"200908_s_at"	0.771
"200601_at"	"217670_at"	0.771
"200601_at"	"201011_at"	0.642
"200601_at"	"210231_x_at"	0.792
"200601_at"	"213048_s_at"	0.792
"200601_at"	"200665_s_at"	0.788
"200601_at"	"212667_at"	0.788
"200601_at"	"216438_s_at"	0.859
"200601_at"	"206393_at"	0.696
"200601_at"	"205693_at"	0.596
"200601_at"	"204083_s_at"	0.639
"200601_at"	"212654_at"	0.639
"200601_at"	"215624_at"	0.745
"200601_at"	"215735_s_at"	0.745
"200601_at"	"203683_s_at"	0.672
"200601_at"	"202112_at"	0.713
"200601_at"	"209830_s_at"	0.7
"200601_at"	"201954_at"	0.778
"200601_at"	"204910_s_at"	1
"200601_at"	"204911_s_at"	1
"200601_at"	"213884_s_at"	1
"200601_at"	"213885_at"	1
"200601_at"	"209026_x_at"	0.795
"200601_at"	"211714_x_at"	0.795
"200601_at"	"212320_at"	0.795
"201786_s_at"	"201693_s_at"	0.872
"201786_s_at"	"201694_s_at"	0.872
"201786_s_at"	"217502_at"	0.755
"201786_s_at"	"203275_at"	0.755
"201786_s_at"	"202621_at"	0.872
"201786_s_at"	"208436_s_at"	0.855
"201786_s_at"	"200057_s_at"	0.796
"201786_s_at"	"208698_s_at"	0.796
"201786_s_at"	"210470_x_at"	0.796
"201786_s_at"	"200063_s_at"	0.797
"201786_s_at"	"221691_x_at"	0.797
"201786_s_at"	"221923_s_at"	0.797
"201786_s_at"	"208620_at"	0.837
"201786_s_at"	"202243_s_at"	0.746
"201786_s_at"	"202244_at"	0.746
"201786_s_at"	"200010_at"	0.826
"201786_s_at"	"221798_x_at"	0.804
"201786_s_at"	"200002_at"	0.803
"213245_at"	"211201_at"	0.827
"215340_at"	"211201_at"	0.827
"215348_at"	"211201_at"	0.827
"213245_at"	"201040_at"	0.849
"213245_at"	"215996_at"	0.849
"215340_at"	"201040_at"	0.849
"215340_at"	"215996_at"	0.849
"215348_at"	"201040_at"	0.849
"215348_at"	"215996_at"	0.849
"213245_at"	"200852_x_at"	0.854
"215340_at"	"200852_x_at"	0.854
"215348_at"	"200852_x_at"	0.854
"213245_at"	"210234_at"	0.918
"215340_at"	"210234_at"	0.918
"215348_at"	"210234_at"	0.918
"213245_at"	"212983_at"	0.886
"215340_at"	"212983_at"	0.886
"215348_at"	"212983_at"	0.886
"213245_at"	"207577_at"	0.893
"213245_at"	"207578_s_at"	0.893
"213245_at"	"216939_s_at"	0.893
"215340_at"	"207577_at"	0.893
"215340_at"	"207578_s_at"	0.893
"215340_at"	"216939_s_at"	0.893
"215348_at"	"207577_at"	0.893
"215348_at"	"207578_s_at"	0.893
"215348_at"	"216939_s_at"	0.893
"213245_at"	"206001_at"	0.865
"215340_at"	"206001_at"	0.865
"215348_at"	"206001_at"	0.865
"213245_at"	"210382_at"	0.764
"215340_at"	"210382_at"	0.764
"215348_at"	"210382_at"	0.764
"213245_at"	"209201_x_at"	0.812
"213245_at"	"211919_s_at"	0.812
"213245_at"	"217028_at"	0.812
"215340_at"	"209201_x_at"	0.812
"215340_at"	"211919_s_at"	0.812
"215340_at"	"217028_at"	0.812
"215348_at"	"209201_x_at"	0.812
"215348_at"	"211919_s_at"	0.812
"215348_at"	"217028_at"	0.812
"213245_at"	"220538_at"	0.888
"215340_at"	"220538_at"	0.888
"215348_at"	"220538_at"	0.888
"207163_s_at"	"203388_at"	0.931
"207163_s_at"	"1861_at"	0.739
"207163_s_at"	"209364_at"	0.739
"207163_s_at"	"211962_s_at"	0.883
"207163_s_at"	"211965_at"	0.883
"207163_s_at"	"213277_at"	0.883
"207163_s_at"	"213284_at"	0.883
"207163_s_at"	"207613_s_at"	0.831
"207163_s_at"	"213108_at"	0.831
"207163_s_at"	"202224_at"	0.934
"207163_s_at"	"202225_at"	0.934
"207163_s_at"	"202226_s_at"	0.934
"207163_s_at"	"202329_at"	0.899
"207163_s_at"	"208674_x_at"	0.844
"207163_s_at"	"208675_s_at"	0.844
"207163_s_at"	"200094_s_at"	0.866
"207163_s_at"	"204102_s_at"	0.866
"207163_s_at"	"201693_s_at"	0.893
"207163_s_at"	"201694_s_at"	0.893
"207163_s_at"	"221539_at"	0.843
"207163_s_at"	"202580_x_at"	1
"207163_s_at"	"212024_x_at"	0.869
"207163_s_at"	"212025_s_at"	0.869
"207163_s_at"	"222065_s_at"	0.869
"207163_s_at"	"207954_at"	0.893
"207163_s_at"	"209710_at"	0.893
"207163_s_at"	"210358_x_at"	0.893
"207163_s_at"	"201040_at"	0.885
"207163_s_at"	"215996_at"	0.885
"207163_s_at"	"200852_x_at"	0.816
"207163_s_at"	"201673_s_at"	0.803
"207163_s_at"	"212983_at"	0.871
"207163_s_at"	"201841_s_at"	0.864
"207163_s_at"	"202621_at"	0.913
"207163_s_at"	"206493_at"	0.696
"207163_s_at"	"206494_s_at"	0.696
"207163_s_at"	"216956_s_at"	0.696
"207163_s_at"	"216966_at"	0.696
"207163_s_at"	"204989_s_at"	0.662
"207163_s_at"	"204990_s_at"	0.662
"207163_s_at"	"211905_s_at"	0.662
"207163_s_at"	"214292_at"	0.662
"207163_s_at"	"200796_s_at"	0.847
"207163_s_at"	"200797_s_at"	0.847
"207163_s_at"	"200798_x_at"	0.847
"207163_s_at"	"214056_at"	0.847
"207163_s_at"	"214057_at"	0.847
"207163_s_at"	"203003_at"	0.864
"207163_s_at"	"203004_s_at"	0.864
"207163_s_at"	"200600_at"	0.754
"207163_s_at"	"200057_s_at"	0.806
"207163_s_at"	"208698_s_at"	0.806
"207163_s_at"	"210470_x_at"	0.806
"207163_s_at"	"200063_s_at"	0.89
"207163_s_at"	"221691_x_at"	0.89
"207163_s_at"	"221923_s_at"	0.89
"207163_s_at"	"208620_at"	0.894
"207163_s_at"	"204855_at"	0.795
"207163_s_at"	"202240_at"	0.813
"207163_s_at"	"202186_x_at"	0.842
"207163_s_at"	"202187_s_at"	0.842
"207163_s_at"	"201114_x_at"	0.832
"207163_s_at"	"216088_s_at"	0.832
"207163_s_at"	"202243_s_at"	0.847
"207163_s_at"	"202244_at"	0.847
"207163_s_at"	"201252_at"	0.819
"207163_s_at"	"200717_x_at"	0.85
"207163_s_at"	"212042_x_at"	0.85
"207163_s_at"	"221798_x_at"	0.866
"207163_s_at"	"214317_x_at"	0.883
"207163_s_at"	"217747_s_at"	0.883
"207163_s_at"	"202004_x_at"	0.666
"207163_s_at"	"210131_x_at"	0.666
"207163_s_at"	"215088_s_at"	0.666
"207163_s_at"	"216591_s_at"	0.666
"207163_s_at"	"212777_at"	0.879
"207163_s_at"	"212780_at"	0.879
"207163_s_at"	"202005_at"	0.733
"207163_s_at"	"216905_s_at"	0.733
"207163_s_at"	"216906_at"	0.733
"207163_s_at"	"208991_at"	0.906
"207163_s_at"	"208992_s_at"	0.906
"207163_s_at"	"203010_at"	0.827
"207163_s_at"	"204292_x_at"	0.925
"207163_s_at"	"41657_at"	0.925
"207163_s_at"	"207113_s_at"	0.692
"207163_s_at"	"204083_s_at"	0.715
"207163_s_at"	"212654_at"	0.715
"207163_s_at"	"215624_at"	0.821
"207163_s_at"	"215735_s_at"	0.821
"207163_s_at"	"203315_at"	0.84
"207163_s_at"	"217862_at"	0.826
"207163_s_at"	"217863_at"	0.826
"207163_s_at"	"217864_s_at"	0.826
"207163_s_at"	"204371_s_at"	0.847
"207163_s_at"	"204372_s_at"	0.847
"207163_s_at"	"212303_x_at"	0.847
"207163_s_at"	"216326_s_at"	0.882
"207163_s_at"	"219257_s_at"	0.879
"207163_s_at"	"201173_x_at"	0.887
"207163_s_at"	"210574_s_at"	0.887
"207163_s_at"	"210575_at"	0.887
"207163_s_at"	"218223_s_at"	NA
"207163_s_at"	"209026_x_at"	0.814
"207163_s_at"	"211714_x_at"	0.814
"207163_s_at"	"212320_at"	0.814
"211560_s_at"	"207889_at"	0.947
"211560_s_at"	"210063_at"	0.947
"211560_s_at"	"210862_s_at"	0.947
"211560_s_at"	"211322_s_at"	0.947
"211560_s_at"	"206834_at"	0.419
"211560_s_at"	"202245_at"	0.549
"211560_s_at"	"211018_at"	0.549
"211560_s_at"	"211019_s_at"	0.549
"211560_s_at"	"209036_s_at"	0.885
"211560_s_at"	"213333_at"	0.885
"211560_s_at"	"208714_at"	0.915
"211560_s_at"	"218034_at"	0.724
"204174_at"	"203416_at"	0.604
"204174_at"	"201136_at"	0.894
"204174_at"	"217728_at"	0.748
"204174_at"	"208130_s_at"	0.933
"204174_at"	"210629_x_at"	0.769
"204174_at"	"211581_x_at"	0.769
"204174_at"	"211582_x_at"	0.769
"204174_at"	"214181_x_at"	0.769
"204174_at"	"214574_x_at"	0.769
"204174_at"	"215633_x_at"	0.769
"204174_at"	"202546_at"	0.618
"205477_s_at"	"205049_s_at"	0.642
"214425_at"	"205049_s_at"	0.642
"200782_at"	"200094_s_at"	0.857
"200782_at"	"204102_s_at"	0.857
"200782_at"	"200600_at"	0.788
"200782_at"	"200737_at"	0.889
"200782_at"	"200738_s_at"	0.889
"200782_at"	"217356_s_at"	0.889
"200782_at"	"217383_at"	0.889
"200782_at"	"200967_at"	0.814
"200782_at"	"200968_s_at"	0.814
"200782_at"	"201380_at"	0.758
"206200_s_at"	"208894_at"	0.681
"206200_s_at"	"210982_s_at"	0.681
"214783_s_at"	"208894_at"	0.681
"214783_s_at"	"210982_s_at"	0.681
"206200_s_at"	"217728_at"	0.801
"214783_s_at"	"217728_at"	0.801
"209462_at"	"201116_s_at"	0.655
"209462_at"	"201117_s_at"	0.655
"209462_at"	"205586_x_at"	0.61
"203175_at"	"202329_at"	0.862
"203175_at"	"203028_s_at"	0.793
"203175_at"	"201040_at"	0.809
"203175_at"	"215996_at"	0.809
"203175_at"	"208018_s_at"	0.767
"203175_at"	"212777_at"	0.813
"203175_at"	"212780_at"	0.813
"203175_at"	"205312_at"	0.654
"203175_at"	"208991_at"	0.781
"203175_at"	"208992_s_at"	0.781
"203175_at"	"206219_s_at"	0.751
"203175_at"	"208854_s_at"	0.807
"203175_at"	"208855_s_at"	0.807
"203175_at"	"215188_at"	0.807
"203175_at"	"212651_at"	0.806
"203175_at"	"208009_s_at"	1
"203175_at"	"218076_s_at"	0.808
"203175_at"	"221789_x_at"	0.767
"203175_at"	"222131_x_at"	0.767
"203175_at"	"65770_at"	0.767
"207136_at"	"203388_at"	0.791
"207136_at"	"211201_at"	0.58
"207136_at"	"209201_x_at"	0.664
"207136_at"	"211919_s_at"	0.664
"207136_at"	"217028_at"	0.664
"203388_at"	"202329_at"	0.919
"203388_at"	"211928_at"	0.748
"203388_at"	"200094_s_at"	0.851
"203388_at"	"204102_s_at"	0.851
"203388_at"	"208018_s_at"	0.771
"203388_at"	"212082_s_at"	0.781
"203388_at"	"214002_at"	0.781
"203388_at"	"200057_s_at"	0.776
"203388_at"	"208698_s_at"	0.776
"203388_at"	"210470_x_at"	0.776
"203388_at"	"201140_s_at"	0.796
"203388_at"	"201156_s_at"	0.796
"203388_at"	"212125_at"	0.791
"203388_at"	"212127_at"	0.791
"203388_at"	"200717_x_at"	0.831
"203388_at"	"212042_x_at"	0.831
"203388_at"	"200010_at"	0.843
"203388_at"	"200022_at"	0.805
"203388_at"	"214335_at"	0.805
"203388_at"	"222297_x_at"	0.805
"203388_at"	"201033_x_at"	0.808
"203388_at"	"208856_x_at"	0.808
"203388_at"	"211720_x_at"	0.808
"203388_at"	"211972_x_at"	0.808
"203388_at"	"214167_s_at"	0.808
"203388_at"	"200908_s_at"	0.809
"203388_at"	"217670_at"	0.809
"203388_at"	"209201_x_at"	0.833
"203388_at"	"211919_s_at"	0.833
"203388_at"	"217028_at"	0.833
"203388_at"	"208984_x_at"	0.8
"203388_at"	"215089_s_at"	0.8
"203388_at"	"217221_x_at"	0.8
"203388_at"	"200074_s_at"	0.818
"203388_at"	"213588_x_at"	0.818
"203388_at"	"219138_at"	0.818
"203388_at"	"201173_x_at"	0.891
"203388_at"	"210574_s_at"	0.891
"203388_at"	"210575_at"	0.891
"203388_at"	"200002_at"	0.819
"203388_at"	"218076_s_at"	0.924
"214498_at"	"221664_s_at"	0.934
"214498_at"	"222354_at"	0.934
"204608_at"	"208674_x_at"	0.722
"204608_at"	"208675_s_at"	0.722
"204608_at"	"210447_at"	0.812
"204608_at"	"215794_x_at"	0.812
"204608_at"	"200852_x_at"	0.833
"204608_at"	"200967_at"	0.705
"204608_at"	"200968_s_at"	0.705
"204608_at"	"200908_s_at"	0.844
"204608_at"	"217670_at"	0.844
"202024_at"	"201390_s_at"	0.759
"202024_at"	"201135_at"	0.599
"202024_at"	"200094_s_at"	0.767
"202024_at"	"204102_s_at"	0.767
"202024_at"	"201122_x_at"	0.756
"202024_at"	"201123_s_at"	0.756
"202024_at"	"213753_x_at"	0.756
"202024_at"	"201040_at"	0.764
"202024_at"	"215996_at"	0.764
"202024_at"	"200744_s_at"	0.682
"202024_at"	"200745_s_at"	0.682
"202024_at"	"200746_s_at"	0.682
"202024_at"	"200852_x_at"	0.733
"202024_at"	"203577_at"	0.632
"202024_at"	"200093_s_at"	0.78
"202024_at"	"207721_x_at"	0.78
"202024_at"	"208826_x_at"	0.78
"202024_at"	"208714_at"	0.628
"202024_at"	"200057_s_at"	0.698
"202024_at"	"208698_s_at"	0.698
"202024_at"	"210470_x_at"	0.698
"202024_at"	"208620_at"	0.8
"202024_at"	"201507_at"	NA
"202024_at"	"202586_at"	0.696
"202024_at"	"211730_s_at"	0.696
"202024_at"	"200967_at"	0.77
"202024_at"	"200968_s_at"	0.77
"202024_at"	"203396_at"	0.748
"202024_at"	"201114_x_at"	0.736
"202024_at"	"216088_s_at"	0.736
"202024_at"	"202243_s_at"	0.747
"202024_at"	"202244_at"	0.747
"202024_at"	"201252_at"	0.674
"202024_at"	"200908_s_at"	0.683
"202024_at"	"217670_at"	0.683
"202024_at"	"204330_s_at"	0.489
"202024_at"	"204331_s_at"	0.489
"202024_at"	"210008_s_at"	0.489
"202024_at"	"213840_s_at"	0.489
"202024_at"	"214317_x_at"	0.8
"202024_at"	"217747_s_at"	0.8
"202024_at"	"206031_s_at"	0.595
"202024_at"	"202799_at"	0.545
"202024_at"	"203043_at"	0.67
"202024_at"	"201527_at"	0.665
"202024_at"	"203740_at"	0.725
"202024_at"	"201173_x_at"	0.769
"202024_at"	"210574_s_at"	0.769
"202024_at"	"210575_at"	0.769
"202024_at"	"200002_at"	0.716
"202024_at"	"200645_at"	0.555
"202024_at"	"202415_s_at"	1
"202024_at"	"205541_s_at"	0.532
"202024_at"	"209077_at"	0.691
"202024_at"	"209078_s_at"	0.691
"202024_at"	"218188_s_at"	0.605
"202024_at"	"217716_s_at"	0.75
"202024_at"	"218034_at"	0.608
"202024_at"	"222240_s_at"	0.721
"202024_at"	"218481_at"	0.717
"202024_at"	"218110_at"	0.645
"202024_at"	"209449_at"	0.622
"202024_at"	"218463_s_at"	0.684
"202024_at"	"208784_s_at"	0.762
"202024_at"	"214383_x_at"	0.762
"202024_at"	"209026_x_at"	0.74
"202024_at"	"211714_x_at"	0.74
"202024_at"	"212320_at"	0.74
"207809_s_at"	"201392_s_at"	0.613
"207809_s_at"	"201393_s_at"	0.613
"207809_s_at"	"201551_s_at"	0.692
"207809_s_at"	"201552_at"	0.692
"207809_s_at"	"201553_s_at"	0.692
"207809_s_at"	"213728_at"	0.692
"207809_s_at"	"201527_at"	0.852
"207809_s_at"	"217800_s_at"	0.43
"203849_s_at"	"218030_at"	0.427
"203850_s_at"	"218030_at"	0.427
"1861_at"	"204493_at"	0.951
"1861_at"	"211725_s_at"	0.951
"209364_at"	"204493_at"	0.951
"209364_at"	"211725_s_at"	0.951
"1861_at"	"200796_s_at"	0.83
"1861_at"	"200797_s_at"	0.83
"1861_at"	"200798_x_at"	0.83
"1861_at"	"214056_at"	0.83
"1861_at"	"214057_at"	0.83
"209364_at"	"200796_s_at"	0.83
"209364_at"	"200797_s_at"	0.83
"209364_at"	"200798_x_at"	0.83
"209364_at"	"214056_at"	0.83
"209364_at"	"214057_at"	0.83
"1861_at"	"207000_s_at"	0.72
"1861_at"	"209697_at"	0.72
"1861_at"	"213950_s_at"	0.72
"1861_at"	"32540_at"	0.72
"1861_at"	"32541_at"	0.72
"209364_at"	"207000_s_at"	0.72
"209364_at"	"209697_at"	0.72
"209364_at"	"213950_s_at"	0.72
"209364_at"	"32540_at"	0.72
"209364_at"	"32541_at"	0.72
"1861_at"	"206863_x_at"	1
"1861_at"	"206864_s_at"	1
"1861_at"	"206865_at"	1
"209364_at"	"206863_x_at"	1
"209364_at"	"206864_s_at"	1
"209364_at"	"206865_at"	1
"1861_at"	"204269_at"	0.871
"209364_at"	"204269_at"	0.871
"204493_at"	"222015_at"	0.812
"211725_s_at"	"222015_at"	0.812
"204493_at"	"201390_s_at"	0.669
"211725_s_at"	"201390_s_at"	0.669
"204493_at"	"200796_s_at"	0.881
"204493_at"	"200797_s_at"	0.881
"204493_at"	"200798_x_at"	0.881
"204493_at"	"214056_at"	0.881
"204493_at"	"214057_at"	0.881
"211725_s_at"	"200796_s_at"	0.881
"211725_s_at"	"200797_s_at"	0.881
"211725_s_at"	"200798_x_at"	0.881
"211725_s_at"	"214056_at"	0.881
"211725_s_at"	"214057_at"	0.881
"204493_at"	"200600_at"	0.597
"211725_s_at"	"200600_at"	0.597
"204493_at"	"209941_at"	0.732
"211725_s_at"	"209941_at"	0.732
"204493_at"	"201471_s_at"	0.567
"204493_at"	"213112_s_at"	0.567
"211725_s_at"	"201471_s_at"	0.567
"211725_s_at"	"213112_s_at"	0.567
"211962_s_at"	"212627_s_at"	0.674
"211962_s_at"	"213648_at"	0.674
"211965_at"	"212627_s_at"	0.674
"211965_at"	"213648_at"	0.674
"213277_at"	"212627_s_at"	0.674
"213277_at"	"213648_at"	0.674
"213284_at"	"212627_s_at"	0.674
"213284_at"	"213648_at"	0.674
"211962_s_at"	"218481_at"	0.733
"211965_at"	"218481_at"	0.733
"213277_at"	"218481_at"	0.733
"213284_at"	"218481_at"	0.733
"201641_at"	"208436_s_at"	0.758
"201641_at"	"209252_at"	0.728
"210324_at"	"207930_at"	0.917
"200677_at"	"201551_s_at"	0.801
"200677_at"	"201552_at"	0.801
"200677_at"	"201553_s_at"	0.801
"200677_at"	"213728_at"	0.801
"206399_x_at"	"200744_s_at"	0.744
"206399_x_at"	"200745_s_at"	0.744
"206399_x_at"	"200746_s_at"	0.744
"210770_s_at"	"200744_s_at"	0.744
"210770_s_at"	"200745_s_at"	0.744
"210770_s_at"	"200746_s_at"	0.744
"214933_at"	"200744_s_at"	0.744
"214933_at"	"200745_s_at"	0.744
"214933_at"	"200746_s_at"	0.744
"206399_x_at"	"200852_x_at"	0.751
"210770_s_at"	"200852_x_at"	0.751
"214933_at"	"200852_x_at"	0.751
"206399_x_at"	"200678_x_at"	0.641
"206399_x_at"	"211284_s_at"	0.641
"206399_x_at"	"216041_x_at"	0.641
"210770_s_at"	"200678_x_at"	0.641
"210770_s_at"	"211284_s_at"	0.641
"210770_s_at"	"216041_x_at"	0.641
"214933_at"	"200678_x_at"	0.641
"214933_at"	"211284_s_at"	0.641
"214933_at"	"216041_x_at"	0.641
"206399_x_at"	"206270_at"	0.855
"210770_s_at"	"206270_at"	0.855
"214933_at"	"206270_at"	0.855
"206399_x_at"	"214023_x_at"	0.784
"210770_s_at"	"214023_x_at"	0.784
"214933_at"	"214023_x_at"	0.784
"207613_s_at"	"212983_at"	0.774
"213108_at"	"212983_at"	0.774
"207613_s_at"	"206493_at"	0.585
"207613_s_at"	"206494_s_at"	0.585
"207613_s_at"	"216956_s_at"	0.585
"207613_s_at"	"216966_at"	0.585
"213108_at"	"206493_at"	0.585
"213108_at"	"206494_s_at"	0.585
"213108_at"	"216956_s_at"	0.585
"213108_at"	"216966_at"	0.585
"207613_s_at"	"203003_at"	0.75
"207613_s_at"	"203004_s_at"	0.75
"213108_at"	"203003_at"	0.75
"213108_at"	"203004_s_at"	0.75
"207613_s_at"	"202400_s_at"	0.775
"207613_s_at"	"202401_s_at"	0.775
"213108_at"	"202400_s_at"	0.775
"213108_at"	"202401_s_at"	0.775
"207613_s_at"	"201471_s_at"	0.67
"207613_s_at"	"213112_s_at"	0.67
"213108_at"	"201471_s_at"	0.67
"213108_at"	"213112_s_at"	0.67
"207613_s_at"	"204375_at"	0.467
"213108_at"	"204375_at"	0.467
"207613_s_at"	"218030_at"	0.672
"213108_at"	"218030_at"	0.672
"214049_x_at"	"202087_s_at"	0.546
"214551_s_at"	"202087_s_at"	0.546
"214049_x_at"	"206056_x_at"	0.715
"214049_x_at"	"206057_x_at"	0.715
"214049_x_at"	"216980_s_at"	0.715
"214049_x_at"	"216981_x_at"	0.715
"214551_s_at"	"206056_x_at"	0.715
"214551_s_at"	"206057_x_at"	0.715
"214551_s_at"	"216980_s_at"	0.715
"214551_s_at"	"216981_x_at"	0.715
"204581_at"	"215925_s_at"	0.672
"217422_s_at"	"215925_s_at"	0.672
"220674_at"	"215925_s_at"	0.672
"38521_at"	"215925_s_at"	0.672
"204581_at"	"205049_s_at"	0.694
"217422_s_at"	"205049_s_at"	0.694
"220674_at"	"205049_s_at"	0.694
"38521_at"	"205049_s_at"	0.694
"204581_at"	"206056_x_at"	0.794
"204581_at"	"206057_x_at"	0.794
"204581_at"	"216980_s_at"	0.794
"204581_at"	"216981_x_at"	0.794
"217422_s_at"	"206056_x_at"	0.794
"217422_s_at"	"206057_x_at"	0.794
"217422_s_at"	"216980_s_at"	0.794
"217422_s_at"	"216981_x_at"	0.794
