"probe1"	"probe2"	"ont"
"203175_at"	"215996_at"	0.668
"203175_at"	"208018_s_at"	0.623
"203175_at"	"212777_at"	0.621
"203175_at"	"212780_at"	0.621
"203175_at"	"205312_at"	0.266
"203175_at"	"208991_at"	0.573
"203175_at"	"208992_s_at"	0.573
"203175_at"	"206219_s_at"	0.548
"203175_at"	"208854_s_at"	0.591
"203175_at"	"208855_s_at"	0.591
"203175_at"	"215188_at"	0.591
"203175_at"	"212651_at"	0.609
"203175_at"	"208009_s_at"	1
"203175_at"	"218076_s_at"	0.524
"203175_at"	"221789_x_at"	0.593
"203175_at"	"222131_x_at"	0.593
"203175_at"	"65770_at"	0.593
"207136_at"	"203388_at"	0.504
"207136_at"	"211201_at"	0.078
"207136_at"	"209201_x_at"	0.313
"207136_at"	"211919_s_at"	0.313
"207136_at"	"217028_at"	0.313
"203388_at"	"202329_at"	0.812
"203388_at"	"211928_at"	0.531
"203388_at"	"200094_s_at"	0.729
"203388_at"	"204102_s_at"	0.729
"203388_at"	"208018_s_at"	0.602
"203388_at"	"212082_s_at"	0.626
"203388_at"	"214002_at"	0.626
"203388_at"	"200057_s_at"	0.58
"203388_at"	"208698_s_at"	0.58
"203388_at"	"210470_x_at"	0.58
"203388_at"	"201140_s_at"	0.657
"203388_at"	"201156_s_at"	0.657
"203388_at"	"212125_at"	0.635
"203388_at"	"212127_at"	0.635
"203388_at"	"200717_x_at"	0.663
"203388_at"	"212042_x_at"	0.663
"203388_at"	"200010_at"	0.694
"203388_at"	"200022_at"	0.643
"203388_at"	"214335_at"	0.643
"203388_at"	"222297_x_at"	0.643
"203388_at"	"201033_x_at"	0.64
"203388_at"	"208856_x_at"	0.64
"203388_at"	"211720_x_at"	0.64
"203388_at"	"211972_x_at"	0.64
"203388_at"	"214167_s_at"	0.64
"203388_at"	"200908_s_at"	0.627
"203388_at"	"217670_at"	0.627
"203388_at"	"209201_x_at"	0.638
"203388_at"	"211919_s_at"	0.638
"203388_at"	"217028_at"	0.638
"203388_at"	"208984_x_at"	0.524
"203388_at"	"215089_s_at"	0.524
"203388_at"	"217221_x_at"	0.524
"203388_at"	"200074_s_at"	0.645
"203388_at"	"213588_x_at"	0.645
"203388_at"	"219138_at"	0.645
"203388_at"	"201173_x_at"	0.712
"203388_at"	"210574_s_at"	0.712
"203388_at"	"210575_at"	0.712
"203388_at"	"200002_at"	0.646
"203388_at"	"218076_s_at"	0.775
"214498_at"	"221664_s_at"	0.886
"214498_at"	"222354_at"	0.886
"204608_at"	"208674_x_at"	0.33
"204608_at"	"208675_s_at"	0.33
"204608_at"	"210447_at"	0.508
"204608_at"	"215794_x_at"	0.508
"204608_at"	"200852_x_at"	0.598
"204608_at"	"200967_at"	0.383
"204608_at"	"200968_s_at"	0.383
"204608_at"	"200908_s_at"	0.646
"204608_at"	"217670_at"	0.646
"202024_at"	"201390_s_at"	0.684
"202024_at"	"201135_at"	0.407
"202024_at"	"200094_s_at"	0.654
"202024_at"	"204102_s_at"	0.654
"202024_at"	"201122_x_at"	0.655
"202024_at"	"201123_s_at"	0.655
"202024_at"	"213753_x_at"	0.655
"202024_at"	"201040_at"	0.646
"202024_at"	"215996_at"	0.646
"202024_at"	"200744_s_at"	0.534
"202024_at"	"200745_s_at"	0.534
"202024_at"	"200746_s_at"	0.534
"202024_at"	"200852_x_at"	0.529
"202024_at"	"203577_at"	0.522
"202024_at"	"200093_s_at"	0.668
"202024_at"	"207721_x_at"	0.668
"202024_at"	"208826_x_at"	0.668
"202024_at"	"208714_at"	0.415
"202024_at"	"200057_s_at"	0.553
"202024_at"	"208698_s_at"	0.553
"202024_at"	"210470_x_at"	0.553
"202024_at"	"208620_at"	0.692
"202024_at"	"201507_at"	NA
"202024_at"	"202586_at"	0.582
"202024_at"	"211730_s_at"	0.582
"202024_at"	"200967_at"	0.653
"202024_at"	"200968_s_at"	0.653
"202024_at"	"203396_at"	0.666
"202024_at"	"201114_x_at"	0.633
"202024_at"	"216088_s_at"	0.633
"202024_at"	"202243_s_at"	0.671
"202024_at"	"202244_at"	0.671
"202024_at"	"201252_at"	0.493
"202024_at"	"200908_s_at"	0.512
"202024_at"	"217670_at"	0.512
"202024_at"	"204330_s_at"	0.355
"202024_at"	"204331_s_at"	0.355
"202024_at"	"210008_s_at"	0.355
"202024_at"	"213840_s_at"	0.355
"202024_at"	"214317_x_at"	0.696
"202024_at"	"217747_s_at"	0.696
"202024_at"	"206031_s_at"	0.379
"202024_at"	"202799_at"	0.386
"202024_at"	"203043_at"	0.488
"202024_at"	"201527_at"	0.518
"202024_at"	"203740_at"	0.611
"202024_at"	"201173_x_at"	0.634
"202024_at"	"210574_s_at"	0.634
"202024_at"	"210575_at"	0.634
"202024_at"	"200002_at"	0.568
"202024_at"	"200645_at"	0.367
"202024_at"	"202415_s_at"	1
"202024_at"	"205541_s_at"	0.298
"202024_at"	"209077_at"	0.543
"202024_at"	"209078_s_at"	0.543
"202024_at"	"218188_s_at"	0.454
"202024_at"	"217716_s_at"	0.63
"202024_at"	"218034_at"	0.383
"202024_at"	"222240_s_at"	0.474
"202024_at"	"218481_at"	0.638
"202024_at"	"218110_at"	0.516
"202024_at"	"209449_at"	0.517
"202024_at"	"218463_s_at"	0.553
"202024_at"	"208784_s_at"	0.622
"202024_at"	"214383_x_at"	0.622
"202024_at"	"209026_x_at"	0.664
"202024_at"	"211714_x_at"	0.664
"202024_at"	"212320_at"	0.664
"207809_s_at"	"201392_s_at"	0.546
"207809_s_at"	"201393_s_at"	0.546
"207809_s_at"	"201551_s_at"	0.606
"207809_s_at"	"201552_at"	0.606
"207809_s_at"	"201553_s_at"	0.606
"207809_s_at"	"213728_at"	0.606
"207809_s_at"	"201527_at"	0.783
"207809_s_at"	"217800_s_at"	0.302
"203849_s_at"	"218030_at"	0.074
"203850_s_at"	"218030_at"	0.074
"1861_at"	"204493_at"	0.91
"1861_at"	"211725_s_at"	0.91
"209364_at"	"204493_at"	0.91
"209364_at"	"211725_s_at"	0.91
"1861_at"	"200796_s_at"	0.744
"1861_at"	"200797_s_at"	0.744
"1861_at"	"200798_x_at"	0.744
"1861_at"	"214056_at"	0.744
"1861_at"	"214057_at"	0.744
"209364_at"	"200796_s_at"	0.744
"209364_at"	"200797_s_at"	0.744
"209364_at"	"200798_x_at"	0.744
"209364_at"	"214056_at"	0.744
"209364_at"	"214057_at"	0.744
"1861_at"	"207000_s_at"	0.586
"1861_at"	"209697_at"	0.586
"1861_at"	"213950_s_at"	0.586
"1861_at"	"32540_at"	0.586
"1861_at"	"32541_at"	0.586
"209364_at"	"207000_s_at"	0.586
"209364_at"	"209697_at"	0.586
"209364_at"	"213950_s_at"	0.586
"209364_at"	"32540_at"	0.586
"209364_at"	"32541_at"	0.586
"1861_at"	"206863_x_at"	1
"1861_at"	"206864_s_at"	1
"1861_at"	"206865_at"	1
"209364_at"	"206863_x_at"	1
"209364_at"	"206864_s_at"	1
"209364_at"	"206865_at"	1
"1861_at"	"204269_at"	0.6
"209364_at"	"204269_at"	0.6
"204493_at"	"222015_at"	0.535
"211725_s_at"	"222015_at"	0.535
"204493_at"	"201390_s_at"	0.467
"211725_s_at"	"201390_s_at"	0.467
"204493_at"	"200796_s_at"	0.825
"204493_at"	"200797_s_at"	0.825
"204493_at"	"200798_x_at"	0.825
"204493_at"	"214056_at"	0.825
"204493_at"	"214057_at"	0.825
"211725_s_at"	"200796_s_at"	0.825
"211725_s_at"	"200797_s_at"	0.825
"211725_s_at"	"200798_x_at"	0.825
"211725_s_at"	"214056_at"	0.825
"211725_s_at"	"214057_at"	0.825
"204493_at"	"200600_at"	0.325
"211725_s_at"	"200600_at"	0.325
"204493_at"	"209941_at"	0.646
"211725_s_at"	"209941_at"	0.646
"204493_at"	"201471_s_at"	0.379
"204493_at"	"213112_s_at"	0.379
"211725_s_at"	"201471_s_at"	0.379
"211725_s_at"	"213112_s_at"	0.379
"211962_s_at"	"212627_s_at"	0.59
"211962_s_at"	"213648_at"	0.59
"211965_at"	"212627_s_at"	0.59
"211965_at"	"213648_at"	0.59
"213277_at"	"212627_s_at"	0.59
"213277_at"	"213648_at"	0.59
"213284_at"	"212627_s_at"	0.59
"213284_at"	"213648_at"	0.59
"211962_s_at"	"218481_at"	0.683
"211965_at"	"218481_at"	0.683
"213277_at"	"218481_at"	0.683
"213284_at"	"218481_at"	0.683
"201641_at"	"208436_s_at"	0.579
"201641_at"	"209252_at"	0.437
"210324_at"	"207930_at"	0.884
"200677_at"	"201551_s_at"	0.663
"200677_at"	"201552_at"	0.663
"200677_at"	"201553_s_at"	0.663
"200677_at"	"213728_at"	0.663
"206399_x_at"	"200744_s_at"	0.576
"206399_x_at"	"200745_s_at"	0.576
"206399_x_at"	"200746_s_at"	0.576
"210770_s_at"	"200744_s_at"	0.576
"210770_s_at"	"200745_s_at"	0.576
"210770_s_at"	"200746_s_at"	0.576
"214933_at"	"200744_s_at"	0.576
"214933_at"	"200745_s_at"	0.576
"214933_at"	"200746_s_at"	0.576
"206399_x_at"	"200852_x_at"	0.452
"210770_s_at"	"200852_x_at"	0.452
"214933_at"	"200852_x_at"	0.452
"206399_x_at"	"200678_x_at"	0.261
"206399_x_at"	"211284_s_at"	0.261
"206399_x_at"	"216041_x_at"	0.261
"210770_s_at"	"200678_x_at"	0.261
"210770_s_at"	"211284_s_at"	0.261
"210770_s_at"	"216041_x_at"	0.261
"214933_at"	"200678_x_at"	0.261
"214933_at"	"211284_s_at"	0.261
"214933_at"	"216041_x_at"	0.261
"206399_x_at"	"206270_at"	0.688
"210770_s_at"	"206270_at"	0.688
"214933_at"	"206270_at"	0.688
"206399_x_at"	"214023_x_at"	0.492
"210770_s_at"	"214023_x_at"	0.492
"214933_at"	"214023_x_at"	0.492
"207613_s_at"	"212983_at"	0.597
"213108_at"	"212983_at"	0.597
"207613_s_at"	"206493_at"	0.358
"207613_s_at"	"206494_s_at"	0.358
"207613_s_at"	"216956_s_at"	0.358
"207613_s_at"	"216966_at"	0.358
"213108_at"	"206493_at"	0.358
"213108_at"	"206494_s_at"	0.358
"213108_at"	"216956_s_at"	0.358
"213108_at"	"216966_at"	0.358
"207613_s_at"	"203003_at"	0.529
"207613_s_at"	"203004_s_at"	0.529
"213108_at"	"203003_at"	0.529
"213108_at"	"203004_s_at"	0.529
"207613_s_at"	"202400_s_at"	0.602
"207613_s_at"	"202401_s_at"	0.602
"213108_at"	"202400_s_at"	0.602
"213108_at"	"202401_s_at"	0.602
"207613_s_at"	"201471_s_at"	0.527
"207613_s_at"	"213112_s_at"	0.527
"213108_at"	"201471_s_at"	0.527
"213108_at"	"213112_s_at"	0.527
"207613_s_at"	"204375_at"	0.241
"213108_at"	"204375_at"	0.241
"207613_s_at"	"218030_at"	0.431
"213108_at"	"218030_at"	0.431
"214049_x_at"	"202087_s_at"	0.044
"214551_s_at"	"202087_s_at"	0.044
"214049_x_at"	"206056_x_at"	0.53
"214049_x_at"	"206057_x_at"	0.53
"214049_x_at"	"216980_s_at"	0.53
"214049_x_at"	"216981_x_at"	0.53
"214551_s_at"	"206056_x_at"	0.53
"214551_s_at"	"206057_x_at"	0.53
"214551_s_at"	"216980_s_at"	0.53
"214551_s_at"	"216981_x_at"	0.53
"204581_at"	"215925_s_at"	0.451
"217422_s_at"	"215925_s_at"	0.451
"220674_at"	"215925_s_at"	0.451
"38521_at"	"215925_s_at"	0.451
"204581_at"	"205049_s_at"	0.631
"217422_s_at"	"205049_s_at"	0.631
"220674_at"	"205049_s_at"	0.631
"38521_at"	"205049_s_at"	0.631
"204581_at"	"206056_x_at"	0.698
"204581_at"	"206057_x_at"	0.698
"204581_at"	"216980_s_at"	0.698
"204581_at"	"216981_x_at"	0.698
"217422_s_at"	"206056_x_at"	0.698
"217422_s_at"	"206057_x_at"	0.698
"217422_s_at"	"216980_s_at"	0.698
"217422_s_at"	"216981_x_at"	0.698
