"probe1"	"probe2"	"ont"
"207769_s_at"	"213517_at"	0.757
"210499_s_at"	"204031_s_at"	0.757
"210499_s_at"	"213263_s_at"	0.757
"210499_s_at"	"213264_at"	0.757
"210499_s_at"	"213517_at"	0.757
"214527_s_at"	"204031_s_at"	0.757
"214527_s_at"	"213263_s_at"	0.757
"214527_s_at"	"213264_at"	0.757
"214527_s_at"	"213517_at"	0.757
"207769_s_at"	"202354_s_at"	0.723
"207769_s_at"	"202355_s_at"	0.723
"207769_s_at"	"202356_s_at"	0.723
"210499_s_at"	"202354_s_at"	0.723
"210499_s_at"	"202355_s_at"	0.723
"210499_s_at"	"202356_s_at"	0.723
"214527_s_at"	"202354_s_at"	0.723
"214527_s_at"	"202355_s_at"	0.723
"214527_s_at"	"202356_s_at"	0.723
"207769_s_at"	"202586_at"	0.505
"207769_s_at"	"211730_s_at"	0.505
"210499_s_at"	"202586_at"	0.505
"210499_s_at"	"211730_s_at"	0.505
"214527_s_at"	"202586_at"	0.505
"214527_s_at"	"211730_s_at"	0.505
"207769_s_at"	"209449_at"	0.681
"210499_s_at"	"209449_at"	0.681
"214527_s_at"	"209449_at"	0.681
"207769_s_at"	"201638_s_at"	0.684
"210499_s_at"	"201638_s_at"	0.684
"214527_s_at"	"201638_s_at"	0.684
"207769_s_at"	"218110_at"	1
"210499_s_at"	"218110_at"	1
"214527_s_at"	"218110_at"	1
"207769_s_at"	"221021_s_at"	0.727
"210499_s_at"	"221021_s_at"	0.727
"214527_s_at"	"221021_s_at"	0.727
"207769_s_at"	"208620_at"	0.742
"210499_s_at"	"208620_at"	0.742
"214527_s_at"	"208620_at"	0.742
"207769_s_at"	"204559_s_at"	0.723
"210499_s_at"	"204559_s_at"	0.723
"214527_s_at"	"204559_s_at"	0.723
"207769_s_at"	"202253_s_at"	0.663
"207769_s_at"	"216024_at"	0.663
"210499_s_at"	"202253_s_at"	0.663
"210499_s_at"	"216024_at"	0.663
"214527_s_at"	"202253_s_at"	0.663
"214527_s_at"	"216024_at"	0.663
"218952_at"	"201116_s_at"	0.292
"218952_at"	"201117_s_at"	0.292
"208723_at"	"212269_s_at"	NA
"208723_at"	"214514_at"	NA
"208723_at"	"215580_at"	NA
"208723_at"	"215581_s_at"	NA
"208723_at"	"215582_x_at"	NA
"208723_at"	"208984_x_at"	0.616
"208723_at"	"215089_s_at"	0.616
"208723_at"	"217221_x_at"	0.616
"208723_at"	"206031_s_at"	0.943
"204638_at"	"209235_at"	0.155
"204638_at"	"221961_at"	0.155
"204638_at"	"38069_at"	0.155
"204638_at"	"218678_at"	0
"204638_at"	"207113_s_at"	0.107
"204638_at"	"220428_at"	0.155
"204638_at"	"219330_at"	0.302
"217395_at"	"204326_x_at"	1
"217395_at"	"208581_x_at"	1
"203365_s_at"	"207113_s_at"	0.624
"203365_s_at"	"210514_x_at"	0.627
"203365_s_at"	"211528_x_at"	0.627
"203365_s_at"	"211529_x_at"	0.627
"203365_s_at"	"211530_x_at"	0.627
"215624_at"	"204292_x_at"	0.669
"215624_at"	"41657_at"	0.669
"215735_s_at"	"204292_x_at"	0.669
"215735_s_at"	"41657_at"	0.669
"215624_at"	"212983_at"	0.609
"215735_s_at"	"212983_at"	0.609
"215624_at"	"221539_at"	0.593
"215735_s_at"	"221539_at"	0.593
"215624_at"	"207163_s_at"	0.651
"215735_s_at"	"207163_s_at"	0.651
"215624_at"	"202240_at"	0.65
"215735_s_at"	"202240_at"	0.65
"215624_at"	"200094_s_at"	0.658
"215624_at"	"204102_s_at"	0.658
"215735_s_at"	"200094_s_at"	0.658
"215735_s_at"	"204102_s_at"	0.658
"215624_at"	"203691_at"	0.272
"215624_at"	"41469_at"	0.272
"215735_s_at"	"203691_at"	0.272
"215735_s_at"	"41469_at"	0.272
"215624_at"	"207359_at"	0.336
"215624_at"	"210787_s_at"	0.336
"215624_at"	"212252_at"	0.336
"215624_at"	"213812_s_at"	0.336
"215735_s_at"	"207359_at"	0.336
"215735_s_at"	"210787_s_at"	0.336
"215735_s_at"	"212252_at"	0.336
"215735_s_at"	"213812_s_at"	0.336
"207933_at"	"208449_s_at"	0.353
"207933_at"	"208330_at"	0.455
"207824_s_at"	"212983_at"	0.663
"212064_x_at"	"212983_at"	0.663
"207824_s_at"	"207163_s_at"	0.591
"212064_x_at"	"207163_s_at"	0.591
"202329_at"	"200744_s_at"	0.662
"202329_at"	"200745_s_at"	0.662
"202329_at"	"200746_s_at"	0.662
"202329_at"	"212983_at"	0.686
"202329_at"	"202112_at"	0.626
"202329_at"	"208991_at"	0.659
"202329_at"	"208992_s_at"	0.659
"202329_at"	"203388_at"	0.66
"202329_at"	"203175_at"	0.674
"202329_at"	"221548_s_at"	1
"202329_at"	"207000_s_at"	0.607
"202329_at"	"209697_at"	0.607
"202329_at"	"213950_s_at"	0.607
"202329_at"	"32540_at"	0.607
"202329_at"	"32541_at"	0.607
"202329_at"	"200601_at"	0.615
"202329_at"	"207163_s_at"	0.738
"202329_at"	"206493_at"	0.741
"202329_at"	"206494_s_at"	0.741
"202329_at"	"216956_s_at"	0.741
"202329_at"	"216966_at"	0.741
"202329_at"	"208894_at"	0.538
"202329_at"	"210982_s_at"	0.538
"202329_at"	"208018_s_at"	0.781
"202329_at"	"210845_s_at"	0.652
"202329_at"	"211924_s_at"	0.652
"202329_at"	"214866_at"	0.652
"202329_at"	"202253_s_at"	0.656
"202329_at"	"216024_at"	0.656
"202329_at"	"205049_s_at"	0.723
"202329_at"	"219483_s_at"	0.206
"202329_at"	"203872_at"	0.589
"202295_s_at"	"204493_at"	0.444
"202295_s_at"	"211725_s_at"	0.444
"202295_s_at"	"208894_at"	0.403
"202295_s_at"	"210982_s_at"	0.403
"218481_at"	"200717_x_at"	0.674
"218481_at"	"212042_x_at"	0.674
"218481_at"	"212044_s_at"	0.678
"218481_at"	"200010_at"	0.602
"218481_at"	"200908_s_at"	0.669
"218481_at"	"217670_at"	0.669
"218481_at"	"214317_x_at"	0.579
"218481_at"	"217747_s_at"	0.579
"218481_at"	"221798_x_at"	0.641
"218481_at"	"207585_s_at"	1
"218481_at"	"200022_at"	0.477
"218481_at"	"214335_at"	0.477
"218481_at"	"222297_x_at"	0.477
"218481_at"	"217266_at"	0.667
"218481_at"	"221475_s_at"	0.667
"218481_at"	"221476_s_at"	0.667
"218481_at"	"203740_at"	1
"218481_at"	"201492_s_at"	0.435
"218481_at"	"211962_s_at"	0.589
"218481_at"	"211965_at"	0.589
"218481_at"	"213277_at"	0.589
"218481_at"	"213284_at"	0.589
"218481_at"	"201033_x_at"	0.588
"218481_at"	"208856_x_at"	0.588
"218481_at"	"211720_x_at"	0.588
"218481_at"	"211972_x_at"	0.588
"218481_at"	"214167_s_at"	0.588
"218481_at"	"200002_at"	0.494
"218481_at"	"200062_s_at"	0.678
"218481_at"	"200074_s_at"	0.667
"218481_at"	"213588_x_at"	0.667
"218481_at"	"219138_at"	0.667
"218481_at"	"200674_s_at"	0.477
"218481_at"	"204371_s_at"	0.643
"218481_at"	"204372_s_at"	0.643
"218481_at"	"212303_x_at"	0.643
"218481_at"	"212101_at"	0.576
"218481_at"	"212102_s_at"	0.576
"218481_at"	"212103_at"	0.576
"218481_at"	"200936_at"	0.477
"218481_at"	"212627_s_at"	0.838
"218481_at"	"213648_at"	0.838
"218481_at"	"200092_s_at"	0.477
"218481_at"	"201429_s_at"	0.678
"218481_at"	"213459_at"	0.678
"218481_at"	"214041_x_at"	0.678
"202093_s_at"	"202354_s_at"	0.66
"202093_s_at"	"202355_s_at"	0.66
"202093_s_at"	"202356_s_at"	0.66
"202093_s_at"	"202586_at"	0.478
"202093_s_at"	"211730_s_at"	0.478
"202093_s_at"	"201390_s_at"	0.733
"202093_s_at"	"218906_x_at"	0.678
"202093_s_at"	"203577_at"	0.605
"202093_s_at"	"217502_at"	0.747
"205205_at"	"207535_s_at"	0.885
"205205_at"	"209636_at"	0.885
"205205_at"	"211524_at"	0.885
"205205_at"	"202243_s_at"	0.649
"205205_at"	"202244_at"	0.649
"205205_at"	"212219_at"	0.571
"205205_at"	"212220_at"	0.571
"205205_at"	"212222_at"	0.571
"205205_at"	"201114_x_at"	0.66
"205205_at"	"216088_s_at"	0.66
"205205_at"	"208991_at"	0.834
"205205_at"	"208992_s_at"	0.834
"205205_at"	"204352_at"	0.633
"205205_at"	"207113_s_at"	0.74
"205205_at"	"214062_x_at"	0.729
"205205_at"	"214448_x_at"	0.729
"205205_at"	"207163_s_at"	0.584
"205205_at"	"200782_at"	0.559
"205205_at"	"201763_s_at"	0.688
"205205_at"	"216038_x_at"	0.688
"205205_at"	"202621_at"	0.857
"205205_at"	"210182_at"	0.323
"209381_x_at"	"212125_at"	0.783
"209381_x_at"	"212127_at"	0.783
"37462_i_at"	"212125_at"	0.783
"37462_i_at"	"212127_at"	0.783
"209381_x_at"	"215535_s_at"	0.731
"209381_x_at"	"32836_at"	0.731
"37462_i_at"	"215535_s_at"	0.731
"37462_i_at"	"32836_at"	0.731
"209381_x_at"	"209449_at"	0.81
"37462_i_at"	"209449_at"	0.81
"209381_x_at"	"204031_s_at"	0.903
"209381_x_at"	"213263_s_at"	0.903
"209381_x_at"	"213264_at"	0.903
"209381_x_at"	"213517_at"	0.903
"37462_i_at"	"204031_s_at"	0.903
"37462_i_at"	"213263_s_at"	0.903
"37462_i_at"	"213264_at"	0.903
"37462_i_at"	"213517_at"	0.903
"209381_x_at"	"202354_s_at"	0.689
"209381_x_at"	"202355_s_at"	0.689
"209381_x_at"	"202356_s_at"	0.689
"37462_i_at"	"202354_s_at"	0.689
"37462_i_at"	"202355_s_at"	0.689
"37462_i_at"	"202356_s_at"	0.689
"209381_x_at"	"202586_at"	0.499
"209381_x_at"	"211730_s_at"	0.499
"37462_i_at"	"202586_at"	0.499
"37462_i_at"	"211730_s_at"	0.499
"209381_x_at"	"208984_x_at"	0.857
"209381_x_at"	"215089_s_at"	0.857
"209381_x_at"	"217221_x_at"	0.857
"37462_i_at"	"208984_x_at"	0.857
"37462_i_at"	"215089_s_at"	0.857
"37462_i_at"	"217221_x_at"	0.857
"209381_x_at"	"200094_s_at"	0.837
"209381_x_at"	"204102_s_at"	0.837
"37462_i_at"	"200094_s_at"	0.837
"37462_i_at"	"204102_s_at"	0.837
"209381_x_at"	"201638_s_at"	0.809
"37462_i_at"	"201638_s_at"	0.809
"209381_x_at"	"201935_s_at"	0.829
