"probe1"	"probe2"	"ont"
"200974_at"	"201954_at"	0.178
"215787_at"	"201954_at"	0.178
"200974_at"	"205541_s_at"	0.264
"215787_at"	"205541_s_at"	0.264
"200974_at"	"209026_x_at"	0.071
"200974_at"	"211714_x_at"	0.071
"200974_at"	"212320_at"	0.071
"215787_at"	"209026_x_at"	0.071
"215787_at"	"211714_x_at"	0.071
"215787_at"	"212320_at"	0.071
"200974_at"	"214023_x_at"	0.243
"215787_at"	"214023_x_at"	0.243
"200601_at"	"207163_s_at"	0.455
"200601_at"	"207613_s_at"	0.446
"200601_at"	"213108_at"	0.446
"200601_at"	"202329_at"	0.369
"200601_at"	"201390_s_at"	0.424
"200601_at"	"202253_s_at"	0.526
"200601_at"	"216024_at"	0.526
"200601_at"	"200094_s_at"	0.369
"200601_at"	"204102_s_at"	0.369
"200601_at"	"200019_s_at"	NA
"200601_at"	"200744_s_at"	0.236
"200601_at"	"200745_s_at"	0.236
"200601_at"	"200746_s_at"	0.236
"200601_at"	"200852_x_at"	0.171
"200601_at"	"209036_s_at"	0.113
"200601_at"	"213333_at"	0.113
"200601_at"	"200600_at"	0.411
"200601_at"	"212082_s_at"	0.217
"200601_at"	"214002_at"	0.217
"200601_at"	"206390_x_at"	0.453
"200601_at"	"200737_at"	0.27
"200601_at"	"200738_s_at"	0.27
"200601_at"	"217356_s_at"	0.27
"200601_at"	"217383_at"	0.27
"200601_at"	"201140_s_at"	0.448
"200601_at"	"201156_s_at"	0.448
"200601_at"	"200717_x_at"	0.33
"200601_at"	"212042_x_at"	0.33
"200601_at"	"200936_at"	0.331
"200601_at"	"212044_s_at"	0.321
"200601_at"	"200908_s_at"	0.321
"200601_at"	"217670_at"	0.321
"200601_at"	"201011_at"	0.114
"200601_at"	"210231_x_at"	0.366
"200601_at"	"213048_s_at"	0.366
"200601_at"	"200665_s_at"	0.521
"200601_at"	"212667_at"	0.521
"200601_at"	"216438_s_at"	0.61
"200601_at"	"206393_at"	0.329
"200601_at"	"205693_at"	0.267
"200601_at"	"204083_s_at"	0.296
"200601_at"	"212654_at"	0.296
"200601_at"	"215624_at"	0.448
"200601_at"	"215735_s_at"	0.448
"200601_at"	"203683_s_at"	0.48
"200601_at"	"202112_at"	0.345
"200601_at"	"209830_s_at"	0.296
"200601_at"	"201954_at"	0.337
"200601_at"	"204910_s_at"	0.108
"200601_at"	"204911_s_at"	0.108
"200601_at"	"213884_s_at"	0.108
"200601_at"	"213885_at"	0.108
"200601_at"	"209026_x_at"	0.277
"200601_at"	"211714_x_at"	0.277
"200601_at"	"212320_at"	0.277
"201786_s_at"	"201693_s_at"	0.433
"201786_s_at"	"201694_s_at"	0.433
"201786_s_at"	"217502_at"	0.511
"201786_s_at"	"203275_at"	0.641
"201786_s_at"	"202621_at"	0.501
"201786_s_at"	"208436_s_at"	0.565
"201786_s_at"	"200057_s_at"	0.427
"201786_s_at"	"208698_s_at"	0.427
"201786_s_at"	"210470_x_at"	0.427
"201786_s_at"	"200063_s_at"	0.416
"201786_s_at"	"221691_x_at"	0.416
"201786_s_at"	"221923_s_at"	0.416
"201786_s_at"	"208620_at"	0.439
"201786_s_at"	"202243_s_at"	0.186
"201786_s_at"	"202244_at"	0.186
"201786_s_at"	"200010_at"	0.395
"201786_s_at"	"221798_x_at"	0.363
"201786_s_at"	"200002_at"	0.298
"213245_at"	"211201_at"	0.514
"215340_at"	"211201_at"	0.514
"215348_at"	"211201_at"	0.514
"213245_at"	"201040_at"	0.475
"213245_at"	"215996_at"	0.475
"215340_at"	"201040_at"	0.475
"215340_at"	"215996_at"	0.475
"215348_at"	"201040_at"	0.475
"215348_at"	"215996_at"	0.475
"213245_at"	"200852_x_at"	0.394
"215340_at"	"200852_x_at"	0.394
"215348_at"	"200852_x_at"	0.394
"213245_at"	"210234_at"	0.496
"215340_at"	"210234_at"	0.496
"215348_at"	"210234_at"	0.496
"213245_at"	"212983_at"	0.311
"215340_at"	"212983_at"	0.311
"215348_at"	"212983_at"	0.311
"213245_at"	"207577_at"	0.491
"213245_at"	"207578_s_at"	0.491
"213245_at"	"216939_s_at"	0.491
"215340_at"	"207577_at"	0.491
"215340_at"	"207578_s_at"	0.491
"215340_at"	"216939_s_at"	0.491
"215348_at"	"207577_at"	0.491
"215348_at"	"207578_s_at"	0.491
"215348_at"	"216939_s_at"	0.491
"213245_at"	"206001_at"	0.379
"215340_at"	"206001_at"	0.379
"215348_at"	"206001_at"	0.379
"213245_at"	"210382_at"	0.42
"215340_at"	"210382_at"	0.42
"215348_at"	"210382_at"	0.42
"213245_at"	"209201_x_at"	0.414
"213245_at"	"211919_s_at"	0.414
"213245_at"	"217028_at"	0.414
"215340_at"	"209201_x_at"	0.414
"215340_at"	"211919_s_at"	0.414
"215340_at"	"217028_at"	0.414
"215348_at"	"209201_x_at"	0.414
"215348_at"	"211919_s_at"	0.414
"215348_at"	"217028_at"	0.414
"213245_at"	"220538_at"	0.415
"215340_at"	"220538_at"	0.415
"215348_at"	"220538_at"	0.415
"207163_s_at"	"203388_at"	0.559
"207163_s_at"	"1861_at"	0.615
"207163_s_at"	"209364_at"	0.615
"207163_s_at"	"211962_s_at"	0.593
"207163_s_at"	"211965_at"	0.593
"207163_s_at"	"213277_at"	0.593
"207163_s_at"	"213284_at"	0.593
"207163_s_at"	"207613_s_at"	0.551
"207163_s_at"	"213108_at"	0.551
"207163_s_at"	"202224_at"	0.528
"207163_s_at"	"202225_at"	0.528
"207163_s_at"	"202226_s_at"	0.528
"207163_s_at"	"202329_at"	0.381
"207163_s_at"	"208674_x_at"	0.295
"207163_s_at"	"208675_s_at"	0.295
"207163_s_at"	"200094_s_at"	0.288
"207163_s_at"	"204102_s_at"	0.288
"207163_s_at"	"201693_s_at"	0.493
"207163_s_at"	"201694_s_at"	0.493
"207163_s_at"	"221539_at"	0.302
"207163_s_at"	"202580_x_at"	0.471
"207163_s_at"	"212024_x_at"	NA
"207163_s_at"	"212025_s_at"	NA
"207163_s_at"	"222065_s_at"	NA
"207163_s_at"	"207954_at"	0.508
"207163_s_at"	"209710_at"	0.508
"207163_s_at"	"210358_x_at"	0.508
"207163_s_at"	"201040_at"	0.351
"207163_s_at"	"215996_at"	0.351
"207163_s_at"	"200852_x_at"	0.184
"207163_s_at"	"201673_s_at"	0.957
"207163_s_at"	"212983_at"	0.619
"207163_s_at"	"201841_s_at"	0.606
"207163_s_at"	"202621_at"	0.441
"207163_s_at"	"206493_at"	0.213
"207163_s_at"	"206494_s_at"	0.213
"207163_s_at"	"216956_s_at"	0.213
"207163_s_at"	"216966_at"	0.213
"207163_s_at"	"204989_s_at"	0.325
"207163_s_at"	"204990_s_at"	0.325
"207163_s_at"	"211905_s_at"	0.325
"207163_s_at"	"214292_at"	0.325
"207163_s_at"	"200796_s_at"	0.472
"207163_s_at"	"200797_s_at"	0.472
"207163_s_at"	"200798_x_at"	0.472
"207163_s_at"	"214056_at"	0.472
"207163_s_at"	"214057_at"	0.472
"207163_s_at"	"203003_at"	0.296
"207163_s_at"	"203004_s_at"	0.296
"207163_s_at"	"200600_at"	0.49
"207163_s_at"	"200057_s_at"	0.378
"207163_s_at"	"208698_s_at"	0.378
"207163_s_at"	"210470_x_at"	0.378
"207163_s_at"	"200063_s_at"	0.573
"207163_s_at"	"221691_x_at"	0.573
"207163_s_at"	"221923_s_at"	0.573
"207163_s_at"	"208620_at"	0.132
"207163_s_at"	"204855_at"	0.998
"207163_s_at"	"202240_at"	0.526
"207163_s_at"	"202186_x_at"	0.325
"207163_s_at"	"202187_s_at"	0.325
"207163_s_at"	"201114_x_at"	0.17
"207163_s_at"	"216088_s_at"	0.17
"207163_s_at"	"202243_s_at"	0.17
"207163_s_at"	"202244_at"	0.17
"207163_s_at"	"201252_at"	0.234
"207163_s_at"	"200717_x_at"	0.274
"207163_s_at"	"212042_x_at"	0.274
"207163_s_at"	"221798_x_at"	0.32
"207163_s_at"	"214317_x_at"	0.34
"207163_s_at"	"217747_s_at"	0.34
"207163_s_at"	"202004_x_at"	0.233
"207163_s_at"	"210131_x_at"	0.233
"207163_s_at"	"215088_s_at"	0.233
"207163_s_at"	"216591_s_at"	0.233
"207163_s_at"	"212777_at"	0.532
"207163_s_at"	"212780_at"	0.532
"207163_s_at"	"202005_at"	0.212
"207163_s_at"	"216905_s_at"	0.212
"207163_s_at"	"216906_at"	0.212
"207163_s_at"	"208991_at"	0.627
"207163_s_at"	"208992_s_at"	0.627
"207163_s_at"	"203010_at"	0.494
"207163_s_at"	"204292_x_at"	0.58
"207163_s_at"	"41657_at"	0.58
"207163_s_at"	"207113_s_at"	0.712
"207163_s_at"	"204083_s_at"	0.152
"207163_s_at"	"212654_at"	0.152
"207163_s_at"	"215624_at"	0.611
"207163_s_at"	"215735_s_at"	0.611
"207163_s_at"	"203315_at"	0.502
"207163_s_at"	"217862_at"	0.456
"207163_s_at"	"217863_at"	0.456
"207163_s_at"	"217864_s_at"	0.456
"207163_s_at"	"204371_s_at"	0.394
"207163_s_at"	"204372_s_at"	0.394
"207163_s_at"	"212303_x_at"	0.394
"207163_s_at"	"216326_s_at"	0.529
"207163_s_at"	"219257_s_at"	0.571
"207163_s_at"	"201173_x_at"	0.101
"207163_s_at"	"210574_s_at"	0.101
"207163_s_at"	"210575_at"	0.101
"207163_s_at"	"218223_s_at"	NA
"207163_s_at"	"209026_x_at"	0.179
"207163_s_at"	"211714_x_at"	0.179
"207163_s_at"	"212320_at"	0.179
"211560_s_at"	"207889_at"	0.221
"211560_s_at"	"210063_at"	0.221
"211560_s_at"	"210862_s_at"	0.221
"211560_s_at"	"211322_s_at"	0.221
"211560_s_at"	"206834_at"	0.375
"211560_s_at"	"202245_at"	0.316
"211560_s_at"	"211018_at"	0.316
"211560_s_at"	"211019_s_at"	0.316
"211560_s_at"	"209036_s_at"	0.134
"211560_s_at"	"213333_at"	0.134
"211560_s_at"	"208714_at"	0.112
"211560_s_at"	"218034_at"	0.244
"204174_at"	"203416_at"	0.219
"204174_at"	"201136_at"	0.227
"204174_at"	"217728_at"	0.205
"204174_at"	"208130_s_at"	0.526
"204174_at"	"210629_x_at"	0.136
"204174_at"	"211581_x_at"	0.136
"204174_at"	"211582_x_at"	0.136
"204174_at"	"214181_x_at"	0.136
"204174_at"	"214574_x_at"	0.136
"204174_at"	"215633_x_at"	0.136
"204174_at"	"202546_at"	0.165
"205477_s_at"	"205049_s_at"	0.265
"214425_at"	"205049_s_at"	0.265
"200782_at"	"200094_s_at"	0.274
"200782_at"	"204102_s_at"	0.274
"200782_at"	"200600_at"	0.34
"200782_at"	"200737_at"	0.267
"200782_at"	"200738_s_at"	0.267
"200782_at"	"217356_s_at"	0.267
"200782_at"	"217383_at"	0.267
"200782_at"	"200967_at"	0.148
"200782_at"	"200968_s_at"	0.148
"200782_at"	"201380_at"	0.143
"206200_s_at"	"208894_at"	0.097
"206200_s_at"	"210982_s_at"	0.097
"214783_s_at"	"208894_at"	0.097
"214783_s_at"	"210982_s_at"	0.097
"206200_s_at"	"217728_at"	0.087
"214783_s_at"	"217728_at"	0.087
"209462_at"	"201116_s_at"	0.193
"209462_at"	"201117_s_at"	0.193
"209462_at"	"205586_x_at"	0.175
"203175_at"	"202329_at"	0.388
"203175_at"	"203028_s_at"	0.373
"203175_at"	"201040_at"	0.477
"203175_at"	"215996_at"	0.477
"203175_at"	"208018_s_at"	0.528
"203175_at"	"212777_at"	0.587
"203175_at"	"212780_at"	0.587
"203175_at"	"205312_at"	0.436
"203175_at"	"208991_at"	0.453
"203175_at"	"208992_s_at"	0.453
"203175_at"	"206219_s_at"	0.594
"203175_at"	"208854_s_at"	0.49
"203175_at"	"208855_s_at"	0.49
"203175_at"	"215188_at"	0.49
"203175_at"	"212651_at"	0.698
"203175_at"	"208009_s_at"	0.67
"203175_at"	"218076_s_at"	0.608
"203175_at"	"221789_x_at"	0.511
"203175_at"	"222131_x_at"	0.511
"203175_at"	"65770_at"	0.511
"207136_at"	"203388_at"	NA
"207136_at"	"211201_at"	NA
"207136_at"	"209201_x_at"	NA
"207136_at"	"211919_s_at"	NA
"207136_at"	"217028_at"	NA
"203388_at"	"202329_at"	0.445
"203388_at"	"211928_at"	0.305
"203388_at"	"200094_s_at"	0.373
"203388_at"	"204102_s_at"	0.373
"203388_at"	"208018_s_at"	0.535
"203388_at"	"212082_s_at"	0.141
"203388_at"	"214002_at"	0.141
"203388_at"	"200057_s_at"	0.386
"203388_at"	"208698_s_at"	0.386
"203388_at"	"210470_x_at"	0.386
"203388_at"	"201140_s_at"	0.357
"203388_at"	"201156_s_at"	0.357
"203388_at"	"212125_at"	0.182
"203388_at"	"212127_at"	0.182
"203388_at"	"200717_x_at"	0.328
"203388_at"	"212042_x_at"	0.328
"203388_at"	"200010_at"	0.507
"203388_at"	"200022_at"	0.315
"203388_at"	"214335_at"	0.315
"203388_at"	"222297_x_at"	0.315
"203388_at"	"201033_x_at"	0.391
"203388_at"	"208856_x_at"	0.391
"203388_at"	"211720_x_at"	0.391
"203388_at"	"211972_x_at"	0.391
"203388_at"	"214167_s_at"	0.391
"203388_at"	"200908_s_at"	0.309
"203388_at"	"217670_at"	0.309
"203388_at"	"209201_x_at"	0.55
"203388_at"	"211919_s_at"	0.55
"203388_at"	"217028_at"	0.55
"203388_at"	"208984_x_at"	NA
"203388_at"	"215089_s_at"	NA
"203388_at"	"217221_x_at"	NA
"203388_at"	"200074_s_at"	0.327
"203388_at"	"213588_x_at"	0.327
"203388_at"	"219138_at"	0.327
"203388_at"	"201173_x_at"	0.081
"203388_at"	"210574_s_at"	0.081
"203388_at"	"210575_at"	0.081
"203388_at"	"200002_at"	0.32
"203388_at"	"218076_s_at"	0.315
"214498_at"	"221664_s_at"	0.144
"214498_at"	"222354_at"	0.144
"204608_at"	"208674_x_at"	0.287
"204608_at"	"208675_s_at"	0.287
"204608_at"	"210447_at"	0.595
"204608_at"	"215794_x_at"	0.595
"204608_at"	"200852_x_at"	0.02
"204608_at"	"200967_at"	0.07
"204608_at"	"200968_s_at"	0.07
"204608_at"	"200908_s_at"	0.432
"204608_at"	"217670_at"	0.432
"202024_at"	"201390_s_at"	0.223
"202024_at"	"201135_at"	0.019
"202024_at"	"200094_s_at"	0.191
"202024_at"	"204102_s_at"	0.191
"202024_at"	"201122_x_at"	0.342
"202024_at"	"201123_s_at"	0.342
"202024_at"	"213753_x_at"	0.342
"202024_at"	"201040_at"	0.189
"202024_at"	"215996_at"	0.189
"202024_at"	"200744_s_at"	0.262
"202024_at"	"200745_s_at"	0.262
"202024_at"	"200746_s_at"	0.262
"202024_at"	"200852_x_at"	0.135
"202024_at"	"203577_at"	0.254
"202024_at"	"200093_s_at"	0.171
"202024_at"	"207721_x_at"	0.171
"202024_at"	"208826_x_at"	0.171
"202024_at"	"208714_at"	0.114
"202024_at"	"200057_s_at"	0.171
"202024_at"	"208698_s_at"	0.171
"202024_at"	"210470_x_at"	0.171
"202024_at"	"208620_at"	0.016
"202024_at"	"201507_at"	NA
"202024_at"	"202586_at"	0.107
"202024_at"	"211730_s_at"	0.107
"202024_at"	"200967_at"	0.039
"202024_at"	"200968_s_at"	0.039
"202024_at"	"203396_at"	0.017
"202024_at"	"201114_x_at"	0.017
"202024_at"	"216088_s_at"	0.017
"202024_at"	"202243_s_at"	0.017
"202024_at"	"202244_at"	0.017
"202024_at"	"201252_at"	0.077
"202024_at"	"200908_s_at"	0.369
"202024_at"	"217670_at"	0.369
"202024_at"	"204330_s_at"	0.078
"202024_at"	"204331_s_at"	0.078
"202024_at"	"210008_s_at"	0.078
"202024_at"	"213840_s_at"	0.078
"202024_at"	"214317_x_at"	0.308
"202024_at"	"217747_s_at"	0.308
"202024_at"	"206031_s_at"	0.043
"202024_at"	"202799_at"	0.016
"202024_at"	"203043_at"	0.126
"202024_at"	"201527_at"	0.402
"202024_at"	"203740_at"	0.145
"202024_at"	"201173_x_at"	0.008
"202024_at"	"210574_s_at"	0.008
"202024_at"	"210575_at"	0.008
"202024_at"	"200002_at"	0.349
"202024_at"	"200645_at"	0.383
"202024_at"	"202415_s_at"	0.058
"202024_at"	"205541_s_at"	0.094
"202024_at"	"209077_at"	0.016
"202024_at"	"209078_s_at"	0.016
"202024_at"	"218188_s_at"	0.436
"202024_at"	"217716_s_at"	0.701
"202024_at"	"218034_at"	0.307
"202024_at"	"222240_s_at"	0.014
"202024_at"	"218481_at"	0.122
"202024_at"	"218110_at"	0.188
"202024_at"	"209449_at"	0.036
"202024_at"	"218463_s_at"	0.307
"202024_at"	"208784_s_at"	0.523
"202024_at"	"214383_x_at"	0.523
"202024_at"	"209026_x_at"	0.225
"202024_at"	"211714_x_at"	0.225
"202024_at"	"212320_at"	0.225
"207809_s_at"	"201392_s_at"	0.387
"207809_s_at"	"201393_s_at"	0.387
"207809_s_at"	"201551_s_at"	0.464
"207809_s_at"	"201552_at"	0.464
"207809_s_at"	"201553_s_at"	0.464
"207809_s_at"	"213728_at"	0.464
"207809_s_at"	"201527_at"	0.579
"207809_s_at"	"217800_s_at"	0.53
"203849_s_at"	"218030_at"	0.015
"203850_s_at"	"218030_at"	0.015
"1861_at"	"204493_at"	0.667
"1861_at"	"211725_s_at"	0.667
"209364_at"	"204493_at"	0.667
"209364_at"	"211725_s_at"	0.667
"1861_at"	"200796_s_at"	0.56
"1861_at"	"200797_s_at"	0.56
"1861_at"	"200798_x_at"	0.56
"1861_at"	"214056_at"	0.56
"1861_at"	"214057_at"	0.56
"209364_at"	"200796_s_at"	0.56
"209364_at"	"200797_s_at"	0.56
"209364_at"	"200798_x_at"	0.56
"209364_at"	"214056_at"	0.56
"209364_at"	"214057_at"	0.56
"1861_at"	"207000_s_at"	0.236
"1861_at"	"209697_at"	0.236
"1861_at"	"213950_s_at"	0.236
"1861_at"	"32540_at"	0.236
"1861_at"	"32541_at"	0.236
"209364_at"	"207000_s_at"	0.236
"209364_at"	"209697_at"	0.236
"209364_at"	"213950_s_at"	0.236
"209364_at"	"32540_at"	0.236
"209364_at"	"32541_at"	0.236
"1861_at"	"206863_x_at"	0.51
"1861_at"	"206864_s_at"	0.51
"1861_at"	"206865_at"	0.51
"209364_at"	"206863_x_at"	0.51
"209364_at"	"206864_s_at"	0.51
"209364_at"	"206865_at"	0.51
"1861_at"	"204269_at"	0.553
"209364_at"	"204269_at"	0.553
"204493_at"	"222015_at"	0.345
"211725_s_at"	"222015_at"	0.345
"204493_at"	"201390_s_at"	0.365
"211725_s_at"	"201390_s_at"	0.365
"204493_at"	"200796_s_at"	0.633
"204493_at"	"200797_s_at"	0.633
"204493_at"	"200798_x_at"	0.633
"204493_at"	"214056_at"	0.633
"204493_at"	"214057_at"	0.633
"211725_s_at"	"200796_s_at"	0.633
"211725_s_at"	"200797_s_at"	0.633
"211725_s_at"	"200798_x_at"	0.633
"211725_s_at"	"214056_at"	0.633
"211725_s_at"	"214057_at"	0.633
"204493_at"	"200600_at"	0.311
"211725_s_at"	"200600_at"	0.311
"204493_at"	"209941_at"	0.589
"211725_s_at"	"209941_at"	0.589
"204493_at"	"201471_s_at"	0.615
"204493_at"	"213112_s_at"	0.615
"211725_s_at"	"201471_s_at"	0.615
"211725_s_at"	"213112_s_at"	0.615
"211962_s_at"	"212627_s_at"	0.342
"211962_s_at"	"213648_at"	0.342
"211965_at"	"212627_s_at"	0.342
"211965_at"	"213648_at"	0.342
"213277_at"	"212627_s_at"	0.342
"213277_at"	"213648_at"	0.342
"213284_at"	"212627_s_at"	0.342
"213284_at"	"213648_at"	0.342
"211962_s_at"	"218481_at"	0.375
"211965_at"	"218481_at"	0.375
"213277_at"	"218481_at"	0.375
"213284_at"	"218481_at"	0.375
"201641_at"	"208436_s_at"	0.585
"201641_at"	"209252_at"	0.012
"210324_at"	"207930_at"	0.678
"200677_at"	"201551_s_at"	0.458
"200677_at"	"201552_at"	0.458
"200677_at"	"201553_s_at"	0.458
"200677_at"	"213728_at"	0.458
"206399_x_at"	"200744_s_at"	0.364
"206399_x_at"	"200745_s_at"	0.364
"206399_x_at"	"200746_s_at"	0.364
"210770_s_at"	"200744_s_at"	0.364
"210770_s_at"	"200745_s_at"	0.364
"210770_s_at"	"200746_s_at"	0.364
"214933_at"	"200744_s_at"	0.364
"214933_at"	"200745_s_at"	0.364
"214933_at"	"200746_s_at"	0.364
"206399_x_at"	"200852_x_at"	0.146
"210770_s_at"	"200852_x_at"	0.146
"214933_at"	"200852_x_at"	0.146
"206399_x_at"	"200678_x_at"	0.351
"206399_x_at"	"211284_s_at"	0.351
"206399_x_at"	"216041_x_at"	0.351
"210770_s_at"	"200678_x_at"	0.351
"210770_s_at"	"211284_s_at"	0.351
"210770_s_at"	"216041_x_at"	0.351
"214933_at"	"200678_x_at"	0.351
"214933_at"	"211284_s_at"	0.351
"214933_at"	"216041_x_at"	0.351
"206399_x_at"	"206270_at"	0.271
"210770_s_at"	"206270_at"	0.271
"214933_at"	"206270_at"	0.271
"206399_x_at"	"214023_x_at"	0.183
"210770_s_at"	"214023_x_at"	0.183
"214933_at"	"214023_x_at"	0.183
"207613_s_at"	"212983_at"	0.549
"213108_at"	"212983_at"	0.549
"207613_s_at"	"206493_at"	0.271
"207613_s_at"	"206494_s_at"	0.271
"207613_s_at"	"216956_s_at"	0.271
"207613_s_at"	"216966_at"	0.271
"213108_at"	"206493_at"	0.271
"213108_at"	"206494_s_at"	0.271
"213108_at"	"216956_s_at"	0.271
"213108_at"	"216966_at"	0.271
"207613_s_at"	"203003_at"	0.224
"207613_s_at"	"203004_s_at"	0.224
"213108_at"	"203003_at"	0.224
"213108_at"	"203004_s_at"	0.224
"207613_s_at"	"202400_s_at"	0.432
"207613_s_at"	"202401_s_at"	0.432
"213108_at"	"202400_s_at"	0.432
"213108_at"	"202401_s_at"	0.432
"207613_s_at"	"201471_s_at"	0.508
"207613_s_at"	"213112_s_at"	0.508
"213108_at"	"201471_s_at"	0.508
"213108_at"	"213112_s_at"	0.508
"207613_s_at"	"204375_at"	0.306
"213108_at"	"204375_at"	0.306
"207613_s_at"	"218030_at"	0.238
"213108_at"	"218030_at"	0.238
"214049_x_at"	"202087_s_at"	0.282
"214551_s_at"	"202087_s_at"	0.282
"214049_x_at"	"206056_x_at"	0.452
"214049_x_at"	"206057_x_at"	0.452
"214049_x_at"	"216980_s_at"	0.452
"214049_x_at"	"216981_x_at"	0.452
"214551_s_at"	"206056_x_at"	0.452
"214551_s_at"	"206057_x_at"	0.452
"214551_s_at"	"216980_s_at"	0.452
"214551_s_at"	"216981_x_at"	0.452
"204581_at"	"215925_s_at"	0
"217422_s_at"	"215925_s_at"	0
"220674_at"	"215925_s_at"	0
"38521_at"	"215925_s_at"	0
"204581_at"	"205049_s_at"	0.66
"217422_s_at"	"205049_s_at"	0.66
"220674_at"	"205049_s_at"	0.66
"38521_at"	"205049_s_at"	0.66
"204581_at"	"206056_x_at"	0.449
"204581_at"	"206057_x_at"	0.449
"204581_at"	"216980_s_at"	0.449
"204581_at"	"216981_x_at"	0.449
"217422_s_at"	"206056_x_at"	0.449
"217422_s_at"	"206057_x_at"	0.449
"217422_s_at"	"216980_s_at"	0.449
