"probe1"	"probe2"	"ont"
"209078_s_at"	"213333_at"	0.796
"209077_at"	"210803_at"	0.832
"209077_at"	"211177_s_at"	0.832
"209078_s_at"	"210803_at"	0.832
"209078_s_at"	"211177_s_at"	0.832
"204400_at"	"202224_at"	0.577
"204400_at"	"202225_at"	0.577
"204400_at"	"202226_s_at"	0.577
"210880_s_at"	"202224_at"	0.577
"210880_s_at"	"202225_at"	0.577
"210880_s_at"	"202226_s_at"	0.577
"201415_at"	"210803_at"	0.677
"201415_at"	"211177_s_at"	0.677
"211630_s_at"	"210803_at"	0.677
"211630_s_at"	"211177_s_at"	0.677
"201415_at"	"217752_s_at"	0.864
"211630_s_at"	"217752_s_at"	0.864
"201415_at"	"206662_at"	1
"201415_at"	"209276_s_at"	1
"211630_s_at"	"206662_at"	1
"211630_s_at"	"209276_s_at"	1
"201415_at"	"204174_at"	0.355
"211630_s_at"	"204174_at"	0.355
"201415_at"	"204550_x_at"	0.687
"201415_at"	"215333_x_at"	0.687
"211630_s_at"	"204550_x_at"	0.687
"211630_s_at"	"215333_x_at"	0.687
"201415_at"	"203925_at"	0.677
"211630_s_at"	"203925_at"	0.677
"207769_s_at"	"209381_x_at"	0.703
"207769_s_at"	"37462_i_at"	0.703
"210499_s_at"	"209381_x_at"	0.703
"210499_s_at"	"37462_i_at"	0.703
"214527_s_at"	"209381_x_at"	0.703
"214527_s_at"	"37462_i_at"	0.703
"207769_s_at"	"204031_s_at"	0.741
"207769_s_at"	"213263_s_at"	0.741
"207769_s_at"	"213264_at"	0.741
"207769_s_at"	"213517_at"	0.741
"210499_s_at"	"204031_s_at"	0.741
"210499_s_at"	"213263_s_at"	0.741
"210499_s_at"	"213264_at"	0.741
"210499_s_at"	"213517_at"	0.741
"214527_s_at"	"204031_s_at"	0.741
"214527_s_at"	"213263_s_at"	0.741
"214527_s_at"	"213264_at"	0.741
"214527_s_at"	"213517_at"	0.741
"207769_s_at"	"202354_s_at"	0.722
"207769_s_at"	"202355_s_at"	0.722
"207769_s_at"	"202356_s_at"	0.722
"210499_s_at"	"202354_s_at"	0.722
"210499_s_at"	"202355_s_at"	0.722
"210499_s_at"	"202356_s_at"	0.722
"214527_s_at"	"202354_s_at"	0.722
"214527_s_at"	"202355_s_at"	0.722
"214527_s_at"	"202356_s_at"	0.722
"207769_s_at"	"202586_at"	0.894
"207769_s_at"	"211730_s_at"	0.894
"210499_s_at"	"202586_at"	0.894
"210499_s_at"	"211730_s_at"	0.894
"214527_s_at"	"202586_at"	0.894
"214527_s_at"	"211730_s_at"	0.894
"207769_s_at"	"209449_at"	0.708
"210499_s_at"	"209449_at"	0.708
"214527_s_at"	"209449_at"	0.708
"207769_s_at"	"201638_s_at"	0.864
"210499_s_at"	"201638_s_at"	0.864
"214527_s_at"	"201638_s_at"	0.864
"207769_s_at"	"218110_at"	0.676
"210499_s_at"	"218110_at"	0.676
"214527_s_at"	"218110_at"	0.676
"207769_s_at"	"221021_s_at"	0.694
"210499_s_at"	"221021_s_at"	0.694
"214527_s_at"	"221021_s_at"	0.694
"207769_s_at"	"208620_at"	0.763
"210499_s_at"	"208620_at"	0.763
"214527_s_at"	"208620_at"	0.763
"207769_s_at"	"204559_s_at"	0.71
"210499_s_at"	"204559_s_at"	0.71
"214527_s_at"	"204559_s_at"	0.71
"207769_s_at"	"202253_s_at"	0.427
"207769_s_at"	"216024_at"	0.427
"210499_s_at"	"202253_s_at"	0.427
"210499_s_at"	"216024_at"	0.427
"214527_s_at"	"202253_s_at"	0.427
"214527_s_at"	"216024_at"	0.427
"218952_at"	"201116_s_at"	1
"218952_at"	"201117_s_at"	1
"208723_at"	"212269_s_at"	0.881
"208723_at"	"214514_at"	0.881
"208723_at"	"215580_at"	0.881
"208723_at"	"215581_s_at"	0.881
"208723_at"	"215582_x_at"	0.881
"208723_at"	"208984_x_at"	0.82
"208723_at"	"215089_s_at"	0.82
"208723_at"	"217221_x_at"	0.82
"208723_at"	"206031_s_at"	0.742
"204638_at"	"209235_at"	0.494
"204638_at"	"221961_at"	0.494
"204638_at"	"38069_at"	0.494
"204638_at"	"218678_at"	0.482
"204638_at"	"207113_s_at"	0.414
"204638_at"	"220428_at"	0.375
"204638_at"	"219330_at"	NA
"217395_at"	"204326_x_at"	0.957
"217395_at"	"208581_x_at"	0.957
"203365_s_at"	"207113_s_at"	1
"203365_s_at"	"210514_x_at"	1
"203365_s_at"	"211528_x_at"	1
"203365_s_at"	"211529_x_at"	1
"203365_s_at"	"211530_x_at"	1
"215624_at"	"204292_x_at"	0.827
"215624_at"	"41657_at"	0.827
"215735_s_at"	"204292_x_at"	0.827
"215735_s_at"	"41657_at"	0.827
"215624_at"	"212983_at"	0.74
"215735_s_at"	"212983_at"	0.74
"215624_at"	"221539_at"	0.705
