"symbol1","symbol2","MF","BP","CC"
"PLK1","NUDC",0.326,0.097,0.527
"PLK1","TUBGCP2",0.4,0.399,0.701
"PLK1","PSME4",0.333,0.37,0.542
"PLK1","KPNA6",0.286,0.761,0.487
"PLK1","TIMM13",0.186,0.232,0.383
"PLK1","ANAPC2",1,0.315,0.513
"PLK1","GEMIN4",1,0.217,0.482
"PLK1","DYNC1LI1",0.406,0.482,0.67
"PLK1","CALML5",0.183,0.366,0.401
"PLK1","PPAN",0.194,0.548,0.382
"PLK1","EXOSC5",0.399,0.317,0.611
"PLK1","XAB2",1,0.245,0.443
"PLK1","CHTF18",0.391,0.551,0.509
"PLK1","CENPH",0.366,0.157,0.728
"PLK1","MUS81",0.381,0.457,0.475
"PLK1","BRSK1",0.709,0.554,0.621
"PLK1","CNTROB",0.333,0.372,0.636
"PLK1","TUBB",0.397,0.557,0.586
"PLK1","HIST1H2AA",0.586,0.729,0.56
"PLP2","POR",0.315,0.316,0.81
"PLP2","TBXAS1",0,0.04,1
"PLP2","SEC61A1",0.525,0.27,0.844
"PLP2","TUBB",0.332,0.234,0.265
"POLR2L","POR",0.431,0.309,0.535
"POLR2L","PPIB",0.321,0.206,0.437
"POLR2L","PSMA4",0.434,0.292,0.686
"POLR2L","PSMA7",0.436,0.292,0.663
"POLR2L","PSMB4",0.434,0.292,0.703
"POLR2L","PSMC4",0.434,0.433,0.636
"POLR2L","RPL4",0.27,0.463,0.561
"POLR2L","RPL7",0.271,0.475,0.571
"POLR2L","RPL10",0.243,0.494,0.589
"POLR2L","RPL11",0.26,0.414,0.614
"POLR2L","RPL15",0.276,0.465,0.667
"POLR2L","RPL30",0.27,0.442,0.51
"POLR2L","RPL27A",0.27,0.463,0.474
"POLR2L","RPL32",0.077,0.465,0.426
"POLR2L","RPL36AL",1,NA,0.628
"POLR2L","RPL37",0.077,0.463,0.499
"POLR2L","RPL37A",0.27,0.463,0.606
"POLR2L","RPLP0",0.252,0.461,0.487
"POLR2L","RPLP2",0.273,0.463,0.403
"POLR2L","MRPS12",0.27,0.437,0.375
"POLR2L","RPN1",0.441,0.365,0.503
"POLR2L","RPS2",0.283,0.49,0.632
"POLR2L","RPS9",0.232,0.489,0.614
"POLR2L","RPS23",0.27,0.441,0.592
"POLR2L","RRM2",0.388,0.361,1
"POLR2L","SMARCD3",0.185,0.531,0.627
"POLR2L","TBCA",0.301,0.094,0.548
"POLR2L","SF3A2",0.303,0.583,0.56
"POLR2L","HIST1H2AC",0.262,0.133,0.652
"POLR2L","RPL14",0.276,0.469,0.422
"POLR2L","ATP6V1F",0.348,0.15,0.397
"POLR2L","ENTPD4",0.195,0.286,0.286
"POLR2L","ARPC5",0.277,0.201,0.505
"POLR2L","ARPC1B",0.277,0.204,0.403
"POLR2L","PRMT5",0.37,0.401,0.758
"POLR2L","MYBBP1A",0.093,0.563,0.652
"POLR2L","NUDC",0.312,0.052,0.741
"POLR2L","RPL35",0.088,0.479,0.593
"POLR2L","USP22",0.374,0.463,0.635
"POLR2L","HARS2",0.382,0.461,0.553
"POLR2L","RPL13A",0.088,0.5,0.544
"POLR2L","TIMM13",0.273,0.053,0.48
"POLR2L","ANAPC2",1,0.238,0.758
"POLR2L","CPSF1",0.311,0.58,0.674
"POLR2L","SEC61A1",0.244,0.04,0.414
"POLR2L","EXOSC3",0.388,0.541,0.701
"POLR2L","FIS1",0.336,0.217,0.348
"POLR2L","LSM7",0.282,0.517,0.638
"POLR2L","PAF1",0.291,0.571,0.594
"POLR2L","PPAN",0.093,0.076,0.532
"POLR2L","EXOSC5",0.406,0.539,0.701
"POLR2L","XAB2",1,0.699,0.561
"POLR2L","THOC2",0.295,0.352,0.54
"POLR2L","LSM2",0.276,0.517,0.647
"POLR2L","UBL5",0.273,0.49,0.618
"POLR2L","SMAP1",NA,0.144,NA
"POLR2L","MUS81",0.367,0.47,0.645
"POLR2L","YIF1B",NA,0,0.308
"POLR2L","FTSJ3",0.418,0.405,0.592
"POLR2L","TRAPPC5",0.307,0.053,0.377
"POLR2L","HIST1H2AA",0.262,0.118,0.552
"POLR2L","POLR2J2",0.721,NA,1
"POR","PPIB",0.382,0.147,0.611
"POR","RPL4",0.395,0.186,0.633
"POR","SURF4",1,0.159,0.634
"POR","SLC39A7",0.321,0.042,0.813
"POR","ATP6V1F",0.368,0.246,0.662
"POR","ENTPD4",0.201,0.143,0.531
"POR","PYCR2",0.532,0.291,0.37
"POR","SEC61A1",0.277,0.013,0.882
"POU3F1","POU3F4",0.738,0.211,1
"POU3F4","SIX3",0.698,0.347,1
"PPIB","PSMA4",0.38,0.186,0.54
"PPIB","PSMA7",0.386,0.186,0.503
"PPIB","PSMB4",0.38,0.186,0.526
"PPIB","PSMC4",0.38,0.234,0.513
"PPIB","RAB5B",0.377,0.071,0.59
"PPIB","RAB5C",0.391,0.077,0.489
"PPIB","RANGAP1",0.458,0.132,0.509
"PPIB","RPL4",0.455,0.17,0.73
"PPIB","RPL7",0.496,0.161,0.63
"PPIB","RPL8",0.279,0.182,0.48
"PPIB","RPL10",0.417,0.22,0.76
"PPIB","RPL11",0.484,0.265,0.629
"PPIB","RPL15",0.445,0.182,0.438
"PPIB","RPL18",0.279,0.182,0.723
"PPIB","RPL30",0.455,0.338,0.65
"PPIB","RPL27A",0.455,0.17,0.599
"PPIB","RPL32",0.279,0.182,0.418
"PPIB","RPL36AL",1,NA,0.637
"PPIB","RPL37",0.279,0.17,0.286
"PPIB","RPL37A",0.455,0.17,0.604
"PPIB","RPLP0",0.459,0.168,0.728
"PPIB","RPLP2",0.325,0.17,0.626
"PPIB","MRPS12",0.455,0.162,0.336
"PPIB","RPN1",0.493,0.179,0.627
"PPIB","RPS2",0.491,0.21,0.705
"PPIB","RPS9",0.434,0.243,0.705
"PPIB","RPS23",0.455,0.178,0.621
"PPIB","RRM2",0.364,0.12,0.434
"PPIB","SET",0.297,0.233,0.687
"PPIB","SLC3A2",0.427,0.015,0.562
"PPIB","SMARCD3",0.221,0.275,0.426
"PPIB","SP1",0.393,0.362,0.455
"PPIB","STAT3",0.378,0.238,0.532
"PPIB","STAT5A",0.314,0.25,0.333
"PPIB","SURF4",1,0.136,0.527
"PPIB","TBCA",0.481,0.893,0.309
"PPIB","UGP2",0.37,0.096,0.471
"PPIB","SLC39A7",0.325,0.13,0.642
"PPIB","STK24",0.37,0.268,0.539
"PPIB","HDAC3",0.36,0.289,0.532
"PPIB","RPL14",0.445,0.16,0.506
"PPIB","ZBED1",0.352,0.304,0.317
"PPIB","ATP6V1F",0.325,0.065,0.517
"PPIB","ENTPD4",0.089,0.072,0.321
"PPIB","ARPC5",0.473,0.162,0.569
"PPIB","ARPC1B",0.473,0.198,0.496
"PPIB","TNIP1",0.39,0.332,0.344
"PPIB","NPM3",0.458,0.058,0.362
"PPIB","PRMT5",0.417,0.235,0.488
"PPIB","ZNHIT1",0.518,0.131,0.423
"PPIB","CRTAP",1,0.488,0.693
"PPIB","MYBBP1A",0.314,0.223,0.562
"PPIB","RABAC1",0.37,NA,1
"PPIB","NUDC",0.481,0.333,0.353
"PPIB","OS9",1,0.222,0.608
"PPIB","RPL35",0.326,0.17,0.47
"PPIB","GABARAP",0.374,0.112,0.258
"PPIB","USP22",0.347,0.3,0.362
"PPIB","HARS2",0.48,0.139,0.307
"PPIB","RPL13A",0.326,0.18,0.63
"PPIB","TXN2",1,0.238,0.302
"PPIB","TIMM13",0.099,0.085,0.341
"PPIB","ANAPC2",1,0.302,0.373
"PPIB","CPSF1",0.462,0.114,0.426
"PPIB","PYCR2",0.363,0.09,0.266
"PPIB","SEC61A1",0.52,0.07,0.624
"PPIB","FIS1",0.375,0.219,0.475
"PPIB","ISYNA1",0.455,0.062,0.248
"PPIB","DPH5",0.18,0.5,0.434
"PPIB","PAF1",0.464,0.29,0.552
"PPIB","UBE2R2",0.366,0.209,0.434
"PPIB","ARHGAP17",0.355,0.093,0.387
"PPIB","QRSL1",0.363,0.105,0.28
"PPIB","CNDP2",0.225,0.246,0.439
"PPIB","XAB2",1,0.119,0.526
"PPIB","LSM2",0.509,0.129,0.445
"PPIB","FKBP10",NA,NA,NA
"PPIB","MRPL17",0.157,0.11,0.353
"PPIB","PDCL3",0.349,0.357,0.381
"PPIB","MUS81",0.342,0.144,0.417
"PPIB","SLC44A4",0,0.286,0.394
"PPIB","FTSJ3",0.465,0.105,0.409
"PPIB","TRAPPC5",0.391,0.018,0.296
"PPIB","TUBB",0.352,0.075,0.485
"PPIB","MRPL21",0.279,0.11,0.353
"PPIB","POLR2J2",0.066,NA,0.417
"PPP2R5A","PSMA4",0.488,0.361,0.629
"PPP2R5A","PSMA7",0.483,0.361,0.59
"PPP2R5A","PSMC4",0.488,0.378,0.636
"PPP2R5A","RPL7",0.313,0.385,0.673
"PPP2R5A","RPLP2",0.34,0.463,0.556
"PPP2R5A","SET",0.723,0.37,0.567
"PPP2R5A","EIF4G3",0.118,0.445,0.403
"PPP3CC","RPLP2",0.462,0.291,0.43
"PPP3CC","GSPT2",0.481,0.326,0.607
"PPP3CC","BIN2",0.498,0.14,0.22
"PPP3CC","ARHGAP17",0.43,0.219,0.732
"PPP3CC","PPAN",0.145,0.058,0.299
"PPP3CC","PDCL3",0.509,0.298,0.747
"PPP3CC","PPP1R1B",0.289,0.653,0.82
"PRKCG","RGS2",0,0.399,0.646
"PRRG2","FATE1",1,NA,0.278
"PSMA4","PSMA7",0.891,1,0.907
"PSMA4","PSMB4",1,1,0.942
"PSMA4","PSMC4",0.779,0.812,0.753
"PSMA4","RAB5C",0.632,0.056,0.427
"PSMA4","RANGAP1",0.403,0.044,0.607
"PSMA4","RPL4",0.448,0.497,0.685
"PSMA4","RPL7",0.383,0.412,0.63
"PSMA4","RPL8",0.121,0.487,0.377
"PSMA4","RPL10",0.374,0.386,0.604
"PSMA4","RPL11",0.382,0.372,0.711
"PSMA4","RPL15",0.428,0.487,0.666
"PSMA4","RPL18",0.121,0.487,0.569
"PSMA4","RPL30",0.448,0.406,0.606
"PSMA4","RPL27A",0.448,0.497,0.482
"PSMA4","RPL32",0.121,0.487,0.435
"PSMA4","RPL36AL",1,NA,0.614
"PSMA4","RPL37",0.121,0.497,0.467
"PSMA4","RPL37A",0.448,0.497,0.68
"PSMA4","RPLP0",0.39,0.416,0.667
"PSMA4","RPLP2",0.5,0.497,0.511
"PSMA4","RPN1",0.547,0.559,0.478
"PSMA4","RPS2",0.388,0.499,0.672
"PSMA4","RPS9",0.339,0.426,0.726
"PSMA4","RPS23",0.448,0.435,0.59
"PSMA4","RRM2",0.614,0.215,1
"PSMA4","SET",0.386,0.415,0.668
"PSMA4","SH3GL1",0.557,0.087,0.451
"PSMA4","SURF4",1,0.065,0.342
"PSMA4","TBCA",0.505,0.071,0.505
"PSMA4","UBE2V1",0.636,0.367,0.793
"PSMA4","UGP2",0.578,0.25,0.731
"PSMA4","UQCRC2",0.924,0.412,0.528
"PSMA4","ZNF35",0.123,0.298,0.459
"PSMA4","CLPP",0.756,0.772,0.394
"PSMA4","RBM10",0.431,NA,0.482
"PSMA4","HIST1H2AC",0.262,0.079,0.628
"PSMA4","STK24",0.577,0.307,0.754
"PSMA4","EIF4G3",0.155,0.386,0.39
"PSMA4","HDAC3",0.434,0.282,0.681
"PSMA4","RPL14",0.428,0.431,0.526
"PSMA4","PKMYT1",0.638,0.258,0.603
"PSMA4","ZBED1",0.326,0.356,0.456
"PSMA4","MTA2",0.337,0.313,0.576
"PSMA4","ATP6V1F",0.542,0.043,0.498
"PSMA4","COX5A",0.57,0.284,0.322
"PSMA4","ARPC5",0.462,0.077,0.65
"PSMA4","ARPC1B",0.462,0.063,0.502
"PSMA4","NUBP2",0.472,0.197,1
"PSMA4","NPM3",0.456,0.069,0.635
"PSMA4","PRMT5",0.347,0.239,0.743
"PSMA4","ZNHIT1",0.483,0.308,0.609
"PSMA4","MYBBP1A",0.14,0.246,0.649
"PSMA4","NUDC",0.525,0.045,0.638
"PSMA4","TUBGCP2",0.41,0.073,0.489
"PSMA4","RPL35",0.131,0.468,0.522
"PSMA4","PDAP1",0.242,0.085,0.459
"PSMA4","GABARAP",0.468,0.365,0.375
"PSMA4","EXOSC7",0.538,0.509,0.637
"PSMA4","PSME4",0.39,0.727,0.846
"PSMA4","DNAJC9",0.573,0,0.713
"PSMA4","SIN3B",0.577,0.367,0.604
"PSMA4","USP22",0.562,0.568,0.543
"PSMA4","HARS2",0.506,0.425,0.541
"PSMA4","RPL13A",0.131,0.436,0.628
"PSMA4","KPNA6",0.423,0,0.568
"PSMA4","HSPBP1",0.405,0.634,1
"PSMA4","GSPT2",0.563,0.544,0.382
"PSMA4","TXN2",1,0.582,0.427
"PSMA4","DHRS7B",NA,0.188,0
"PSMA4","TIMM13",0.093,0.048,0.402
"PSMA4","ANAPC2",1,0.532,0.649
"PSMA4","CPSF1",0.523,0.252,0.569
"PSMA4","PYCR2",0.613,0.285,0.369
"PSMA4","SEC61A1",0.375,0.03,0.425
"PSMA4","GEMIN4",1,0.189,0.671
"PSMA4","EXOSC3",0.621,0.467,0.717
"PSMA4","FIS1",0.625,0.205,0.391
"PSMA4","VPS28",0.494,0.449,0.594
"PSMA4","CAB39",0.443,0.312,0.659
"PSMA4","PAF1",0.487,0.338,0.541
"PSMA4","MRPL16",0.064,0.388,0.425
"PSMA4","CTNNBL1",0.627,0.209,0.55
"PSMA4","PRMT8",0.425,0.355,0.317
"PSMA4","PPAN",0.153,0.06,0.527
"PSMA4","SH3GLB2",0.557,NA,0.638
"PSMA4","EXOSC5",0.716,0.454,0.717
"PSMA4","XAB2",1,0.344,0.573
"PSMA4","PLSCR3",0.408,0.059,0.32
"PSMA4","THOC2",0.543,0.168,0.464
"PSMA4","LSM2",0.429,0.462,0.717
"PSMA4","UBL5",0.5,0.483,0.598
"PSMA4","SMAP1",NA,0.057,NA
"PSMA4","MRPL17",0.19,0.363,0.425
"PSMA4","CHTF18",0.633,0.227,0.541
"PSMA4","SMYD3",0.643,NA,0.646
"PSMA4","PDCL3",0.559,0.482,0.66
"PSMA4","MUS81",0.604,0.356,0.544
"PSMA4","SLC44A4",0,0.151,0.294
"PSMA4","RHOT2",0.639,0.073,0.385
"PSMA4","YIF1B",NA,0,0.326
"PSMA4","ZNF598",0.5,0.555,NA
"PSMA4","KLHDC3",0.544,0.23,0.642
"PSMA4","FTSJ3",0.487,0.283,0.54
"PSMA4","TRAPPC5",0.568,0.052,0.395
"PSMA4","TUBB",0.34,0.087,0.678
"PSMA4","HIST1H2AA",0.262,0.084,0.577
"PSMA4","POLR2J2",0.2,NA,0.512
"PSMA7","PSMB4",0.891,1,0.935
"PSMA7","PSMC4",0.714,0.812,0.832
"PSMA7","RPL4",0.449,0.497,0.632
"PSMA7","RPL7",0.498,0.412,0.655
"PSMA7","RPL8",0.127,0.487,0.5
"PSMA7","RPL10",0.385,0.386,0.561
"PSMA7","RPL11",0.391,0.372,0.683
"PSMA7","RPL15",0.432,0.487,0.597
"PSMA7","RPL18",0.127,0.487,0.516
"PSMA7","RPL30",0.449,0.406,0.644
"PSMA7","RPL27A",0.449,0.497,0.443
"PSMA7","RPL32",0.127,0.487,0.396
"PSMA7","RPL36AL",1,NA,0.566
"PSMA7","RPL37",0.127,0.497,0.441
"PSMA7","RPL37A",0.449,0.497,0.638
"PSMA7","RPLP0",0.399,0.416,0.7
"PSMA7","RPLP2",0.491,0.497,0.486
"PSMA7","RPN1",0.532,0.559,0.459
"PSMA7","RPS2",0.394,0.499,0.635
"PSMA7","RPS9",0.353,0.426,0.667
"PSMA7","RPS23",0.449,0.435,0.53
"PSMA7","RRM2",0.582,0.215,1
"PSMA7","SET",0.396,0.415,0.624
"PSMA7","SH3GL1",0.722,0.087,0.56
"PSMA7","SURF4",1,0.065,0.323
"PSMA7","TBCA",0.496,0.071,0.468
"PSMA7","UBE2V1",0.6,0.367,0.77
"PSMA7","UGP2",0.739,0.25,0.709
"PSMA7","UQCRC2",0.83,0.412,0.507
"PSMA7","CLPP",0.844,0.772,0.366
"PSMA7","RBM10",0.57,NA,0.44
"PSMA7","STK24",0.559,0.307,0.728
"PSMA7","HDAC3",0.436,0.282,0.655
"PSMA7","SQSTM1",0.496,0.321,0.596
"PSMA7","RPL14",0.432,0.431,0.61
"PSMA7","ZBED1",0.428,0.356,0.413
"PSMA7","ATP6V1F",0.529,0.043,0.489
"PSMA7","ARPC1B",0.461,0.063,0.477
"PSMA7","ZNHIT1",0.478,0.308,0.574
"PSMA7","MYBBP1A",0.142,0.246,0.595
"PSMA7","NUDC",0.513,0.045,0.626
"PSMA7","TUBGCP2",0.416,0.073,0.452
"PSMA7","RPL35",0.135,0.468,0.492
"PSMA7","PDAP1",0.242,0.085,0.458
"PSMA7","GABARAP",0.466,0.365,0.355
"PSMA7","EXOSC7",0.526,0.509,0.624
"PSMA7","PSME4",0.399,0.727,0.832
"PSMA7","DNAJC9",0.549,0,0.693
"PSMA7","HARS2",0.701,0.425,0.527
"PSMA7","RPL13A",0.135,0.436,0.554
"PSMA7","GSPT2",0.547,0.544,0.373
"PSMA7","TIMM13",0.099,0.048,0.369
"PSMA7","ANAPC2",1,0.532,0.636
"PSMA7","CPSF1",0.511,0.252,0.531
"PSMA7","PYCR2",0.581,0.285,0.336
"PSMA7","SEC61A1",0.386,0.03,0.403
"PSMA7","GEMIN4",1,0.189,0.646
"PSMA7","EXOSC3",0.594,0.467,0.689
"PSMA7","CHCHD2",0.512,0.267,0.454
"PSMA7","VPS28",0.488,0.449,0.59
"PSMA7","CAB39",0.445,0.312,0.648
"PSMA7","PAF1",0.481,0.338,0.52
"PSMA7","MRPL16",0.071,0.388,0.37
"PSMA7","CTNNBL1",0.592,0.209,0.491
"PSMA7","PPAN",0.153,0.06,0.448
"PSMA7","EXOSC5",0.664,0.454,0.689
"PSMA7","XAB2",1,0.344,0.524
"PSMA7","LSM2",0.432,0.462,0.61
"PSMA7","UBL5",0.491,0.483,0.561
"PSMA7","KLC2",0.506,0.052,0.519
"PSMA7","MRPS24",0.127,0.388,0.316
"PSMA7","PDCL3",0.538,0.482,0.631
"PSMA7","MUS81",0.583,0.356,0.506
"PSMA7","SLC44A4",0,0.151,0.281
"PSMA7","ZNF598",0.493,0.555,NA
"PSMA7","FTSJ3",0.482,0.283,0.469
"PSMA7","MRPL52",0,0.434,0.37
"PSMA7","TRAPPC5",0.545,0.052,0.388
"PSMA7","TUBB",0.353,0.087,0.589
"PSMA7","POLR2J2",0.16,NA,0.512
"PSMB4","PSMC4",0.779,0.812,0.774
"PSMB4","RPL4",0.448,0.497,0.661
"PSMB4","RPL7",0.383,0.412,0.599
"PSMB4","RPL8",0.121,0.487,0.359
"PSMB4","RPL10",0.374,0.386,0.592
"PSMB4","RPL11",0.382,0.372,0.717
"PSMB4","RPL15",0.428,0.487,0.639
"PSMB4","RPL18",0.121,0.487,0.543
"PSMB4","RPL27A",0.448,0.497,0.473
"PSMB4","RPL32",0.121,0.487,0.423
"PSMB4","RPL36AL",1,NA,0.603
"PSMB4","RPL37",0.121,0.497,0.477
"PSMB4","RPL37A",0.448,0.497,0.68
"PSMB4","RPLP0",0.39,0.416,0.604
"PSMB4","RPLP2",0.5,0.497,0.518
"PSMB4","RPN1",0.547,0.559,0.486
"PSMB4","RPS2",0.388,0.499,0.671
"PSMB4","RPS9",0.339,0.426,0.697
"PSMB4","RPS23",0.448,0.435,0.56
"PSMB4","RRM2",0.614,0.215,1
"PSMB4","SDHC",0.201,0.218,0.386
"PSMB4","SET",0.386,0.415,0.659
"PSMB4","SURF4",1,0.065,0.34
"PSMB4","TBCA",0.505,0.071,0.502
"PSMB4","UQCRC2",0.924,0.412,0.54
"PSMB4","CLPP",0.756,0.772,0.393
"PSMB4","RBM10",0.431,NA,0.476
"PSMB4","HDAC3",0.434,0.282,0.687
"PSMB4","SQSTM1",0.421,0.321,0.621
"PSMB4","RPL14",0.428,0.431,0.534
"PSMB4","ZBED1",0.326,0.356,0.447
"PSMB4","ATP6V1F",0.542,0.043,0.52
"PSMB4","COX5A",0.57,0.284,0.317
"PSMB4","ARPC5",0.462,0.077,0.643
"PSMB4","ARPC1B",0.462,0.063,0.507
"PSMB4","NUBP2",0.472,0.197,1
"PSMB4","MPHOSPH6",1,0.242,0.63
"PSMB4","PRMT5",0.347,0.239,0.764
"PSMB4","ZNHIT1",0.483,0.308,0.617
"PSMB4","MYBBP1A",0.14,0.246,0.628
"PSMB4","NUDC",0.525,0.045,0.674
"PSMB4","RPL35",0.131,0.468,0.526
"PSMB4","EXOSC7",0.538,0.509,0.665
"PSMB4","PSME4",0.39,0.727,0.887
"PSMB4","DNAJC9",0.573,0,0.736
"PSMB4","HARS2",0.506,0.425,0.563
"PSMB4","RPL13A",0.131,0.436,0.577
"PSMB4","GSPT2",0.563,0.544,0.402
"PSMB4","DHRS7B",NA,0.188,0
"PSMB4","TIMM13",0.093,0.048,0.394
"PSMB4","ANAPC2",1,0.532,0.686
"PSMB4","CPSF1",0.523,0.252,0.571
"PSMB4","PYCR2",0.613,0.285,0.363
"PSMB4","SEC61A1",0.375,0.03,0.426
"PSMB4","DYNC1LI1",0.432,0.059,0.466
"PSMB4","VPS28",0.494,0.449,0.621
"PSMB4","LSM7",0.47,0.462,0.63
"PSMB4","CAB39",0.443,0.312,0.684
"PSMB4","PAF1",0.487,0.338,0.549
"PSMB4","UBE2R2",0.595,0.805,1
"PSMB4","MRPL16",0.064,0.388,0.398
"PSMB4","ARHGAP17",0.454,0.072,0.678
"PSMB4","CTNNBL1",0.627,0.209,0.521
"PSMB4","XAB2",1,0.344,0.552
"PSMB4","PLSCR3",0.408,0.059,0.303
"PSMB4","LSM2",0.429,0.462,0.64
"PSMB4","UBL5",0.5,0.483,0.607
"PSMB4","PDCL3",0.559,0.482,0.679
"PSMB4","MUS81",0.604,0.356,0.544
"PSMB4","SLC44A4",0,0.151,0.299
"PSMB4","ZNF598",0.5,0.555,NA
"PSMB4","FTSJ3",0.487,0.283,0.504
"PSMB4","MRPL52",0,0.434,0.398
"PSMB4","TRAPPC5",0.568,0.052,0.412
"PSMB4","POLR2J2",0.2,NA,0.512
"PSMC4","RAB5C",0.745,0.138,0.332
"PSMC4","RPL4",0.448,0.392,0.626
"PSMC4","RPL7",0.383,0.394,0.718
"PSMC4","RPL8",0.121,0.395,0.622
"PSMC4","RPL10",0.374,0.377,0.685
"PSMC4","RPL11",0.382,0.387,0.677
"PSMC4","RPL15",0.428,0.395,0.599
"PSMC4","RPL18",0.121,0.395,0.637
"PSMC4","RPL30",0.448,0.323,0.683
"PSMC4","RPL27A",0.448,0.392,0.606
"PSMC4","RPL32",0.121,0.395,0.569
"PSMC4","RPL36AL",1,NA,0.671
"PSMC4","RPL37",0.121,0.392,0.452
"PSMC4","RPLP0",0.39,0.392,0.681
"PSMC4","RPLP2",0.5,0.392,0.536
"PSMC4","MRPS12",0.448,0.467,0.356
"PSMC4","RPN1",0.547,0.557,0.57
"PSMC4","RPS2",0.388,0.436,0.687
"PSMC4","RPS9",0.339,0.391,0.664
"PSMC4","RPS23",0.448,0.406,0.662
"PSMC4","RRM2",0.614,0.264,1
"PSMC4","SET",0.386,0.401,0.537
"PSMC4","SURF4",1,0.211,0.355
"PSMC4","TBCA",0.505,0.069,0.363
"PSMC4","UGP2",0.578,0.274,0.534
"PSMC4","USP5",0.602,0.734,0.372
"PSMC4","CLPP",0.646,0.631,0.318
"PSMC4","STK24",0.577,0.35,0.586
"PSMC4","RFXANK",0,NA,0.557
"PSMC4","EIF4G3",0.155,0.412,0.371
"PSMC4","HDAC3",0.434,0.372,0.663
"PSMC4","RPL14",0.428,0.399,0.655
"PSMC4","ZBED1",0.326,0.643,0.391
"PSMC4","ATP6V1F",0.707,0.051,0.513
"PSMC4","COX5A",0.571,0.318,0.306
"PSMC4","ARPC5",0.462,0.246,0.447
"PSMC4","ARPC1B",0.462,0.271,0.349
"PSMC4","PRMT5",0.347,0.32,0.644
"PSMC4","MYBBP1A",0.14,0.319,0.643
"PSMC4","RABAC1",0.613,NA,1
"PSMC4","NUDC",0.525,0.032,0.55
"PSMC4","TUBGCP2",0.41,0.301,0.544
"PSMC4","RPL35",0.131,0.387,0.664
"PSMC4","GABARAP",0.468,0.23,0.368
"PSMC4","EXOSC7",0.538,0.304,0.596
"PSMC4","PSME4",0.39,0.704,0.785
"PSMC4","SIN3B",0.577,0.425,0.537
"PSMC4","USP22",0.472,0.621,0.51
"PSMC4","HARS2",0.507,0.44,0.448
"PSMC4","RPL13A",0.131,0.393,0.613
"PSMC4","GSPT2",0.657,0.437,0.364
"PSMC4","TIMM13",0.093,0.112,0.367
"PSMC4","ANAPC2",1,0.489,0.606
"PSMC4","CPSF1",0.523,0.311,0.505
"PSMC4","PYCR2",0.613,0.3,0.293
"PSMC4","SEC61A1",0.375,0.058,0.528
"PSMC4","EXOSC3",0.622,0.311,0.62
"PSMC4","FIS1",0.625,0.319,0.457
"PSMC4","CAB39",0.444,0.328,0.462
"PSMC4","PAF1",0.487,0.45,0.571
"PSMC4","KLHDC4",1,NA,NA
"PSMC4","UBE2R2",0.596,0.696,1
"PSMC4","ARHGAP17",0.454,0.197,0.545
"PSMC4","CTNNBL1",0.627,0.266,0.618
"PSMC4","PRMT8",0.425,0.419,0.441
"PSMC4","PPAN",0.153,0.499,0.41
"PSMC4","EXOSC5",0.717,0.302,0.62
"PSMC4","XAB2",1,0.403,0.636
"PSMC4","PLSCR3",0.408,0.245,0.372
"PSMC4","THOC2",0.543,0.187,0.418
"PSMC4","LSM2",0.429,0.309,0.583
"PSMC4","SMAP1",NA,0.378,NA
"PSMC4","MRPL17",0.19,0.405,0.368
"PSMC4","CHTF18",0.817,0.397,0.666
"PSMC4","PDCL3",0.559,0.447,0.55
"PSMC4","MUS81",0.605,0.261,0.477
"PSMC4","SLC44A4",0,0.193,0.288
"PSMC4","RHOT2",0.752,0.187,0.541
"PSMC4","KLHDC3",0.544,0.241,0.555
"PSMC4","FTSJ3",0.487,0.349,0.437
"PSMC4","TRAPPC5",0.568,0.175,0.345
"PSMC4","TUBB",0.34,0.109,0.4
"PSMC4","POLR2J2",0.2,NA,0.512
"PSMC4","TSEN54",0.676,0.237,0.462
"PSMC4","SERINC2",NA,NA,0.348
"PTMS","NUBP2",NA,0.191,0.248
"RAB5B","RAB5C",0.89,0.951,0.837
"RAB5B","RPN1",0.496,0.053,0.535
"RAB5B","SH3GL1",0.449,0.188,0.318
"RAB5B","SP1",0.313,0.218,0.336
"RAB5B","DYRK1B",0.438,0.091,0.82
"RAB5B","RAB11B",0.761,0.633,0.717
"RAB5B","ATP6V1F",0.523,0.413,0.637
"RAB5B","ENTPD4",0.397,0.035,0.437
"RAB5B","RABAC1",0.469,NA,1
"RAB5B","SH3BP1",0.358,0.446,0.405
"RAB5B","GSPT2",0.657,0.106,0.245
"RAB5B","TIMM13",0.173,0.39,0.396
"RAB5B","SEC61A1",0.326,0.452,0.541
"RAB5B","ARHGAP17",0.376,0.568,0.497
"RAB5B","PDXP",0.505,0.203,0.435
"RAB5B","SMAP1",NA,0.813,NA
"RAB5B","YIF1B",NA,0.726,0.465
"RAB5B","CHCHD4",0.474,0.217,0.291
"RAB5B","SERINC2",NA,NA,1
"RAB5C","RPL4",0.462,0.334,0.497
"RAB5C","RPLP0",0.43,0.316,0.465
"RAB5C","RPLP2",0.425,0.334,0.554
"RAB5C","MRPS12",0.462,0.112,0.38
"RAB5C","RPN1",0.54,0.061,0.463
"RAB5C","SH3GL1",0.485,0.215,0.266
"RAB5C","SURF4",1,0.587,0.668
"RAB5C","DYRK1B",0.473,0.102,0.348
"RAB5C","RAB11B",0.82,0.661,0.727
"RAB5C","ATP6V1F",0.564,0.459,0.629
