"symbol1","symbol2","MF","BP","CC"
"PKMYT1","CDC25A",0.36,0.66,0.64
"PKMYT1","FOXM1",0.204,0.555,0.938
"PKMYT1","PLK1",0.542,0.607,0.524
"PKMYT1","PRMT5",0.347,0.4,0.687
"PKMYT1","CAMKK2",0.48,0.422,0.341
"PKMYT1","MYT1",0.026,0.409,0.66
"PKMYT1","RRM2",0.38,0.581,0.925
"PKMYT1","FAU",0.098,NA,NA
"PKMYT1","CKS1B",0.243,0.799,0.38
"NUBP2","PTMS",NA,0.141,0.102
"NUBP2","NUDC",0.311,0.019,0.925
"NUBP2","TNNT3",0.214,0.392,0.925
"CHTF18","DDX11",0.528,0.697,0.499
"ITGA2B","CRK",0.27,0.342,0.348
"ITGA2B","LIMS2",NA,0.328,0.054
"ITGA2B","HRAS",0.275,0.255,0.324
"ITGA2B","IL13",0.657,0.242,0.429
"ITGA2B","GATA2",0.222,0.322,0.124
"ITGA2B","STAT5A",0.268,0.201,0.106
"ITGA2B","ARRB2",0.338,0.289,0.414
"ITGA2B","GP9",0.657,0.139,0.372
"ITGA2B","CD7",0,0.347,0.37
"ITGA2B","AKT1",0.32,0.213,0.349
"ITGA2B","RASGRP2",0.137,0.251,0.305
"ITGA2B","ANXA5",0.189,0.347,0.428
"ITGA2B","SLAMF1",0.554,0.259,0.976
"ITGA2B","WDTC1",0.657,0.023,0.18
"ITGA2B","GIT1",0.657,0.194,0.19
"ITGA2B","TNF",0.443,0.278,0.719
"ITGA2B","COL9A3",0,0.442,0.42
"ITGA2B","PF4",0.33,0.408,0.494
"ITGA2B","SOS1",0.32,0.378,0.286
"INVS","TUBB",0.657,0.165,NA
"INVS","AKT1",0.657,0.577,NA
"INVS","MTA2",0.657,0.396,NA
"INVS","ANAPC2",0.657,0.456,NA
"RPL8","RPL11",0.653,0.631,0.56
"RPL8","RPL7",0.688,0.786,0.78
"RPL8","SLC3A2",0.336,0.237,0.388
"RPL8","RPS21",0.791,0.876,0.566
"RPL8","RPL27A",0.802,0.974,0.585
"RPL8","RPL4",0.802,0.974,0.589
"RPL8","DDOST",0.039,0.419,0.334
"RPL8","RPLP2",0.547,0.974,0.683
"RPL8","MRPL16",0.801,0.618,0.385
"RPL8","RPS9",0.659,0.818,0.598
"RPL8","RPS2",0.547,0.862,0.594
"RPL8","RPL36AL",0.098,NA,0.52
"RPL8","RPL18",0.978,0.997,0.684
"RPL8","RPL15",0.676,0.997,0.521
"RPL8","RPN1",0.403,0.429,0.408
"RPL8","RPL13A",0.934,0.864,0.659
"RPL8","ATP5G2",NA,NA,NA
"RPL8","MRPL17",0.525,0.558,0.385
"RPL8","ATP5G1",NA,NA,NA
"RPL8","GSPT2",0.42,0.801,0.315
"RPL8","EEF2",0.38,0.603,0.393
"RPL8","RPL10",0.668,0.759,0.513
"RPL8","EXOSC3",0.403,0.497,0.315
"RPL8","RPL37",0.978,0.974,0.514
"RPL8","RPL37A",0.802,0.974,0.572
"RPL8","MRPS12",0.802,0.705,0.406
"RPL8","SMG6",0.306,0.525,0.355
"RPL8","RPL41",0.849,0.997,0.593
"RPL8","RPLP0",0.748,0.839,0.745
"RPL8","RPL30",0.802,0.831,0.826
"RPL8","RPL14",0.676,0.831,0.749
"RPL8","EEF1G",0.061,0.469,0.39
"RPL8","RPS23",0.802,0.881,0.615
"RPL8","RPL32",0.978,0.997,0.673
"RPL8","PSTPIP1",0.06,0.054,0.465
"RPL8","EIF4A2",0.336,0.644,0.312
"RPL8","SDSL",0.02,0.296,0.925
"RPL8","EIF5A",0.446,0.483,0.401
"RPL8","FAU",0.959,NA,NA
"RPL8","EXOSC7",0.431,0.524,0.31
"ZBTB32","TYRO3",0.166,0.193,0.358
"ZBTB32","PCNT",0.657,0.064,0.188
"ZBTB32","NES",0.044,0.05,0.181
"ZBTB32","SH3GL1",0.251,0.12,0.108
"ZBTB32","MCL1",0.211,0.239,0.338
"ZBTB32","AMBP",0.206,0.251,0.081
"ZBTB32","GATA2",0.512,0.387,0.731
"ZBTB32","HELT",0.668,0.341,0.811
"ZBTB32","POLD3",0.213,0.379,0.767
"ZBTB32","FANCG",0.36,0.368,0.505
"ZBTB32","MTA2",0.583,0.516,0.512
"ZBTB32","HDAC3",0.311,0.398,0.44
"ZBTB32","NDP",0.233,0.245,0.013
"MOV10L1","SMG6",0.387,0.414,0.47
"KCNQ4","CACNA1A",0.654,0.358,0.472
"KCNQ4","KCNE1",0.65,0.5,0.536
"TJP3","CLDN6",0.657,NA,0.514
"TJP3","F11R",0.657,NA,0.579
"SCARF1","KLHDC3",0.024,0.227,0.156
"SCARF1","STAB1",0.61,0.427,0.882
"SCARF1","CRK",0.025,0.429,0.195
"SMG6","RPL7",0.446,0.496,0.599
"SMG6","RPS21",0.308,0.493,0.586
"SMG6","RPL27A",0.401,0.539,0.457
"SMG6","RPL11",0.435,0.506,0.588
"SMG6","RPLP2",0.172,0.539,0.395
"SMG6","RPS9",0.385,0.5,0.605
"SMG6","RPS2",0.43,0.542,0.516
"SMG6","RPL4",0.401,0.539,0.58
"SMG6","RPL36AL",0.657,NA,0.546
"SMG6","RPL18",0.306,0.525,0.568
"SMG6","RPL15",0.385,0.525,0.626
"SMG6","GSPT2",0.511,0.497,0.38
"SMG6","RPL13A",0.347,0.522,0.597
"SMG6","RPL10",0.367,0.53,0.51
"SMG6","RPL37",0.306,0.539,0.504
"SMG6","RPL37A",0.401,0.539,0.532
"SMG6","RPL41",0.353,0.525,0.498
"SMG6","RPLP0",0.407,0.49,0.476
"SMG6","RPL30",0.401,0.459,0.458
"SMG6","RPL14",0.385,0.51,0.405
"SMG6","RPL32",0.306,0.525,0.448
"SMG6","RPS23",0.401,0.499,0.529
"ABCA7","FXYD2",0.568,0.285,0.452
"UFD1L","DGCR6",NA,NA,NA
"UFD1L","FAU",NA,NA,NA
"UFD1L","TXLNA",NA,NA,NA
"UFD1L","DPH5",NA,NA,NA
"UFD1L","OS9",NA,NA,NA
"UFD1L","BET1L",NA,NA,NA
"UBE2R2","ASB2",0.757,0.641,0.925
"UBE2R2","ANAPC2",0.657,0.613,0.925
"UBE2R2","RNF149",0.885,0.994,0
"UBE2R2","RANGAP1",0.224,0.015,0.925
"UBE2R2","SOCS1",0.19,0.249,0.925
"UBE2R2","MIB2",0.811,0.722,0.925
"UBE2R2","OS9",0.657,0.671,0.315
"UBE2R2","HECTD3",0.811,0.996,0.253
"UBE2R2","RNF130",0.726,0.563,0.403
"UBE2R2","FAU",0.098,NA,NA
"UBE2R2","DTX3L",0.45,0.535,0.925
"UBE2R2","UBE2V1",0.815,0.45,0.925
"ZC3H7B","PAIP2",0.292,0.661,NA
"P2RX3","HTR3A",0.506,0.599,0.606
"P2RX3","ENTPD2",0,0.028,0.442
"P2RX3","TRPV2",0.487,0.441,0.697
"P2RX3","P2RY11",0.384,0.435,0.697
"PRKCG","GNAI2",0.14,0.279,0.384
"PRKCG","CREB3L1",0,0.394,0.271
"PRKCG","CRK",0,0.408,0.296
"PRKCG","PLCB3",0.141,0.302,0.317
"PRKCG","F11R",0,0.203,0.202
"PRKCG","ATP6AP1",0,0.345,0.176
"PRKCG","CACNA1A",0,0.271,0.577
"PRKCG","AP2A1",0,0.222,0.446
"PRKCG","GNB2",0.155,0.163,0.496
"PRKCG","PAX8",0,0.297,0.066
"PRKCG","ADRBK1",NA,NA,NA
"PRKCG","RHOG",0.155,0.359,0.526
"PRKCG","SPHK1",0.222,0.449,0.612
"PRKCG","ACTA1",0,0.212,0.27
"PRKCG","HRAS",0.14,0.479,0.574
"PRKCG","PLCD1",0.129,0.232,0.536
"PRKCG","RHOBTB1",0.174,0.195,0.545
"CDON","DHH",0.657,NA,NA
"CDON","MEF2D",0.657,0.396,0.034
"BARHL1","LHX2",0.945,0.763,NA
"POLD3","KIAA0101",NA,NA,NA
"POLD3","POLR2L",0.627,0.499,0.658
"POLD3","XAB2",0.657,0.631,0.527
"TYRO3","ECE1",0.251,0.28,0.441
"TYRO3","SH3GL1",0.24,0.348,0.232
"TYRO3","CTNNBL1",0.248,0.255,0.421
"TYRO3","MCL1",0.206,0.496,0.484
"TYRO3","AMBP",0.156,0.551,0.321
"TYRO3","SOCS1",0.17,0.495,0.425
"TYRO3","MICAL1",0.252,0.377,0.261
"TYRO3","TNF",0.205,0.554,0.491
"TYRO3","KCNE1",0.142,0.319,0.497
"VAMP8","AP2A1",0.309,0.562,0.704
"VAMP8","ARF1",0.245,0.52,0.573
"VAMP8","ARRB2",0.305,0.424,0.623
"VAMP8","RAB5B",0.253,0.577,0.722
"VAMP8","TGOLN2",0.657,0.228,0.609
"VAMP8","SH3GL1",0.365,0.132,0.267
"VAMP8","ARPC4",0.292,0.469,0.454
"VAMP8","IGF2R",0.19,0.515,0.727
"VAMP8","RAB5C",0.273,0.527,0.732
"VAMP8","FTL",0.251,0.426,0.641
"VAMP8","SYT8",0.115,0.487,0.53
"VAMP8","BLOC1S3",0.657,0.378,0.454
"VAMP8","ARPC5",0.303,0.558,0.522
"VAMP8","BET1L",0.16,0.333,0.618
"VAMP8","LAMP1",0.411,0.511,0.797
"VAMP8","DNM2",0.264,0.482,0.546
"VAMP8","HLA-G",0.32,0.491,0.671
"PVRL1","WNT10B",NA,NA,NA
"PVRL1","MGAT3",NA,NA,NA
"PDCL3","TUBB",0.237,0.052,0.354
"PDCL3","PLP2",0.329,0.09,0.202
"THRA","PIK3R5",0.019,0.31,0.377
"THRA","TXNRD2",0.151,0.141,0.511
"THRA","RQCD1",NA,NA,NA
"THRA","HDAC3",0.323,0.437,0.583
"STAT3","IRF7",0.65,0.549,0.687
"STAT3","HCK",0.174,0.565,0.596
"STAT3","ANXA5",0.201,0.457,0.388
"STAT3","ZNF148",0.663,0.389,0.545
"STAT3","SDHC",0.097,0.156,0.306
"STAT3","CXCR4",0.189,0.594,0.384
"STAT3","DAXX",0.366,0.48,0.704
"STAT3","DYRK1B",0.166,0.306,0.811
"STAT3","MCL1",0.33,0.516,0.581
"STAT3","IL6R",0.296,0.567,0.292
"STAT3","KPNA6",0.169,0.873,0.661
"STAT3","NPM1",0.554,0.501,0.599
"STAT3","CTF1",0.186,0.514,0
"STAT3","PPP2R4",NA,NA,NA
"STAT3","TNF",0.498,0.619,0.291
"STAT3","BATF",0.625,0.469,0.627
"STAT3","HDAC3",0.385,0.437,0.684
"STAT3","SLC39A4",0,0.292,0.418
"STAT3","SP1",0.835,0.459,0.57
"STAT3","IRF3",0.742,0.518,0.701
"STAT3","PIAS3",0.251,0.172,0.938
"STAT3","CSF3R",0.159,0.385,0.338
"STAT3","STAT5A",0.429,0.544,0.639
"STAT3","STAT4",0.537,0.425,0.639
"STAT3","EIF4EBP1",0.174,0.29,0.403
"STAT3","FOXM1",0.661,0.45,0.938
"STAT3","MTA1",0.613,0.414,0.677
"STAT3","NES",0.044,0.24,0.347
"STAT3","STK11",0.236,0.469,0.669
"STAT3","HRAS",0.246,0.572,0.561
"STAT3","NFKB2",0.622,0.365,0.662
"STAT3","SOCS1",0.242,0.563,0.627
"STAT3","IL13",0.657,0.508,0
"STAT3","GATA2",0.685,0.507,0.627
"STAT3","IL7R",0.161,0.43,0.344
"STAT3","DIRAS3",0.657,0.28,NA
"STAT3","IL32",0.657,0.339,0.408
"STAT3","AKT1",0.373,0.627,0.712
"STAT3","ECHS1",0.175,0.204,0.324
"STAT3","SLC9A3R2",0.275,0.045,0.267
"STAT3","TBX5",0.714,0.403,0.591
"FETUB","AMBP",0.777,0.422,0.646
"AMBP","HELT",0.145,0.196,0.212
"AMBP","TNFRSF10C",0,0.092,0.467
"AMBP","NES",0.429,0.096,0.037
"AMBP","HBE1",0.268,0.309,0.372
"AMBP","ECE1",0.273,0.246,0.642
"AMBP","SH3GL1",0.341,0.185,0.014
"AMBP","MCL1",0.363,0.337,0.157
"AMBP","NDP",0.464,0.215,0.769
"AMBP","TM4SF5",NA,NA,0.643
"AMBP","RAB5C",0.215,0.401,0.581
"AMBP","LPA",0.336,0.134,0.558
"AMBP","TNIP1",0.335,0.492,0.054
"AMBP","HINT1",0.06,0.288,0.526
"AMBP","PCNT",0.657,0.091,0.134
"PAIP2","VEGFB",0.259,0.493,0.179
"PAIP2","EIF4A2",0.235,0.897,0.403
"PITX1","FGF8",0.058,0.438,0
"PITX1","NR5A1",0.644,0.227,0.657
"PITX1","TBX5",0.866,0.283,0.436
"PITX1","IRF3",0.711,0.086,0.525
"SRF","SDHC",0.108,0.162,0.22
"SRF","FOXK1",0.764,0.318,0.731
"SRF","AKT1",0.268,0.491,0.521
"SRF","HDAC3",0.221,0.411,0.529
"SRF","NFATC4",0.692,0.471,0.528
"SRF","ACTA1",0.239,0.482,0.166
"SRF","SP1",0.814,0.581,0.525
"SRF","LPXN",0.134,0.208,0.442
"SRF","GTF2F1",0.324,0.443,0.515
"ANXA11","RPS21",0.241,0.082,0.438
"ANXA11","NDUFV1",0,0.012,0.428
"ANXA11","SLC9A3R2",0.219,0.023,0.354
"ANXA11","S100A6",0.606,0.087,0.587
"ANXA11","PCBP1",0.398,0.012,0.656
"ANXA11","HLA-DRB1",0.228,0.121,0.506
"B3GAT3","SP1",0.143,0.336,0.162
"B3GAT3","EXT2",0.679,0.64,0.797
"EXOSC7","RPL7",0.549,0.702,0.436
"EXOSC7","RPL27A",0.543,0.536,0.413
"EXOSC7","RPL11",0.503,0.565,0.518
"EXOSC7","RPLP2",0.243,0.536,0.354
"EXOSC7","RPL15",0.502,0.524,0.528
"EXOSC7","RPL13A",0.478,0.538,0.426
"EXOSC7","EXOSC3",0.828,0.899,0.825
"EXOSC7","RPL10",0.475,0.561,0.466
"EXOSC7","RPL37",0.431,0.536,0.481
"EXOSC7","RPL37A",0.543,0.536,0.456
"EXOSC7","RPL41",0.471,0.524,0.452
"EXOSC7","ZFP36L1",0.555,0.342,0.505
"EXOSC7","RPLP0",0.535,0.552,0.365
"EXOSC7","RPL30",0.543,0.474,0.377
"EXOSC7","RPL14",0.502,0.697,0.364
"EXOSC7","RPL32",0.431,0.524,0.401
"EXOSC7","KHSRP",0.73,0.651,0.842
"EXOSC7","KPNA6",0.215,0,0.562
"EXOSC7","RPS9",0.489,0.653,0.485
"EXOSC7","RPS2",0.479,0.669,0.494
"EXOSC7","RPL18",0.431,0.524,0.437
"EXOSC7","RPL4",0.543,0.536,0.426
"EXOSC7","RPL36AL",0.657,NA,0.472
"DAXX","PRAM1",0.373,0.213,0.021
"DAXX","HDAC3",0.48,0.595,0.606
"DAXX","NPM1",0.59,0.551,0.511
"TMEM115","DYNC1H1",0.273,0.311,0.257
"TMEM115","SERPINB5",0.403,0.408,0.199
"TMEM115","BET1L",0.16,0.61,0.675
"DHH","PSMB4",0.292,NA,NA
"DHH","PSMA7",0.293,NA,NA
"DHH","OS9",0.657,NA,NA
"DHH","NR5A1",0.214,NA,NA
"DHH","PSME4",0.236,NA,NA
"BIN2","CD53",0.657,0.483,0.574
"BIN2","LPXN",0.347,0.389,0.452
"BIN2","AP2A1",0.321,0.403,0.49
"BIN2","SH3GL1",0.38,0.158,0.111
"BIN2","FYB",NA,NA,NA
"CSAD","TXNRD2",NA,NA,NA
"CSAD","GLUD2",NA,NA,NA
"UQCRC2","SDHC",0.121,0.688,0.734
"UQCRC2","NDUFB10",0.423,0.778,0.787
"UQCRC2","NDUFV1",0.19,0.822,0.775
"UQCRC2","RAB5B",0.388,0.238,0.34
"UQCRC2","COX5A",0.381,0.882,0.846
"UQCRC2","RAB5C",0.436,0.267,0.324
"UQCRC2","TPM2",0.19,0.11,0.217
"UQCRC2","MDH2",0.131,0.64,0.667
"UQCRC2","RPL7",0.23,0.345,0.344
"UQCRC2","UQCRQ",0.17,0.856,0.883
"UQCRC2","DDOST",0.368,0.348,0.382
"UQCRC2","RPN1",0.352,0.399,0.338
"NDUFB10","NDUFV1",0.999,0.991,0.837
"NDUFB10","UQCRQ",0.437,0.854,0.882
"NDUFB10","COX5A",0.565,0.85,0.91
"NDUFB10","NDUFB11",0.657,0.999,0.953
"NDUFB10","ACAD9",0.435,0.656,0.686
"NDUFB10","SDHC",0.269,0.578,0.794
"NDUFB10","TPM2",0.19,0.147,0.189
"NDUFB10","NDUFA3",0.999,0.999,0.953
"RASL10B","GNB2",NA,0.175,NA
"RASL10B","GP9",NA,0.374,NA
"RASL10B","RTN4RL2",NA,0.226,NA
"RASL10B","ACTA1",NA,0.266,NA
"RASL10B","GNB1",NA,0.257,NA
"RASL10B","OPTC",NA,NA,NA
"RASL10B","LRG1",NA,0.632,NA
"RASL10B","GNAI2",NA,0.193,NA
"RASL10B","IGFALS",NA,0.213,NA
"EPN3","FAU",0.098,NA,NA
"EPN3","AP2A1",0.657,NA,0.491
"ARRB2","RAB5C",0.279,0.357,0.583
"ARRB2","OR4C46",NA,0.984,0.882
"ARRB2","HRAS",0.255,0.59,0.592
"ARRB2","AP2A1",0.519,0.489,0.678
"ARRB2","SYT8",0.128,0.359,0.452
"ARRB2","OR5A2",0.036,0.307,0.882
"ARRB2","OR6N1",0,NA,0.882
"ARRB2","ARPC5",0.403,0.458,0.498
"ARRB2","AKT1",0.285,0.559,0.682
"ARRB2","ADRBK1",NA,NA,NA
"ARRB2","CXCR4",0.304,0.55,0.525
"ARRB2","IGFALS",0.166,0.401,0.289
"ARRB2","RAB5B",0.268,0.356,0.669
"ARRB2","OR1M1",NA,0.984,0.882
"ARRB2","HCK",0.448,0.535,0.496
"ARRB2","TGOLN2",0.657,0.313,0.552
"ARRB2","SH3GL1",0.326,0.258,0.419
"ARRB2","OR2Z1",0,NA,0.882
"ARRB2","PPP2R4",NA,NA,NA
"ARRB2","ARPC4",0.524,0.408,0.55
"ARRB2","IGF2R",0.216,0.478,0.53
"ARRB2","DNM2",0.406,0.558,0.467
"PNMT","HELT",0,0.396,0.156
"PNMT","TH",0.123,1,0.344
"PNMT","COMT",0.634,0.907,0.279
"PNMT","DBH",0.21,1,0.256
"PNMT","TCAP",0,0.022,0.534
"PNMT","SP1",0,0.719,0.085
"SH3GL1","ARPC4",0.32,0.225,0.315
"SH3GL1","IGF2R",0.309,0.25,0.166
"SH3GL1","RAB5C",0.313,0.174,0.172
"SH3GL1","TNIP1",0.606,0.196,0.44
"SH3GL1","SYT8",0.131,0.182,0.399
"SH3GL1","MICAL1",0.255,0.298,0.545
"SH3GL1","PTMS",NA,0.035,0.156
"SH3GL1","ARPC5",0.338,0.196,0.283
"SH3GL1","AKT1",0.314,0.243,0.327
"SH3GL1","MTA2",0.193,0.087,0.071
"SH3GL1","NDP",0.483,0.501,0.014
"SH3GL1","DNM2",0.292,0.243,0.458
"SH3GL1","HINT1",0.116,0.413,0.291
"SH3GL1","AP2A1",0.338,0.139,0.283
"SH3GL1","PCNT",0.657,0.076,0.312
"SH3GL1","LPXN",0.365,0.385,0.319
"SH3GL1","TNFRSF10C",0,0.225,0.026
"SH3GL1","ARR3",0.657,NA,0.547
"SH3GL1","NES",0.044,0.356,0.314
"SH3GL1","RAB5B",0.29,0.153,0.175
"SH3GL1","CYGB",0.261,0.166,0.467
"SH3GL1","ECE1",0.379,0.202,0.123
"SH3GL1","TGOLN2",0.657,0.039,0.206
"SH3GL1","CTNNBL1",0.432,0.227,0.076
"SH3GL1","MCL1",0.456,0.317,0.393
"DNMT3L","HIST1H2AC",0.106,0.195,0.487
"DNMT3L","IGF2R",0.186,0.091,0.191
"AKT1","ARF1",0.434,0.368,0.562
"AKT1","TPM2",0.312,0.152,0.43
"AKT1","MGAM",0.16,0.191,0.428
"AKT1","IRF3",0.33,0.441,0.598
"AKT1","SOS1",0.339,0.532,0.483
"AKT1","FKBP1C",NA,NA,NA
"AKT1","GNB1",0.307,0.317,0.551
"AKT1","SQSTM1",0.562,0.551,0.509
"AKT1","STAT5A",0.37,0.494,0.512
"AKT1","STK11",0.593,0.58,0.657
"AKT1","MSN",0.301,0.49,0.491
"AKT1","EIF4A2",0.303,0.229,0.314
"AKT1","ACTA1",0.341,0.282,0.389
"AKT1","SOCS1",0.308,0.492,0.605
"AKT1","HRAS",0.388,0.619,0.511
"AKT1","TAL1",0.284,0.343,0.494
"AKT1","NFKB2",0.17,0.373,0.597
"AKT1","IL13",0.657,0.415,0
"AKT1","GATA2",0.193,0.508,0.521
"AKT1","TUBB",0.317,0.179,0.548
"AKT1","IL32",0.657,0.245,0.364
"AKT1","FOXM1",0.25,0.471,0.938
"AKT1","SYTL1",0.179,0.385,0.436
"AKT1","GNAI2",0.357,0.351,0.704
"AKT1","CDC25A",0.307,0.331,0.598
"AKT1","WDTC1",0.657,0.585,0.938
"AKT1","CREB3L1",0.184,0.449,0.469
"AKT1","EEF2",0.285,0.288,0.626
"AKT1","CRK",0.209,0.528,0.685
"AKT1","NQO2",0.433,0.174,0.583
"AKT1","BAD",0.46,0.615,0.364
"AKT1","FSHR",0.158,0.424,0.333
"AKT1","GNB2",0.307,0.184,0.491
"AKT1","EIF4EBP1",0.167,0.302,0.358
"AKT1","STAT4",0.283,0.251,0.512
"AKT1","CDKN1C",0.226,0.46,0.446
"AKT1","PIK3R5",0.263,0.431,0.552
"AKT1","ANXA5",0.431,0.443,0.439
"AKT1","CRTC2",0.178,0.294,0.58
"AKT1","SDHC",0.141,0.233,0.311
"AKT1","RHOG",0.434,0.501,0.504
"AKT1","CXCR4",0.179,0.53,0.542
"AKT1","SPHK1",0.458,0.571,0.483
"AKT1","TH",0.312,0.3,0.492
"AKT1","FHIT",0.457,0.354,0.563
"AKT1","NES",0.044,0.256,0.377
"AKT1","TNK2",0.588,0.474,0.58
"AKT1","ZFP36L1",0.298,0.593,0.605
"AKT1","GYS1",0.367,0.957,0.364
"AKT1","MCL1",0.321,0.472,0.549
"AKT1","IL6R",0.305,0.555,0.305
"AKT1","NFKBIB",0.169,0.297,0.925
"AKT1","NPM1",0.345,0.573,0.692
"AKT1","CTF1",0.227,0.445,0
"AKT1","TNF",0.399,0.712,0.321
"AKT1","PPP2R4",NA,NA,NA
"AKT1","VAV1",0.417,0.464,0.427
"AKT1","BBC3",0.228,0.463,0.221
"AKT1","HDAC3",0.297,0.529,0.694
"AKT1","SLC3A2",0.208,0.18,0.595
"AKT1","KHSRP",0.231,0.394,0.586
"AKT1","MEF2D",0.217,0.296,0.477
"AKT1","PLAUR",0.247,0.565,0.352
"AKT1","PCBP1",0.242,0.132,0.689
"AKT1","DNM2",0.428,0.488,0.446
"AKT1","SP1",0.313,0.424,0.496
"GEMIN7","KHSRP",0.657,0.534,0.55
"GEMIN7","GEMIN4",0.657,0.962,0.763
"GEMIN7","PRMT5",0.657,0.305,0.643
"GEMIN7","LSM2",0.657,0.691,0.549
"GEMIN7","TPST2",0.255,0.192,0.248
"TM4SF5","TSPAN1",NA,NA,0.976
"CD53","VAV1",0.657,0.518,0.379
"CD53","ALOX5AP",0.657,0.219,0.354
"CD53","FYB",NA,NA,NA
"MEF2D","CAMK2A",0.188,0.224,0.401
"MEF2D","HDAC3",0.337,0.32,0.475
"MEF2D","NFATC4",0.682,0.449,0.5
"MEF2D","SP1",0.798,0.572,0.672
"ARF1","HLA-DRA",0.205,0.384,0.559
"ARF1","DNM2",0.677,0.537,0.559
"ARF1","ADRBK1",NA,NA,NA
"ARF1","KIF1A",0.395,0.335,0.116
"ARF1","TUBB",0.38,0.3,0.398
"ARF1","RAB5B",0.591,0.517,0.495
"ARF1","TGOLN2",0.657,0.127,0.524
"ARF1","SURF4",0.657,0.405,0.516
"ARF1","ACTA1",0.415,0.161,0.425
"ARF1","IGF2R",0.323,0.445,0.596
"ARF1","HLA-DRB1",0.035,0.337,0.568
"ARF1","RAB5C",0.64,0.464,0.491
"ARF1","KLC2",0.26,0.317,0.498
"ARF1","HLA-DQA2",0,0.293,0.548
"ARF1","RAB11B",0.614,0.508,0.504
"ARF1","DYNC1H1",0.478,0.451,0.493
"ARF1","KIF25",0.358,0.291,0.149
"ARF1","WDTC1",0.657,0.209,0.276
"ARF1","BET1L",0.16,0.318,0.552
"RQCD1","PSME4",NA,NA,NA
"RQCD1","EIF4A2",NA,NA,NA
"RQCD1","HLA-DRB1",NA,NA,NA
"DYNC1LI1","RANGAP1",0.455,0.188,0.467
"DYNC1LI1","TUBB",0.387,0.683,0.42
"DYNC1LI1","PCNT",0.657,0.645,0.699
"DYNC1LI1","DYNC1H1",0.419,0.795,0.723
"DYNC1LI1","DNAH11",0.098,0.477,0.933
"RPL37","RPL36AL",0.098,NA,0.615
"RPL37","RPL7",0.688,0.786,0.501
"RPL37","RPS21",0.791,0.846,0.768
"RPL37","RPL27A",0.802,0.997,0.694
"RPL37","RPL11",0.653,0.605,0.551
"RPL37","MRPL16",0.801,0.608,0.535
"RPL37","RPLP2",0.547,0.997,0.561
"RPL37","RPS9",0.659,0.821,0.491
"RPL37","RPS2",0.547,0.869,0.448
"RPL37","LSM2",0.429,0.518,0.493
"RPL37","RPL4",0.802,0.997,0.477
"RPL37","DDOST",0.039,0.406,0.237
"RPL37","RPL18",0.978,0.974,0.537
"RPL37","RPL10",0.668,0.757,0.543
"RPL37","RPL15",0.676,0.974,0.805
"RPL37","RPL13A",0.934,0.865,0.577
"RPL37","GSPT2",0.42,0.776,0.649
"RPL37","RPN1",0.403,0.423,0.427
"RPL37","EEF2",0.38,0.594,0.332
"RPL37","EXOSC3",0.403,0.508,0.415
"RPL37","RPL37A",0.802,0.997,0.577
"RPL37","MRPS12",0.802,0.695,0.573
"RPL37","RPL41",0.849,0.974,0.908
"RPL37","RPLP0",0.748,0.805,0.435
"RPL37","RPL30",0.802,0.797,0.48
"RPL37","RPL14",0.676,0.835,0.57
"RPL37","RPL32",0.978,0.974,0.757
"RPL37","EEF1G",0.061,0.437,0.411
"RPL37","RPS23",0.802,0.851,0.635
"RPL37","EIF4A2",0.336,0.636,0.574
"RPL37","FAU",0.959,NA,NA
"KCNMB1","CYP4A11",0,0.074,0.305
"SLC22A3","IGF2R",0.176,0.256,0.268
"NDUFB11","NDUFV1",0,0.999,0.889
"NDUFB11","NDUFA3",0,0.999,0.984
"NDUFB11","COX5A",0.657,0.017,0.885
"NDUFB11","SURF4",0.657,0.431,0.374
"NDUFB11","ACAD9",0.657,0.999,0.752
"NDUFB11","SDHC",0.057,0.019,0.837
"NONO","CRTC2",0.21,0.303,0.519
"NONO","COX5A",0.178,0.284,0.253
"NONO","RRM2",0.196,0.26,0.102
"NONO","TPM2",0.288,0.044,0.142
"PPRC1","HCFC1",0.293,0.59,0.475
"SCGB1A1","SLC3A2",0.657,0,0.386
"SCGB1A1","IL13",0.657,0.079,0.713
"SCGB1A1","FAU",0.098,NA,NA
"TNNT3","MYL6",0.311,0.791,0.422
"TNNT3","TCAP",0.328,0.698,0.828
"TNNT3","MYL3",0.34,0.898,0.798
"TNNT3","TNNI1",0.657,0.838,0.962
"TNNT3","TNNT2",0.897,0.899,0.889
"TNNT3","ACTA1",0.425,0.733,0.473
"TNNT3","TPM2",0.417,0.913,0.809
"MTA2","TCF20",0.643,0.421,0.555
"MTA2","TAF1C",0.286,0.401,0.518
"MTA2","FADS2",0.141,0.101,0.309
"MTA2","PRMT5",0.435,0.372,0.5
"MTA2","MTA1",0.9,0.497,0.595
"MTA2","NES",0.512,0.122,0.2
"MTA2","HIST1H2AA",0.77,0.839,0.535
"MTA2","SIN3B",0.525,0.807,0.717
"MTA2","SAP30",0.525,0.726,0.666
"MTA2","HDAC3",0.727,0.589,0.625
"MTA2","CES2",0.38,0.132,0.231
"MTA2","ZFPM1",0.626,0.234,0.741
"MTA2","HINT1",0.192,0.316,0.594
"MTA2","HIST1H2AC",0.77,0.684,0.588
"MTA2","PCNT",0.657,0.31,0.325
"MTA2","SUDS3",0.459,0.705,0.661
"FADS2","PLA2G2F",0.141,0.44,0.115
