"symbol1","symbol2","MF","BP","CC"
"PLK1","ZBED1",0.365,0.73,0.505
"PLK1","MTA2",0.306,0.331,0.49
"PLK1","PRMT5",0.463,0.509,0.466
"PLK1","TACC3",0.657,0.487,0.637
"PLK1","MYBBP1A",0.135,0.448,0.478
"PLK1","POLD3",0.375,0.38,0.441
"PLK1","NUDC",0.205,0.064,0.441
"PLK1","TUBGCP2",0.31,0.38,0.67
"PLK1","PSME4",0.234,0.35,0.461
"PLK1","KPNA6",0.177,0.759,0.418
"PLK1","TIMM13",0.145,0.205,0.322
"PLK1","ANAPC2",0.657,0.292,0.44
"PLK1","GEMIN4",0.657,0.184,0.408
"PLK1","DYNC1LI1",0.308,0.464,0.636
"PLK1","CALML5",0.144,0.331,0.302
"PLK1","PPAN",0.135,0.543,0.279
"PLK1","EXOSC5",0.266,0.289,0.545
"PLK1","XAB2",0.657,0.207,0.365
"PLK1","CHTF18",0.274,0.547,0.463
"PLK1","CENPH",0.256,0.133,0.666
"PLK1","MUS81",0.259,0.439,0.384
"PLK1","BRSK1",0.683,0.535,0.554
"PLK1","CNTROB",0.209,0.358,0.597
"PLK1","TUBB",0.321,0.528,0.513
"PLK1","HIST1H2AA",0.506,0.715,0.489
"PLP2","POR",0.199,0.288,0.674
"PLP2","TBXAS1",0,0.013,0.984
"PLP2","SEC61A1",0.386,0.238,0.746
"PLP2","TUBB",0.214,0.175,0.191
"POLR2L","POR",0.328,0.26,0.417
"POLR2L","PPIB",0.206,0.164,0.352
"POLR2L","PSMA4",0.301,0.236,0.601
"POLR2L","PSMA7",0.301,0.236,0.587
"POLR2L","PSMB4",0.301,0.236,0.627
"POLR2L","PSMC4",0.302,0.402,0.582
"POLR2L","RPL4",0.165,0.432,0.481
"POLR2L","RPL7",0.16,0.451,0.493
"POLR2L","RPL10",0.149,0.468,0.503
"POLR2L","RPL11",0.158,0.39,0.545
"POLR2L","RPL15",0.17,0.433,0.577
"POLR2L","RPL30",0.165,0.414,0.428
"POLR2L","RPL27A",0.165,0.432,0.404
"POLR2L","RPL32",0.031,0.433,0.374
"POLR2L","RPL36AL",0.657,NA,0.525
"POLR2L","RPL37",0.031,0.432,0.436
"POLR2L","RPL37A",0.165,0.432,0.513
"POLR2L","RPLP0",0.152,0.431,0.401
"POLR2L","RPLP2",0.173,0.432,0.345
"POLR2L","MRPS12",0.165,0.397,0.313
"POLR2L","RPN1",0.323,0.304,0.441
"POLR2L","RPS2",0.174,0.464,0.56
"POLR2L","RPS9",0.14,0.463,0.54
"POLR2L","RPS23",0.165,0.409,0.531
"POLR2L","RRM2",0.265,0.335,0.925
"POLR2L","SMARCD3",0.118,0.493,0.561
"POLR2L","TBCA",0.186,0.032,0.463
"POLR2L","SF3A2",0.186,0.556,0.506
"POLR2L","HIST1H2AC",0.106,0.08,0.556
"POLR2L","RPL14",0.17,0.444,0.355
"POLR2L","ATP6V1F",0.242,0.117,0.334
"POLR2L","ENTPD4",0.156,0.254,0.21
"POLR2L","ARPC5",0.177,0.152,0.425
"POLR2L","ARPC1B",0.177,0.168,0.341
"POLR2L","PRMT5",0.283,0.373,0.678
"POLR2L","MYBBP1A",0.037,0.531,0.549
"POLR2L","NUDC",0.2,0.018,0.66
"POLR2L","RPL35",0.035,0.451,0.541
"POLR2L","USP22",0.281,0.425,0.589
"POLR2L","HARS2",0.253,0.426,0.463
"POLR2L","RPL13A",0.035,0.475,0.474
"POLR2L","TIMM13",0.257,0.018,0.415
"POLR2L","ANAPC2",0.657,0.196,0.709
"POLR2L","CPSF1",0.196,0.559,0.587
"POLR2L","SEC61A1",0.149,0.013,0.345
"POLR2L","EXOSC3",0.259,0.526,0.632
"POLR2L","FIS1",0.215,0.171,0.269
"POLR2L","LSM7",0.17,0.488,0.577
"POLR2L","PAF1",0.181,0.545,0.536
"POLR2L","PPAN",0.038,0.025,0.421
"POLR2L","EXOSC5",0.279,0.521,0.632
"POLR2L","XAB2",0.657,0.671,0.499
"POLR2L","THOC2",0.182,0.32,0.479
"POLR2L","LSM2",0.168,0.488,0.586
"POLR2L","UBL5",0.173,0.455,0.48
"POLR2L","SMAP1",NA,0.098,NA
"POLR2L","MUS81",0.257,0.442,0.557
"POLR2L","YIF1B",NA,0,0.225
"POLR2L","FTSJ3",0.31,0.384,0.501
"POLR2L","TRAPPC5",0.196,0.018,0.329
"POLR2L","HIST1H2AA",0.106,0.04,0.45
"POLR2L","POLR2J2",0.721,NA,1
"POR","PPIB",0.269,0.113,0.502
"POR","RPL4",0.289,0.143,0.507
"POR","SURF4",0.657,0.121,0.544
"POR","SLC39A7",0.202,0.021,0.678
"POR","ATP6V1F",0.251,0.233,0.529
"POR","ENTPD4",0.16,0.103,0.467
"POR","PYCR2",0.407,0.247,0.259
"POR","SEC61A1",0.168,0.004,0.79
"POU3F1","POU3F4",0.656,0.165,0.811
"POU3F4","SIX3",0.582,0.325,0.811
"PPIB","PSMA4",0.24,0.169,0.448
"PPIB","PSMA7",0.245,0.169,0.42
"PPIB","PSMB4",0.24,0.169,0.441
"PPIB","PSMC4",0.24,0.205,0.406
"PPIB","RAB5B",0.258,0.039,0.486
"PPIB","RAB5C",0.267,0.042,0.423
"PPIB","RANGAP1",0.359,0.101,0.424
"PPIB","RPL4",0.344,0.136,0.64
"PPIB","RPL7",0.391,0.128,0.513
"PPIB","RPL8",0.224,0.148,0.386
"PPIB","RPL10",0.315,0.182,0.662
"PPIB","RPL11",0.392,0.239,0.521
"PPIB","RPL15",0.333,0.148,0.348
"PPIB","RPL18",0.224,0.148,0.63
"PPIB","RPL30",0.344,0.314,0.551
"PPIB","RPL27A",0.344,0.136,0.51
"PPIB","RPL32",0.224,0.148,0.317
"PPIB","RPL36AL",0.657,NA,0.544
"PPIB","RPL37",0.224,0.136,0.216
"PPIB","RPL37A",0.344,0.136,0.531
"PPIB","RPLP0",0.355,0.133,0.639
"PPIB","RPLP2",0.196,0.136,0.535
"PPIB","MRPS12",0.344,0.144,0.267
"PPIB","RPN1",0.374,0.168,0.55
"PPIB","RPS2",0.396,0.179,0.603
"PPIB","RPS9",0.337,0.212,0.598
"PPIB","RPS23",0.344,0.145,0.531
"PPIB","RRM2",0.227,0.083,0.315
"PPIB","SET",0.181,0.198,0.611
"PPIB","SLC3A2",0.33,0.005,0.446
"PPIB","SMARCD3",0.135,0.235,0.342
"PPIB","SP1",0.309,0.33,0.365
"PPIB","STAT3",0.294,0.204,0.414
"PPIB","STAT5A",0.198,0.212,0.257
"PPIB","SURF4",0.657,0.102,0.465
"PPIB","TBCA",0.361,0.892,0.224
"PPIB","UGP2",0.232,0.075,0.384
"PPIB","SLC39A7",0.196,0.103,0.559
"PPIB","STK24",0.239,0.23,0.459
"PPIB","HDAC3",0.259,0.258,0.428
"PPIB","RPL14",0.333,0.127,0.41
"PPIB","ZBED1",0.257,0.261,0.244
"PPIB","ATP6V1F",0.206,0.036,0.424
"PPIB","ENTPD4",0.071,0.058,0.264
"PPIB","ARPC5",0.37,0.127,0.501
"PPIB","ARPC1B",0.37,0.168,0.434
"PPIB","TNIP1",0.264,0.308,0.252
"PPIB","NPM3",0.338,0.019,0.271
"PPIB","PRMT5",0.333,0.206,0.4
"PPIB","ZNHIT1",0.42,0.1,0.334
"PPIB","CRTAP",0.983,0.47,0.644
"PPIB","MYBBP1A",0.258,0.179,0.428
"PPIB","RABAC1",0.226,NA,0.736
"PPIB","NUDC",0.362,0.307,0.264
"PPIB","OS9",0.657,0.195,0.56
"PPIB","RPL35",0.273,0.136,0.367
"PPIB","GABARAP",0.256,0.072,0.184
"PPIB","USP22",0.251,0.261,0.29
"PPIB","HARS2",0.357,0.123,0.222
"PPIB","RPL13A",0.273,0.146,0.52
"PPIB","TXN2",0.657,0.208,0.234
"PPIB","TIMM13",0.04,0.06,0.261
"PPIB","ANAPC2",0.657,0.279,0.297
"PPIB","CPSF1",0.358,0.087,0.337
"PPIB","PYCR2",0.226,0.073,0.198
"PPIB","SEC61A1",0.431,0.057,0.547
"PPIB","FIS1",0.229,0.185,0.364
"PPIB","ISYNA1",0.325,0.044,0.163
"PPIB","DPH5",0.144,0.493,0.315
"PPIB","PAF1",0.345,0.26,0.445
"PPIB","UBE2R2",0.234,0.191,0.315
"PPIB","ARHGAP17",0.242,0.05,0.274
"PPIB","QRSL1",0.226,0.091,0.21
"PPIB","CNDP2",0.18,0.214,0.374
"PPIB","XAB2",0.657,0.093,0.417
"PPIB","LSM2",0.409,0.09,0.364
"PPIB","FKBP10",NA,NA,NA
"PPIB","MRPL17",0.093,0.096,0.271
"PPIB","PDCL3",0.212,0.33,0.28
"PPIB","MUS81",0.22,0.106,0.329
"PPIB","SLC44A4",0,0.268,0.313
"PPIB","FTSJ3",0.353,0.089,0.323
"PPIB","TRAPPC5",0.267,0.006,0.241
"PPIB","TUBB",0.259,0.034,0.411
"PPIB","MRPL21",0.224,0.096,0.271
"PPIB","POLR2J2",0.052,NA,0.367
"PPP2R5A","PSMA4",0.359,0.331,0.522
"PPP2R5A","PSMA7",0.351,0.331,0.482
"PPP2R5A","PSMC4",0.359,0.348,0.53
"PPP2R5A","RPL7",0.19,0.358,0.545
"PPP2R5A","RPLP2",0.223,0.438,0.454
"PPP2R5A","SET",0.62,0.347,0.44
"PPP2R5A","EIF4G3",0.048,0.43,0.324
"PPP3CC","RPLP2",0.303,0.254,0.377
"PPP3CC","GSPT2",0.331,0.284,0.527
"PPP3CC","BIN2",0.318,0.096,0.152
"PPP3CC","ARHGAP17",0.282,0.18,0.521
"PPP3CC","PPAN",0.059,0.02,0.168
"PPP3CC","PDCL3",0.334,0.259,0.565
"PPP3CC","PPP1R1B",0.189,0.633,0.646
"PRKCG","RGS2",0,0.369,0.537
"PRRG2","FATE1",0.657,NA,0.204
"PSMA4","PSMA7",0.718,0.997,0.816
"PSMA4","PSMB4",0.823,0.997,0.849
"PSMA4","PSMC4",0.585,0.799,0.681
"PSMA4","RAB5C",0.463,0.019,0.357
"PSMA4","RANGAP1",0.256,0.015,0.476
"PSMA4","RPL4",0.282,0.475,0.585
"PSMA4","RPL7",0.23,0.387,0.52
"PSMA4","RPL8",0.049,0.463,0.31
"PSMA4","RPL10",0.235,0.358,0.5
"PSMA4","RPL11",0.238,0.354,0.623
"PSMA4","RPL15",0.271,0.463,0.562
"PSMA4","RPL18",0.049,0.463,0.478
"PSMA4","RPL30",0.282,0.386,0.525
"PSMA4","RPL27A",0.282,0.475,0.396
"PSMA4","RPL32",0.049,0.463,0.366
"PSMA4","RPL36AL",0.657,NA,0.5
"PSMA4","RPL37",0.049,0.475,0.388
"PSMA4","RPL37A",0.282,0.475,0.591
"PSMA4","RPLP0",0.242,0.389,0.568
"PSMA4","RPLP2",0.328,0.475,0.449
"PSMA4","RPN1",0.361,0.517,0.395
"PSMA4","RPS2",0.243,0.478,0.594
"PSMA4","RPS9",0.209,0.398,0.635
"PSMA4","RPS23",0.282,0.41,0.514
"PSMA4","RRM2",0.419,0.172,0.925
"PSMA4","SET",0.254,0.387,0.53
"PSMA4","SH3GL1",0.365,0.029,0.309
"PSMA4","SURF4",0.657,0.022,0.252
"PSMA4","TBCA",0.319,0.024,0.377
"PSMA4","UBE2V1",0.437,0.328,0.697
"PSMA4","UGP2",0.392,0.204,0.592
"PSMA4","UQCRC2",0.747,0.388,0.445
"PSMA4","ZNF35",0.05,0.242,0.319
"PSMA4","CLPP",0.632,0.759,0.306
"PSMA4","RBM10",0.262,NA,0.349
"PSMA4","HIST1H2AC",0.106,0.026,0.522
"PSMA4","STK24",0.405,0.267,0.63
"PSMA4","EIF4G3",0.063,0.351,0.311
"PSMA4","HDAC3",0.311,0.245,0.567
"PSMA4","RPL14",0.271,0.407,0.457
"PSMA4","PKMYT1",0.452,0.218,0.493
"PSMA4","ZBED1",0.215,0.294,0.362
"PSMA4","MTA2",0.234,0.276,0.489
"PSMA4","ATP6V1F",0.411,0.014,0.431
"PSMA4","COX5A",0.399,0.248,0.245
"PSMA4","ARPC5",0.303,0.026,0.554
"PSMA4","ARPC1B",0.303,0.021,0.436
"PSMA4","NUBP2",0.292,0.146,0.925
"PSMA4","NPM3",0.282,0.023,0.519
"PSMA4","PRMT5",0.237,0.207,0.626
"PSMA4","ZNHIT1",0.311,0.28,0.506
"PSMA4","MYBBP1A",0.056,0.191,0.511
"PSMA4","NUDC",0.344,0.015,0.508
"PSMA4","TUBGCP2",0.269,0.025,0.425
"PSMA4","RPL35",0.053,0.444,0.451
"PSMA4","PDAP1",0.098,0.029,0.373
"PSMA4","GABARAP",0.307,0.336,0.297
"PSMA4","EXOSC7",0.376,0.486,0.568
"PSMA4","PSME4",0.251,0.711,0.76
"PSMA4","DNAJC9",0.376,0,0.583
"PSMA4","SIN3B",0.426,0.329,0.505
"PSMA4","USP22",0.455,0.549,0.471
"PSMA4","HARS2",0.333,0.387,0.411
"PSMA4","RPL13A",0.053,0.411,0.53
"PSMA4","KPNA6",0.272,0,0.488
"PSMA4","HSPBP1",0.262,0.621,0.67
"PSMA4","GSPT2",0.4,0.521,0.303
"PSMA4","TXN2",0.657,0.573,0.331
"PSMA4","DHRS7B",NA,0.141,0
"PSMA4","TIMM13",0.037,0.016,0.313
"PSMA4","ANAPC2",0.657,0.518,0.572
"PSMA4","CPSF1",0.338,0.197,0.459
"PSMA4","PYCR2",0.418,0.244,0.265
"PSMA4","SEC61A1",0.236,0.01,0.337
"PSMA4","GEMIN4",0.657,0.146,0.589
"PSMA4","EXOSC3",0.441,0.446,0.616
"PSMA4","FIS1",0.41,0.172,0.297
"PSMA4","VPS28",0.314,0.438,0.495
"PSMA4","CAB39",0.306,0.272,0.557
"PSMA4","PAF1",0.311,0.301,0.446
"PSMA4","MRPL16",0.026,0.353,0.335
"PSMA4","CTNNBL1",0.411,0.158,0.453
"PSMA4","PRMT8",0.294,0.323,0.225
"PSMA4","PPAN",0.062,0.02,0.41
"PSMA4","SH3GLB2",0.365,NA,0.508
"PSMA4","EXOSC5",0.527,0.435,0.616
"PSMA4","XAB2",0.657,0.281,0.491
"PSMA4","PLSCR3",0.26,0.02,0.206
"PSMA4","THOC2",0.346,0.124,0.387
"PSMA4","LSM2",0.267,0.431,0.645
"PSMA4","UBL5",0.328,0.437,0.424
"PSMA4","SMAP1",NA,0.019,NA
"PSMA4","MRPL17",0.125,0.33,0.335
"PSMA4","CHTF18",0.477,0.187,0.465
"PSMA4","SMYD3",0.443,NA,0.529
"PSMA4","PDCL3",0.367,0.467,0.504
"PSMA4","MUS81",0.468,0.322,0.435
"PSMA4","SLC44A4",0,0.124,0.215
"PSMA4","RHOT2",0.466,0.024,0.285
"PSMA4","YIF1B",NA,0,0.239
"PSMA4","ZNF598",0.327,0.528,NA
"PSMA4","KLHDC3",0.346,0.185,0.522
"PSMA4","FTSJ3",0.325,0.246,0.429
"PSMA4","TRAPPC5",0.373,0.017,0.332
"PSMA4","TUBB",0.218,0.029,0.573
"PSMA4","HIST1H2AA",0.106,0.028,0.466
"PSMA4","POLR2J2",0.159,NA,0.493
"PSMA7","PSMB4",0.718,0.997,0.85
"PSMA7","PSMC4",0.527,0.799,0.77
"PSMA7","RPL4",0.285,0.475,0.537
"PSMA7","RPL7",0.371,0.387,0.557
"PSMA7","RPL8",0.051,0.463,0.447
"PSMA7","RPL10",0.244,0.358,0.463
"PSMA7","RPL11",0.246,0.354,0.596
"PSMA7","RPL15",0.275,0.463,0.499
"PSMA7","RPL18",0.051,0.463,0.43
"PSMA7","RPL30",0.285,0.386,0.578
"PSMA7","RPL27A",0.285,0.475,0.36
"PSMA7","RPL32",0.051,0.463,0.33
"PSMA7","RPL36AL",0.657,NA,0.459
"PSMA7","RPL37",0.051,0.475,0.366
"PSMA7","RPL37A",0.285,0.475,0.557
"PSMA7","RPLP0",0.25,0.389,0.612
"PSMA7","RPLP2",0.322,0.475,0.428
"PSMA7","RPN1",0.35,0.517,0.381
"PSMA7","RPS2",0.248,0.478,0.565
"PSMA7","RPS9",0.22,0.398,0.579
"PSMA7","RPS23",0.285,0.41,0.456
"PSMA7","RRM2",0.395,0.172,0.925
"PSMA7","SET",0.26,0.387,0.49
"PSMA7","SH3GL1",0.579,0.029,0.439
"PSMA7","SURF4",0.657,0.022,0.238
"PSMA7","TBCA",0.316,0.024,0.333
"PSMA7","UBE2V1",0.409,0.328,0.682
"PSMA7","UGP2",0.601,0.204,0.581
"PSMA7","UQCRC2",0.658,0.388,0.43
"PSMA7","CLPP",0.745,0.759,0.282
"PSMA7","RBM10",0.436,NA,0.321
"PSMA7","STK24",0.39,0.267,0.611
"PSMA7","HDAC3",0.31,0.245,0.545
"PSMA7","SQSTM1",0.375,0.294,0.498
"PSMA7","RPL14",0.275,0.407,0.554
"PSMA7","ZBED1",0.334,0.294,0.326
"PSMA7","ATP6V1F",0.395,0.014,0.426
"PSMA7","ARPC1B",0.302,0.021,0.41
"PSMA7","ZNHIT1",0.309,0.28,0.48
"PSMA7","MYBBP1A",0.057,0.191,0.469
"PSMA7","NUDC",0.337,0.015,0.502
"PSMA7","TUBGCP2",0.273,0.025,0.382
"PSMA7","RPL35",0.054,0.444,0.423
"PSMA7","PDAP1",0.098,0.029,0.376
"PSMA7","GABARAP",0.306,0.336,0.273
"PSMA7","EXOSC7",0.365,0.486,0.562
"PSMA7","PSME4",0.258,0.711,0.757
"PSMA7","DNAJC9",0.361,0,0.572
"PSMA7","HARS2",0.575,0.387,0.4
"PSMA7","RPL13A",0.054,0.411,0.457
"PSMA7","GSPT2",0.386,0.521,0.302
"PSMA7","TIMM13",0.04,0.016,0.286
"PSMA7","ANAPC2",0.657,0.518,0.566
"PSMA7","CPSF1",0.331,0.197,0.431
"PSMA7","PYCR2",0.394,0.244,0.239
"PSMA7","SEC61A1",0.245,0.01,0.32
"PSMA7","GEMIN4",0.657,0.146,0.564
"PSMA7","EXOSC3",0.418,0.446,0.594
"PSMA7","CHCHD2",0.327,0.212,0.334
"PSMA7","VPS28",0.312,0.438,0.497
"PSMA7","CAB39",0.305,0.272,0.559
"PSMA7","PAF1",0.309,0.301,0.425
"PSMA7","MRPL16",0.029,0.353,0.281
"PSMA7","CTNNBL1",0.389,0.158,0.399
"PSMA7","PPAN",0.062,0.02,0.337
"PSMA7","EXOSC5",0.482,0.435,0.594
"PSMA7","XAB2",0.657,0.281,0.447
"PSMA7","LSM2",0.271,0.431,0.537
"PSMA7","UBL5",0.322,0.437,0.396
"PSMA7","KLC2",0.332,0.018,0.439
"PSMA7","MRPS24",0.051,0.353,0.246
"PSMA7","PDCL3",0.353,0.467,0.484
"PSMA7","MUS81",0.444,0.322,0.407
"PSMA7","SLC44A4",0,0.124,0.208
"PSMA7","ZNF598",0.323,0.528,NA
"PSMA7","FTSJ3",0.321,0.246,0.364
"PSMA7","MRPL52",0,0.395,0.281
"PSMA7","TRAPPC5",0.358,0.017,0.33
"PSMA7","TUBB",0.227,0.029,0.478
"PSMA7","POLR2J2",0.127,NA,0.493
"PSMB4","PSMC4",0.585,0.799,0.711
"PSMB4","RPL4",0.282,0.475,0.565
"PSMB4","RPL7",0.23,0.387,0.491
"PSMB4","RPL8",0.049,0.463,0.293
"PSMB4","RPL10",0.235,0.358,0.492
"PSMB4","RPL11",0.238,0.354,0.629
"PSMB4","RPL15",0.271,0.463,0.538
"PSMB4","RPL18",0.049,0.463,0.456
"PSMB4","RPL27A",0.282,0.475,0.388
"PSMB4","RPL32",0.049,0.463,0.355
"PSMB4","RPL36AL",0.657,NA,0.492
"PSMB4","RPL37",0.049,0.475,0.4
"PSMB4","RPL37A",0.282,0.475,0.597
"PSMB4","RPLP0",0.242,0.389,0.505
"PSMB4","RPLP2",0.328,0.475,0.459
"PSMB4","RPN1",0.361,0.517,0.406
"PSMB4","RPS2",0.243,0.478,0.601
"PSMB4","RPS9",0.209,0.398,0.608
"PSMB4","RPS23",0.282,0.41,0.484
"PSMB4","RRM2",0.419,0.172,0.925
"PSMB4","SDHC",0.135,0.181,0.308
"PSMB4","SET",0.254,0.387,0.52
"PSMB4","SURF4",0.657,0.022,0.254
"PSMB4","TBCA",0.319,0.024,0.361
"PSMB4","UQCRC2",0.747,0.388,0.461
"PSMB4","CLPP",0.632,0.759,0.306
"PSMB4","RBM10",0.262,NA,0.351
"PSMB4","HDAC3",0.311,0.245,0.575
"PSMB4","SQSTM1",0.284,0.294,0.522
"PSMB4","RPL14",0.271,0.407,0.468
"PSMB4","ZBED1",0.215,0.294,0.357
"PSMB4","ATP6V1F",0.411,0.014,0.457
"PSMB4","COX5A",0.399,0.248,0.242
"PSMB4","ARPC5",0.303,0.026,0.546
"PSMB4","ARPC1B",0.303,0.021,0.439
"PSMB4","NUBP2",0.292,0.146,0.925
"PSMB4","MPHOSPH6",0.657,0.188,0.543
"PSMB4","PRMT5",0.237,0.207,0.651
"PSMB4","ZNHIT1",0.311,0.28,0.521
"PSMB4","MYBBP1A",0.056,0.191,0.499
"PSMB4","NUDC",0.344,0.015,0.546
"PSMB4","RPL35",0.053,0.444,0.457
"PSMB4","EXOSC7",0.376,0.486,0.603
"PSMB4","PSME4",0.251,0.711,0.811
"PSMB4","DNAJC9",0.376,0,0.611
"PSMB4","HARS2",0.333,0.387,0.431
"PSMB4","RPL13A",0.053,0.411,0.48
"PSMB4","GSPT2",0.4,0.521,0.33
"PSMB4","DHRS7B",NA,0.141,0
"PSMB4","TIMM13",0.037,0.016,0.308
"PSMB4","ANAPC2",0.657,0.518,0.615
"PSMB4","CPSF1",0.338,0.197,0.468
"PSMB4","PYCR2",0.418,0.244,0.261
"PSMB4","SEC61A1",0.236,0.01,0.341
"PSMB4","DYNC1LI1",0.268,0.02,0.404
"PSMB4","VPS28",0.314,0.438,0.527
"PSMB4","LSM7",0.291,0.431,0.558
"PSMB4","CAB39",0.306,0.272,0.594
"PSMB4","PAF1",0.311,0.301,0.453
"PSMB4","UBE2R2",0.418,0.796,0.925
"PSMB4","MRPL16",0.026,0.353,0.304
"PSMB4","ARHGAP17",0.298,0.024,0.504
"PSMB4","CTNNBL1",0.411,0.158,0.428
"PSMB4","XAB2",0.657,0.281,0.475
"PSMB4","PLSCR3",0.26,0.02,0.191
"PSMB4","LSM2",0.267,0.431,0.566
"PSMB4","UBL5",0.328,0.437,0.434
"PSMB4","PDCL3",0.367,0.467,0.526
"PSMB4","MUS81",0.468,0.322,0.442
"PSMB4","SLC44A4",0,0.124,0.226
"PSMB4","ZNF598",0.327,0.528,NA
"PSMB4","FTSJ3",0.325,0.246,0.395
"PSMB4","MRPL52",0,0.395,0.304
"PSMB4","TRAPPC5",0.373,0.017,0.353
"PSMB4","POLR2J2",0.159,NA,0.493
"PSMC4","RAB5C",0.586,0.114,0.233
"PSMC4","RPL4",0.282,0.356,0.526
"PSMC4","RPL7",0.23,0.365,0.621
"PSMC4","RPL8",0.049,0.358,0.55
"PSMC4","RPL10",0.235,0.347,0.579
"PSMC4","RPL11",0.238,0.366,0.586
"PSMC4","RPL15",0.271,0.358,0.532
"PSMC4","RPL18",0.049,0.358,0.543
"PSMC4","RPL30",0.282,0.293,0.589
"PSMC4","RPL27A",0.282,0.356,0.509
"PSMC4","RPL32",0.049,0.358,0.485
"PSMC4","RPL36AL",0.657,NA,0.571
"PSMC4","RPL37",0.049,0.356,0.408
"PSMC4","RPLP0",0.242,0.359,0.584
"PSMC4","RPLP2",0.328,0.356,0.451
"PSMC4","MRPS12",0.282,0.429,0.291
"PSMC4","RPN1",0.361,0.511,0.474
"PSMC4","RPS2",0.243,0.408,0.594
"PSMC4","RPS9",0.209,0.36,0.57
"PSMC4","RPS23",0.282,0.374,0.578
"PSMC4","RRM2",0.419,0.231,0.925
"PSMC4","SET",0.254,0.379,0.441
"PSMC4","SURF4",0.657,0.187,0.255
"PSMC4","TBCA",0.319,0.023,0.272
"PSMC4","UGP2",0.392,0.238,0.434
"PSMC4","USP5",0.468,0.721,0.308
"PSMC4","CLPP",0.516,0.605,0.258
"PSMC4","STK24",0.406,0.311,0.494
"PSMC4","RFXANK",0,NA,0.488
"PSMC4","EIF4G3",0.063,0.369,0.316
"PSMC4","HDAC3",0.311,0.343,0.57
"PSMC4","RPL14",0.271,0.368,0.566
"PSMC4","ZBED1",0.215,0.636,0.328
"PSMC4","ATP6V1F",0.589,0.029,0.418
"PSMC4","COX5A",0.399,0.277,0.239
"PSMC4","ARPC5",0.303,0.213,0.372
"PSMC4","ARPC1B",0.303,0.247,0.289
"PSMC4","PRMT5",0.237,0.297,0.572
"PSMC4","MYBBP1A",0.056,0.28,0.519
"PSMC4","RABAC1",0.403,NA,0.736
"PSMC4","NUDC",0.344,0.011,0.477
"PSMC4","TUBGCP2",0.269,0.278,0.462
"PSMC4","RPL35",0.053,0.353,0.581
"PSMC4","GABARAP",0.307,0.191,0.302
"PSMC4","EXOSC7",0.376,0.278,0.557
"PSMC4","PSME4",0.251,0.687,0.734
"PSMC4","SIN3B",0.426,0.398,0.471
"PSMC4","USP22",0.357,0.609,0.468
"PSMC4","HARS2",0.333,0.397,0.368
"PSMC4","RPL13A",0.053,0.361,0.523
"PSMC4","GSPT2",0.503,0.403,0.31
"PSMC4","TIMM13",0.037,0.091,0.295
"PSMC4","ANAPC2",0.657,0.474,0.561
"PSMC4","CPSF1",0.338,0.276,0.434
"PSMC4","PYCR2",0.418,0.258,0.22
"PSMC4","SEC61A1",0.236,0.045,0.427
"PSMC4","EXOSC3",0.442,0.288,0.558
"PSMC4","FIS1",0.41,0.292,0.349
"PSMC4","CAB39",0.306,0.289,0.391
"PSMC4","PAF1",0.311,0.431,0.478
"PSMC4","KLHDC4",0.657,NA,NA
"PSMC4","UBE2R2",0.419,0.677,0.925
"PSMC4","ARHGAP17",0.298,0.165,0.433
"PSMC4","CTNNBL1",0.411,0.226,0.512
"PSMC4","PRMT8",0.294,0.392,0.347
"PSMC4","PPAN",0.062,0.493,0.331
"PSMC4","EXOSC5",0.528,0.279,0.558
"PSMC4","XAB2",0.657,0.359,0.548
"PSMC4","PLSCR3",0.26,0.218,0.26
"PSMC4","THOC2",0.346,0.152,0.368
"PSMC4","LSM2",0.267,0.263,0.529
"PSMC4","SMAP1",NA,0.366,NA
"PSMC4","MRPL17",0.125,0.377,0.29
"PSMC4","CHTF18",0.675,0.389,0.577
"PSMC4","PDCL3",0.367,0.423,0.454
"PSMC4","MUS81",0.468,0.218,0.408
"PSMC4","SLC44A4",0,0.172,0.189
"PSMC4","RHOT2",0.589,0.153,0.423
"PSMC4","KLHDC3",0.346,0.2,0.483
"PSMC4","FTSJ3",0.325,0.324,0.361
"PSMC4","TRAPPC5",0.373,0.158,0.303
"PSMC4","TUBB",0.218,0.064,0.311
"PSMC4","POLR2J2",0.159,NA,0.493
"PSMC4","TSEN54",0.49,0.202,0.42
"PSMC4","SERINC2",NA,NA,0.212
"PTMS","NUBP2",NA,0.141,0.102
"RAB5B","RAB5C",0.779,0.946,0.788
"RAB5B","RPN1",0.358,0.018,0.421
"RAB5B","SH3GL1",0.29,0.153,0.175
"RAB5B","SP1",0.23,0.17,0.214
"RAB5B","DYRK1B",0.297,0.055,0.562
"RAB5B","RAB11B",0.664,0.62,0.671
"RAB5B","ATP6V1F",0.413,0.383,0.533
"RAB5B","ENTPD4",0.389,0.012,0.372
"RAB5B","RABAC1",0.302,NA,0.736
"RAB5B","SH3BP1",0.231,0.421,0.26
"RAB5B","GSPT2",0.542,0.076,0.157
"RAB5B","TIMM13",0.132,0.373,0.3
"RAB5B","SEC61A1",0.202,0.436,0.429
"RAB5B","ARHGAP17",0.242,0.553,0.283
"RAB5B","PDXP",0.396,0.177,0.301
"RAB5B","SMAP1",NA,0.811,NA
"RAB5B","YIF1B",NA,0.711,0.403
"RAB5B","CHCHD4",0.317,0.195,0.193
