"symbol1","symbol2","MF","BP","CC"
"PKMYT1","FOXM1",0.041,0.302,0.244
"PKMYT1","PLK1",0.171,0.343,0.174
"PKMYT1","PRMT5",0.139,0.244,0.194
"PKMYT1","CAMKK2",0.201,0.233,0.096
"PKMYT1","MYT1",0.015,0.196,0.167
"PKMYT1","RRM2",0.123,0.364,0.227
"PKMYT1","FAU",0.046,NA,NA
"PKMYT1","CKS1B",0.059,0.434,0.118
"NUBP2","PTMS",NA,0.114,0.046
"NUBP2","NUDC",0.079,0.034,0.227
"NUBP2","TNNT3",0.073,0.28,0.227
"CHTF18","DDX11",0.318,0.535,0.256
"ITGA2B","CRK",0.095,0.212,0.147
"ITGA2B","LIMS2",NA,0.186,0.039
"ITGA2B","HRAS",0.067,0.162,0.12
"ITGA2B","IL13",0.095,0.176,0.142
"ITGA2B","GATA2",0.061,0.223,0.068
"ITGA2B","STAT5A",0.048,0.143,0.068
"ITGA2B","ARRB2",0.095,0.189,0.148
"ITGA2B","GP9",0.095,0.106,0.1
"ITGA2B","CD7",0,0.185,0.093
"ITGA2B","AKT1",0.099,0.148,0.12
"ITGA2B","RASGRP2",0.071,0.14,0.089
"ITGA2B","ANXA5",0.055,0.219,0.155
"ITGA2B","SLAMF1",0.147,0.189,0.326
"ITGA2B","WDTC1",0.095,0.034,0.12
"ITGA2B","GIT1",0.095,0.137,0.061
"ITGA2B","TNF",0.135,0.193,0.269
"ITGA2B","COL9A3",0,0.245,0.167
"ITGA2B","PF4",0.087,0.261,0.246
"ITGA2B","SOS1",0.081,0.222,0.09
"INVS","TUBB",0.095,0.115,NA
"INVS","AKT1",0.095,0.356,NA
"INVS","MTA2",0.095,0.211,NA
"INVS","ANAPC2",0.095,0.323,NA
"RPL8","RPL11",0.278,0.355,0.249
"RPL8","RPL7",0.268,0.415,0.328
"RPL8","SLC3A2",0.118,0.159,0.108
"RPL8","RPS21",0.322,0.481,0.297
"RPL8","RPL27A",0.322,0.506,0.225
"RPL8","RPL4",0.322,0.506,0.244
"RPL8","DDOST",0.018,0.222,0.115
"RPL8","RPLP2",0.272,0.506,0.28
"RPL8","MRPL16",0.392,0.317,0.204
"RPL8","RPS9",0.271,0.436,0.25
"RPL8","RPS2",0.226,0.452,0.245
"RPL8","RPL36AL",0.046,NA,0.213
"RPL8","RPL18",0.392,0.535,0.309
"RPL8","RPL15",0.276,0.535,0.241
"RPL8","RPN1",0.123,0.227,0.132
"RPL8","RPL13A",0.37,0.481,0.285
"RPL8","ATP5G2",NA,NA,NA
"RPL8","MRPL17",0.272,0.306,0.204
"RPL8","ATP5G1",NA,NA,NA
"RPL8","GSPT2",0.15,0.438,0.122
"RPL8","EEF2",0.142,0.323,0.131
"RPL8","RPL10",0.269,0.391,0.204
"RPL8","EXOSC3",0.123,0.333,0.139
"RPL8","RPL37",0.392,0.506,0.237
"RPL8","RPL37A",0.322,0.506,0.266
"RPL8","MRPS12",0.322,0.325,0.228
"RPL8","SMG6",0.12,0.309,0.157
"RPL8","RPL41",0.356,0.535,0.309
"RPL8","RPLP0",0.316,0.455,0.312
"RPL8","RPL30",0.322,0.445,0.377
"RPL8","RPL14",0.276,0.433,0.309
"RPL8","EEF1G",0.034,0.251,0.113
"RPL8","RPS23",0.322,0.481,0.277
"RPL8","RPL32",0.392,0.535,0.302
"RPL8","PSTPIP1",0.038,0.042,0.14
"RPL8","EIF4A2",0.103,0.359,0.121
"RPL8","SDSL",0.015,0.219,0.227
"RPL8","EIF5A",0.176,0.307,0.128
"RPL8","FAU",0.285,NA,NA
"RPL8","EXOSC7",0.15,0.337,0.136
"ZBTB32","TYRO3",0.043,0.106,0.098
"ZBTB32","PCNT",0.095,0.055,0.09
"ZBTB32","NES",0.046,0.045,0.087
"ZBTB32","SH3GL1",0.059,0.056,0.041
"ZBTB32","MCL1",0.057,0.142,0.083
"ZBTB32","AMBP",0.065,0.145,0.036
"ZBTB32","GATA2",0.154,0.18,0.165
"ZBTB32","HELT",0.253,0.139,0.146
"ZBTB32","POLD3",0.04,0.194,0.198
"ZBTB32","FANCG",0.107,0.16,0.157
"ZBTB32","MTA2",0.214,0.223,0.152
"ZBTB32","HDAC3",0.12,0.183,0.124
"ZBTB32","NDP",0.066,0.101,0.017
"MOV10L1","SMG6",0.175,0.256,0.217
"KCNQ4","CACNA1A",0.309,0.186,0.128
"KCNQ4","KCNE1",0.331,0.292,0.23
"TJP3","CLDN6",0.095,NA,0.297
"TJP3","F11R",0.095,NA,0.302
"SCARF1","KLHDC3",0.028,0.167,0.085
"SCARF1","STAB1",0.423,0.24,0.318
"SCARF1","CRK",0.038,0.275,0.095
"SMG6","RPL7",0.148,0.294,0.189
"SMG6","RPS21",0.126,0.296,0.232
"SMG6","RPL27A",0.126,0.316,0.178
"SMG6","RPL11",0.165,0.309,0.207
"SMG6","RPLP2",0.047,0.316,0.157
"SMG6","RPS9",0.129,0.308,0.199
"SMG6","RPS2",0.155,0.326,0.166
"SMG6","RPL4",0.126,0.316,0.186
"SMG6","RPL36AL",0.095,NA,0.181
"SMG6","RPL18",0.12,0.309,0.199
"SMG6","RPL15",0.124,0.309,0.217
"SMG6","GSPT2",0.196,0.294,0.15
"SMG6","RPL13A",0.135,0.332,0.211
"SMG6","RPL10",0.116,0.306,0.175
"SMG6","RPL37",0.12,0.316,0.205
"SMG6","RPL37A",0.126,0.316,0.176
"SMG6","RPL41",0.147,0.309,0.217
"SMG6","RPLP0",0.14,0.296,0.159
"SMG6","RPL30",0.126,0.27,0.166
"SMG6","RPL14",0.124,0.3,0.163
"SMG6","RPL32",0.12,0.309,0.195
"SMG6","RPS23",0.126,0.304,0.205
"ABCA7","FXYD2",0.298,0.214,0.232
"UFD1L","DGCR6",NA,NA,NA
"UFD1L","FAU",NA,NA,NA
"UFD1L","TXLNA",NA,NA,NA
"UFD1L","DPH5",NA,NA,NA
"UFD1L","OS9",NA,NA,NA
"UFD1L","BET1L",NA,NA,NA
"UBE2R2","ASB2",0.28,0.292,0.227
"UBE2R2","ANAPC2",0.095,0.37,0.227
"UBE2R2","RNF149",0.403,0.427,0
"UBE2R2","RANGAP1",0.053,0.03,0.227
"UBE2R2","SOCS1",0.042,0.128,0.227
"UBE2R2","MIB2",0.28,0.343,0.227
"UBE2R2","OS9",0.095,0.33,0.113
"UBE2R2","HECTD3",0.28,0.473,0.113
"UBE2R2","RNF130",0.323,0.266,0.097
"UBE2R2","FAU",0.046,NA,NA
"UBE2R2","DTX3L",0.162,0.292,0.227
"UBE2R2","UBE2V1",0.374,0.236,0.227
"ZC3H7B","PAIP2",0.056,0.372,NA
"P2RX3","HTR3A",0.341,0.223,0.24
"P2RX3","ENTPD2",0,0.034,0.125
"P2RX3","TRPV2",0.281,0.221,0.212
"P2RX3","P2RY11",0.272,0.245,0.212
"PRKCG","GNAI2",0.085,0.147,0.106
"PRKCG","CREB3L1",0,0.245,0.086
"PRKCG","CRK",0,0.24,0.084
"PRKCG","PLCB3",0.1,0.168,0.094
"PRKCG","F11R",0,0.135,0.049
"PRKCG","ATP6AP1",0,0.209,0.086
"PRKCG","CACNA1A",0,0.165,0.184
"PRKCG","AP2A1",0,0.154,0.142
"PRKCG","GNB2",0.095,0.097,0.148
"PRKCG","PAX8",0,0.203,0.038
"PRKCG","ADRBK1",NA,NA,NA
"PRKCG","RHOG",0.095,0.194,0.154
"PRKCG","SPHK1",0.156,0.257,0.151
"PRKCG","ACTA1",0,0.13,0.112
"PRKCG","HRAS",0.085,0.251,0.147
"PRKCG","PLCD1",0.095,0.112,0.132
"PRKCG","RHOBTB1",0.107,0.118,0.138
"CDON","DHH",0.095,NA,NA
"CDON","MEF2D",0.095,0.227,0.022
"BARHL1","LHX2",0.258,0.258,NA
"POLD3","KIAA0101",NA,NA,NA
"POLD3","POLR2L",0.343,0.314,0.3
"POLD3","XAB2",0.095,0.396,0.21
"TYRO3","ECE1",0.095,0.186,0.176
"TYRO3","SH3GL1",0.063,0.145,0.058
"TYRO3","CTNNBL1",0.059,0.15,0.138
"TYRO3","MCL1",0.06,0.267,0.152
"TYRO3","AMBP",0.047,0.306,0.118
"TYRO3","SOCS1",0.048,0.29,0.148
"TYRO3","MICAL1",0.099,0.178,0.079
"TYRO3","TNF",0.066,0.315,0.2
"TYRO3","KCNE1",0.041,0.2,0.214
"VAMP8","AP2A1",0.079,0.332,0.355
"VAMP8","ARF1",0.059,0.33,0.213
"VAMP8","ARRB2",0.084,0.284,0.221
"VAMP8","RAB5B",0.055,0.339,0.313
"VAMP8","TGOLN2",0.095,0.116,0.284
"VAMP8","SH3GL1",0.076,0.084,0.099
"VAMP8","ARPC4",0.068,0.28,0.19
"VAMP8","IGF2R",0.066,0.277,0.329
"VAMP8","RAB5C",0.047,0.306,0.351
"VAMP8","FTL",0.06,0.266,0.278
"VAMP8","SYT8",0.065,0.306,0.265
"VAMP8","BLOC1S3",0.095,0.26,0.209
"VAMP8","ARPC5",0.057,0.305,0.228
"VAMP8","BET1L",0.095,0.231,0.272
"VAMP8","LAMP1",0.071,0.357,0.354
"VAMP8","DNM2",0.065,0.292,0.217
"VAMP8","HLA-G",0.074,0.352,0.34
"PVRL1","WNT10B",NA,NA,NA
"PVRL1","MGAT3",NA,NA,NA
"PDCL3","TUBB",0.065,0.05,0.094
"PDCL3","PLP2",0.076,0.066,0.07
"THRA","PIK3R5",0.026,0.168,0.142
"THRA","TXNRD2",0.044,0.092,0.158
"THRA","RQCD1",NA,NA,NA
"THRA","HDAC3",0.136,0.209,0.17
"STAT3","IRF7",0.227,0.304,0.172
"STAT3","HCK",0.056,0.295,0.176
"STAT3","ANXA5",0.084,0.252,0.096
"STAT3","ZNF148",0.236,0.202,0.152
"STAT3","SDHC",0.062,0.108,0.131
"STAT3","CXCR4",0.075,0.311,0.118
"STAT3","DAXX",0.154,0.252,0.201
"STAT3","DYRK1B",0.052,0.152,0.146
"STAT3","MCL1",0.121,0.284,0.148
"STAT3","IL6R",0.117,0.334,0.124
"STAT3","KPNA6",0.054,0.557,0.182
"STAT3","NPM1",0.236,0.277,0.17
"STAT3","CTF1",0.06,0.266,0
"STAT3","PPP2R4",NA,NA,NA
"STAT3","TNF",0.186,0.345,0.108
"STAT3","BATF",0.213,0.285,0.149
"STAT3","HDAC3",0.156,0.234,0.184
"STAT3","SLC39A4",0,0.144,0.121
"STAT3","SP1",0.343,0.24,0.197
"STAT3","IRF3",0.272,0.283,0.168
"STAT3","PIAS3",0.085,0.132,0.244
"STAT3","CSF3R",0.053,0.187,0.112
"STAT3","STAT5A",0.134,0.321,0.178
"STAT3","STAT4",0.171,0.263,0.178
"STAT3","EIF4EBP1",0.057,0.186,0.095
"STAT3","FOXM1",0.236,0.233,0.244
"STAT3","MTA1",0.256,0.212,0.202
"STAT3","NES",0.046,0.152,0.123
"STAT3","STK11",0.082,0.258,0.161
"STAT3","HRAS",0.091,0.281,0.14
"STAT3","NFKB2",0.228,0.194,0.17
"STAT3","SOCS1",0.089,0.336,0.182
"STAT3","IL13",0.095,0.268,0
"STAT3","GATA2",0.255,0.29,0.149
"STAT3","IL7R",0.052,0.249,0.127
"STAT3","DIRAS3",0.095,0.172,NA
"STAT3","IL32",0.095,0.184,0.108
"STAT3","AKT1",0.136,0.338,0.178
"STAT3","ECHS1",0.055,0.116,0.127
"STAT3","SLC9A3R2",0.112,0.034,0.083
"STAT3","TBX5",0.246,0.21,0.155
"FETUB","AMBP",0.509,0.254,0.2
"AMBP","HELT",0.079,0.122,0.082
"AMBP","TNFRSF10C",0,0.078,0.144
"AMBP","NES",0.361,0.075,0.029
"AMBP","HBE1",0.118,0.219,0.195
"AMBP","ECE1",0.093,0.194,0.224
"AMBP","SH3GL1",0.107,0.098,0.012
"AMBP","MCL1",0.13,0.226,0.051
"AMBP","NDP",0.198,0.123,0.257
"AMBP","TM4SF5",NA,NA,0.187
"AMBP","RAB5C",0.073,0.225,0.206
"AMBP","LPA",0.151,0.093,0.183
"AMBP","TNIP1",0.107,0.299,0.028
"AMBP","HINT1",0.047,0.185,0.169
"AMBP","PCNT",0.095,0.071,0.05
"PAIP2","VEGFB",0.083,0.282,0.097
"PAIP2","EIF4A2",0.039,0.603,0.097
"PITX1","FGF8",0.034,0.195,0
"PITX1","NR5A1",0.222,0.114,0.18
"PITX1","TBX5",0.285,0.151,0.108
"PITX1","IRF3",0.251,0.058,0.134
"SRF","SDHC",0.069,0.114,0.088
"SRF","FOXK1",0.299,0.147,0.165
"SRF","AKT1",0.102,0.276,0.114
"SRF","HDAC3",0.083,0.226,0.13
"SRF","NFATC4",0.253,0.254,0.151
"SRF","ACTA1",0.09,0.287,0.073
"SRF","SP1",0.323,0.3,0.129
"SRF","LPXN",0.038,0.13,0.11
"SRF","GTF2F1",0.121,0.227,0.141
"ANXA11","RPS21",0.103,0.065,0.157
"ANXA11","NDUFV1",0,0.023,0.165
"ANXA11","SLC9A3R2",0.078,0.034,0.132
"ANXA11","S100A6",0.316,0.056,0.19
"ANXA11","PCBP1",0.132,0.017,0.197
"ANXA11","HLA-DRB1",0.186,0.087,0.227
"B3GAT3","SP1",0.053,0.193,0.069
"B3GAT3","EXT2",0.389,0.411,0.283
"EXOSC7","RPL7",0.163,0.435,0.155
"EXOSC7","RPL27A",0.149,0.345,0.164
"EXOSC7","RPL11",0.158,0.354,0.179
"EXOSC7","RPLP2",0.047,0.345,0.144
"EXOSC7","RPL15",0.143,0.337,0.191
"EXOSC7","RPL13A",0.169,0.358,0.167
"EXOSC7","EXOSC3",0.331,0.682,0.409
"EXOSC7","RPL10",0.131,0.352,0.162
"EXOSC7","RPL37",0.15,0.345,0.194
"EXOSC7","RPL37A",0.149,0.345,0.161
"EXOSC7","RPL41",0.184,0.337,0.193
"EXOSC7","ZFP36L1",0.232,0.241,0.177
"EXOSC7","RPLP0",0.166,0.358,0.134
"EXOSC7","RPL30",0.149,0.305,0.143
"EXOSC7","RPL14",0.143,0.432,0.151
"EXOSC7","RPL32",0.15,0.337,0.172
"EXOSC7","KHSRP",0.303,0.418,0.387
"EXOSC7","KPNA6",0.047,0,0.19
"EXOSC7","RPS9",0.148,0.411,0.166
"EXOSC7","RPS2",0.147,0.418,0.165
"EXOSC7","RPL18",0.15,0.337,0.163
"EXOSC7","RPL4",0.149,0.345,0.154
"EXOSC7","RPL36AL",0.095,NA,0.167
"DAXX","PRAM1",0.14,0.145,0.02
"DAXX","HDAC3",0.202,0.294,0.189
"DAXX","NPM1",0.283,0.305,0.144
"TMEM115","DYNC1H1",0.077,0.187,0.142
"TMEM115","SERPINB5",0.071,0.211,0.076
"TMEM115","BET1L",0.095,0.383,0.28
"DHH","PSMB4",0.056,NA,NA
"DHH","PSMA7",0.063,NA,NA
"DHH","OS9",0.095,NA,NA
"DHH","NR5A1",0.072,NA,NA
"DHH","PSME4",0.06,NA,NA
"BIN2","CD53",0.095,0.255,0.245
"BIN2","LPXN",0.059,0.215,0.21
"BIN2","AP2A1",0.087,0.222,0.234
"BIN2","SH3GL1",0.085,0.074,0.061
"BIN2","FYB",NA,NA,NA
"CSAD","TXNRD2",NA,NA,NA
"CSAD","GLUD2",NA,NA,NA
"UQCRC2","SDHC",0.094,0.444,0.386
"UQCRC2","NDUFB10",0.119,0.506,0.408
"UQCRC2","NDUFV1",0.142,0.517,0.362
"UQCRC2","RAB5B",0.13,0.165,0.152
"UQCRC2","COX5A",0.123,0.609,0.478
"UQCRC2","RAB5C",0.137,0.186,0.167
"UQCRC2","TPM2",0.071,0.083,0.113
"UQCRC2","MDH2",0.094,0.406,0.259
"UQCRC2","RPL7",0.053,0.24,0.138
"UQCRC2","UQCRQ",0.142,0.575,0.46
"UQCRC2","DDOST",0.123,0.215,0.197
"UQCRC2","RPN1",0.104,0.242,0.182
"NDUFB10","NDUFV1",0.644,0.628,0.396
"NDUFB10","UQCRQ",0.321,0.609,0.439
"NDUFB10","COX5A",0.231,0.609,0.478
"NDUFB10","NDUFB11",0.095,0.605,0.453
"NDUFB10","ACAD9",0.217,0.412,0.29
"NDUFB10","SDHC",0.184,0.389,0.417
"NDUFB10","TPM2",0.071,0.091,0.111
"NDUFB10","NDUFA3",0.644,0.632,0.453
"RASL10B","GNB2",NA,0.111,NA
"RASL10B","GP9",NA,0.238,NA
"RASL10B","RTN4RL2",NA,0.152,NA
"RASL10B","ACTA1",NA,0.193,NA
"RASL10B","GNB1",NA,0.172,NA
"RASL10B","OPTC",NA,NA,NA
"RASL10B","LRG1",NA,0.347,NA
"RASL10B","GNAI2",NA,0.123,NA
"RASL10B","IGFALS",NA,0.111,NA
"EPN3","FAU",0.046,NA,NA
"EPN3","AP2A1",0.095,NA,0.277
"ARRB2","RAB5C",0.081,0.227,0.217
"ARRB2","OR4C46",NA,0.349,0.187
"ARRB2","HRAS",0.079,0.316,0.142
"ARRB2","AP2A1",0.214,0.308,0.277
"ARRB2","SYT8",0.084,0.233,0.173
"ARRB2","OR5A2",0.041,0.164,0.187
"ARRB2","OR6N1",0,NA,0.187
"ARRB2","ARPC5",0.151,0.262,0.142
"ARRB2","AKT1",0.092,0.327,0.154
"ARRB2","ADRBK1",NA,NA,NA
"ARRB2","CXCR4",0.122,0.299,0.153
"ARRB2","IGFALS",0.095,0.167,0.091
"ARRB2","RAB5B",0.082,0.228,0.209
"ARRB2","OR1M1",NA,0.349,0.187
"ARRB2","HCK",0.142,0.308,0.14
"ARRB2","TGOLN2",0.095,0.142,0.18
"ARRB2","SH3GL1",0.095,0.123,0.101
"ARRB2","OR2Z1",0,NA,0.187
"ARRB2","PPP2R4",NA,NA,NA
"ARRB2","ARPC4",0.188,0.249,0.149
"ARRB2","IGF2R",0.079,0.253,0.196
"ARRB2","DNM2",0.127,0.289,0.148
"PNMT","HELT",0,0.23,0.046
"PNMT","TH",0.142,0.709,0.093
"PNMT","COMT",0.471,0.623,0.074
"PNMT","DBH",0.142,0.709,0.067
"PNMT","TCAP",0,0.034,0.155
"PNMT","SP1",0,0.497,0.033
"SH3GL1","ARPC4",0.083,0.109,0.089
"SH3GL1","IGF2R",0.107,0.072,0.079
"SH3GL1","RAB5C",0.071,0.081,0.082
"SH3GL1","TNIP1",0.171,0.1,0.111
"SH3GL1","SYT8",0.079,0.09,0.198
"SH3GL1","MICAL1",0.068,0.093,0.119
"SH3GL1","PTMS",NA,0.034,0.046
"SH3GL1","ARPC5",0.079,0.095,0.077
"SH3GL1","AKT1",0.099,0.116,0.075
"SH3GL1","MTA2",0.058,0.049,0.036
"SH3GL1","NDP",0.152,0.155,0.018
"SH3GL1","DNM2",0.079,0.093,0.179
"SH3GL1","HINT1",0.076,0.111,0.081
"SH3GL1","AP2A1",0.095,0.074,0.106
"SH3GL1","PCNT",0.095,0.051,0.099
"SH3GL1","LPXN",0.076,0.111,0.075
"SH3GL1","TNFRSF10C",0,0.11,0.022
"SH3GL1","ARR3",0.095,NA,0.17
"SH3GL1","NES",0.046,0.161,0.068
"SH3GL1","RAB5B",0.074,0.071,0.07
"SH3GL1","CYGB",0.054,0.085,0.124
"SH3GL1","ECE1",0.114,0.118,0.06
"SH3GL1","TGOLN2",0.095,0.028,0.091
"SH3GL1","CTNNBL1",0.095,0.12,0.032
"SH3GL1","MCL1",0.14,0.146,0.094
"DNMT3L","HIST1H2AC",0.046,0.111,0.159
"DNMT3L","IGF2R",0.063,0.057,0.099
"AKT1","ARF1",0.176,0.237,0.141
"AKT1","TPM2",0.126,0.112,0.16
"AKT1","MGAM",0.057,0.15,0.146
"AKT1","IRF3",0.113,0.243,0.134
"AKT1","SOS1",0.137,0.273,0.105
"AKT1","FKBP1C",NA,NA,NA
"AKT1","GNB1",0.114,0.184,0.168
"AKT1","SQSTM1",0.208,0.298,0.156
"AKT1","STAT5A",0.138,0.289,0.136
"AKT1","STK11",0.239,0.328,0.153
"AKT1","MSN",0.098,0.302,0.122
"AKT1","EIF4A2",0.11,0.169,0.109
"AKT1","ACTA1",0.125,0.158,0.143
"AKT1","SOCS1",0.141,0.296,0.174
"AKT1","HRAS",0.16,0.321,0.124
"AKT1","TAL1",0.098,0.184,0.158
"AKT1","NFKB2",0.053,0.206,0.152
"AKT1","IL13",0.095,0.234,0
"AKT1","GATA2",0.068,0.291,0.114
"AKT1","TUBB",0.122,0.123,0.166
"AKT1","IL32",0.095,0.141,0.092
"AKT1","FOXM1",0.082,0.265,0.244
"AKT1","SYTL1",0.054,0.203,0.149
"AKT1","GNAI2",0.145,0.188,0.193
"AKT1","CDC25A",0.118,0.2,0.134
"AKT1","WDTC1",0.095,0.229,0.244
"AKT1","CREB3L1",0.064,0.277,0.129
"AKT1","EEF2",0.097,0.182,0.158
"AKT1","CRK",0.084,0.302,0.154
"AKT1","NQO2",0.198,0.12,0.157
"AKT1","BAD",0.205,0.379,0.116
"AKT1","FSHR",0.044,0.245,0.097
"AKT1","GNB2",0.114,0.108,0.132
"AKT1","EIF4EBP1",0.05,0.202,0.081
"AKT1","STAT4",0.088,0.15,0.136
"AKT1","CDKN1C",0.091,0.262,0.091
"AKT1","PIK3R5",0.168,0.243,0.167
"AKT1","ANXA5",0.218,0.255,0.107
"AKT1","CRTC2",0.054,0.173,0.135
"AKT1","SDHC",0.093,0.16,0.124
"AKT1","RHOG",0.173,0.27,0.136
"AKT1","CXCR4",0.066,0.285,0.147
"AKT1","SPHK1",0.21,0.322,0.105
"AKT1","TH",0.118,0.198,0.132
"AKT1","FHIT",0.155,0.224,0.156
"AKT1","NES",0.046,0.164,0.127
"AKT1","TNK2",0.263,0.243,0.155
"AKT1","ZFP36L1",0.136,0.35,0.151
"AKT1","GYS1",0.168,0.644,0.092
"AKT1","MCL1",0.115,0.291,0.139
"AKT1","IL6R",0.124,0.325,0.116
"AKT1","NFKBIB",0.047,0.134,0.227
"AKT1","NPM1",0.145,0.33,0.182
"AKT1","CTF1",0.086,0.24,0
"AKT1","TNF",0.156,0.424,0.116
"AKT1","PPP2R4",NA,NA,NA
"AKT1","VAV1",0.18,0.259,0.106
"AKT1","BBC3",0.078,0.284,0.082
"AKT1","HDAC3",0.115,0.296,0.191
"AKT1","SLC3A2",0.068,0.131,0.143
"AKT1","KHSRP",0.075,0.244,0.162
"AKT1","MEF2D",0.08,0.166,0.124
"AKT1","PLAUR",0.072,0.313,0.123
"AKT1","PCBP1",0.081,0.071,0.186
"AKT1","DNM2",0.165,0.252,0.135
"AKT1","SP1",0.122,0.236,0.15
"GEMIN7","KHSRP",0.095,0.27,0.186
"GEMIN7","GEMIN4",0.095,0.558,0.339
"GEMIN7","PRMT5",0.095,0.2,0.21
"GEMIN7","LSM2",0.095,0.336,0.196
"GEMIN7","TPST2",0.095,0.135,0.107
"TM4SF5","TSPAN1",NA,NA,0.326
"CD53","VAV1",0.095,0.24,0.122
"CD53","ALOX5AP",0.095,0.138,0.153
"CD53","FYB",NA,NA,NA
"MEF2D","CAMK2A",0.069,0.136,0.108
"MEF2D","HDAC3",0.157,0.153,0.135
"MEF2D","NFATC4",0.242,0.205,0.152
"MEF2D","SP1",0.335,0.271,0.198
"ARF1","HLA-DRA",0.056,0.261,0.228
"ARF1","DNM2",0.277,0.309,0.19
"ARF1","ADRBK1",NA,NA,NA
"ARF1","KIF1A",0.192,0.162,0.068
"ARF1","TUBB",0.14,0.17,0.143
"ARF1","RAB5B",0.249,0.28,0.17
"ARF1","TGOLN2",0.095,0.079,0.194
"ARF1","SURF4",0.095,0.234,0.192
"ARF1","ACTA1",0.148,0.117,0.165
"ARF1","IGF2R",0.162,0.25,0.233
"ARF1","HLA-DRB1",0.04,0.237,0.23
"ARF1","RAB5C",0.266,0.249,0.184
"ARF1","KLC2",0.074,0.199,0.139
"ARF1","HLA-DQA2",0,0.189,0.224
"ARF1","RAB11B",0.256,0.283,0.187
"ARF1","DYNC1H1",0.176,0.28,0.171
"ARF1","KIF25",0.187,0.201,0.084
"ARF1","WDTC1",0.095,0.147,0.12
"ARF1","BET1L",0.095,0.199,0.195
"RQCD1","PSME4",NA,NA,NA
"RQCD1","EIF4A2",NA,NA,NA
"RQCD1","HLA-DRB1",NA,NA,NA
"DYNC1LI1","RANGAP1",0.136,0.147,0.212
"DYNC1LI1","TUBB",0.156,0.357,0.201
"DYNC1LI1","PCNT",0.095,0.345,0.263
"DYNC1LI1","DYNC1H1",0.132,0.459,0.324
"DYNC1LI1","DNAH11",0.071,0.259,0.603
"RPL37","RPL36AL",0.046,NA,0.258
"RPL37","RPL7",0.268,0.417,0.214
"RPL37","RPS21",0.322,0.452,0.361
"RPL37","RPL27A",0.322,0.521,0.285
"RPL37","RPL11",0.278,0.335,0.247
"RPL37","MRPL16",0.392,0.306,0.279
"RPL37","RPLP2",0.272,0.521,0.238
"RPL37","RPS9",0.271,0.44,0.216
"RPL37","RPS2",0.226,0.458,0.194
"RPL37","LSM2",0.158,0.295,0.247
"RPL37","RPL4",0.322,0.521,0.205
"RPL37","DDOST",0.018,0.214,0.112
"RPL37","RPL18",0.392,0.506,0.243
"RPL37","RPL10",0.269,0.391,0.232
"RPL37","RPL15",0.276,0.506,0.353
"RPL37","RPL13A",0.37,0.464,0.265
"RPL37","GSPT2",0.15,0.388,0.217
"RPL37","RPN1",0.123,0.213,0.152
"RPL37","EEF2",0.142,0.313,0.125
"RPL37","EXOSC3",0.123,0.341,0.176
"RPL37","RPL37A",0.322,0.521,0.248
"RPL37","MRPS12",0.322,0.317,0.325
"RPL37","RPL41",0.356,0.506,0.409
"RPL37","RPLP0",0.316,0.424,0.19
"RPL37","RPL30",0.322,0.414,0.225
"RPL37","RPL14",0.276,0.438,0.247
"RPL37","RPL32",0.392,0.506,0.341
"RPL37","EEF1G",0.034,0.227,0.129
"RPL37","RPS23",0.322,0.453,0.29
"RPL37","EIF4A2",0.103,0.355,0.196
"RPL37","FAU",0.285,NA,NA
"KCNMB1","CYP4A11",0,0.056,0.153
"SLC22A3","IGF2R",0.061,0.16,0.081
"NDUFB11","NDUFV1",0,0.605,0.38
"NDUFB11","NDUFA3",0,0.605,0.425
"NDUFB11","COX5A",0.095,0.034,0.439
"NDUFB11","SURF4",0.095,0.238,0.181
"NDUFB11","ACAD9",0.095,0.605,0.289
"NDUFB11","SDHC",0.046,0.034,0.4
"NONO","CRTC2",0.061,0.153,0.155
"NONO","COX5A",0.047,0.183,0.134
"NONO","RRM2",0.051,0.166,0.046
"NONO","TPM2",0.113,0.046,0.091
"PPRC1","HCFC1",0.154,0.251,0.159
"SCGB1A1","SLC3A2",0.095,0,0.123
"SCGB1A1","IL13",0.095,0.075,0.198
"SCGB1A1","FAU",0.046,NA,NA
"TNNT3","MYL6",0.16,0.446,0.209
"TNNT3","TCAP",0.177,0.446,0.389
"TNNT3","MYL3",0.23,0.546,0.418
"TNNT3","TNNI1",0.095,0.492,0.482
"TNNT3","TNNT2",0.57,0.546,0.539
"TNNT3","ACTA1",0.203,0.444,0.263
"TNNT3","TPM2",0.207,0.519,0.439
"MTA2","TCF20",0.232,0.179,0.19
"MTA2","TAF1C",0.123,0.2,0.162
"MTA2","FADS2",0.142,0.089,0.1
"MTA2","PRMT5",0.214,0.242,0.195
"MTA2","MTA1",0.433,0.268,0.266
"MTA2","NES",0.361,0.101,0.11
"MTA2","HIST1H2AA",0.256,0.373,0.216
"MTA2","SIN3B",0.246,0.425,0.319
"MTA2","SAP30",0.246,0.258,0.303
"MTA2","HDAC3",0.367,0.307,0.259
"MTA2","CES2",0.225,0.09,0.109
"MTA2","ZFPM1",0.254,0.148,0.294
"MTA2","HINT1",0.116,0.148,0.25
"MTA2","HIST1H2AC",0.256,0.319,0.209
"MTA2","PCNT",0.095,0.173,0.132
"MTA2","SUDS3",0.223,0.361,0.316
"FADS2","PLA2G2F",0.142,0.31,0.05
"PLCB3","GNB1",0.133,0.289,0.124
