"symbol1","symbol2","MF","BP","CC"
"NUBP2","TNNT3",0.519,0.183,1
"CHTF18","DDX11",0.583,0.538,0.747
"ITGA2B","CRK",0.584,0.302,0.705
"ITGA2B","LIMS2",NA,0.364,0.422
"ITGA2B","HRAS",0.667,0.239,0.64
"ITGA2B","IL13",1,0.187,0.641
"ITGA2B","GATA2",0.67,0.263,0.598
"ITGA2B","STAT5A",0.754,0.146,0.48
"ITGA2B","ARRB2",0.718,0.241,0.719
"ITGA2B","GP9",1,0.096,0.624
"ITGA2B","CD7",0.624,0.42,0.686
"ITGA2B","AKT1",0.633,0.16,0.696
"ITGA2B","RASGRP2",0.525,0.342,0.591
"ITGA2B","ANXA5",0.533,0.318,0.745
"ITGA2B","SLAMF1",0.849,0.16,1
"ITGA2B","WDTC1",1,0.082,0.613
"ITGA2B","GIT1",1,0.123,0.573
"ITGA2B","TNF",0.757,0.184,0.801
"ITGA2B","COL9A3",0.303,0.393,0.57
"ITGA2B","PF4",0.659,0.377,0.685
"ITGA2B","SOS1",0.709,0.371,0.652
"INVS","TUBB",1,0.474,NA
"INVS","AKT1",1,0.619,NA
"INVS","MTA2",1,0.443,NA
"INVS","ANAPC2",1,0.261,NA
"RPL8","RPL11",0.791,0.611,0.797
"RPL8","RPL7",0.855,0.792,0.901
"RPL8","SLC3A2",0.527,0.208,0.713
"RPL8","RPS21",0.845,0.851,0.75
"RPL8","RPL27A",0.942,0.978,0.785
"RPL8","RPL4",0.942,0.978,0.794
"RPL8","DDOST",0.366,0.465,0.675
"RPL8","RPLP2",0.856,0.978,0.839
"RPL8","MRPL16",0.833,0.615,0.614
"RPL8","RPS9",0.783,0.835,0.805
"RPL8","RPS2",0.724,0.872,0.806
"RPL8","RPL36AL",0.712,NA,0.776
"RPL8","RPL18",1,1,0.865
"RPL8","RPL15",0.839,1,0.772
"RPL8","RPN1",0.624,0.571,0.655
"RPL8","RPL13A",0.97,0.864,0.806
"RPL8","ATP5G2",NA,NA,NA
"RPL8","MRPL17",0.701,0.531,0.614
"RPL8","ATP5G1",NA,NA,NA
"RPL8","GSPT2",0.641,0.796,0.53
"RPL8","EEF2",0.629,0.588,0.695
"RPL8","RPL10",0.802,0.768,0.749
"RPL8","EXOSC3",0.64,0.42,0.558
"RPL8","RPL37",1,0.978,0.705
"RPL8","RPL37A",0.942,0.978,0.804
"RPL8","MRPS12",0.942,0.722,0.549
"RPL8","SMG6",0.486,0.504,0.618
"RPL8","RPL41",0.88,1,0.772
"RPL8","RPLP0",0.857,0.834,0.883
"RPL8","RPL30",0.942,0.833,0.947
"RPL8","RPL14",0.839,0.844,0.876
"RPL8","EEF1G",0.539,0.473,0.724
"RPL8","RPS23",0.942,0.871,0.805
"RPL8","RPL32",1,1,0.846
"RPL8","PSTPIP1",0.509,0.348,0.711
"RPL8","EIF4A2",0.606,0.6,0.547
"RPL8","SDSL",0.213,0.11,1
"RPL8","EIF5A",0.632,0.459,0.671
"RPL8","FAU",1,NA,NA
"RPL8","EXOSC7",0.634,0.463,0.504
"ZBTB32","TYRO3",0.609,0.353,0.74
"ZBTB32","PCNT",1,0.267,0.596
"ZBTB32","NES",0.249,0.202,0.684
"ZBTB32","SH3GL1",0.722,0.535,0.729
"ZBTB32","MCL1",0.621,0.328,0.727
"ZBTB32","AMBP",0.516,0.354,0.595
"ZBTB32","GATA2",0.765,0.408,0.97
"ZBTB32","HELT",0.809,0.556,1
"ZBTB32","POLD3",0.66,0.458,0.859
"ZBTB32","FANCG",0.722,0.559,0.804
"ZBTB32","MTA2",0.776,0.62,0.778
"ZBTB32","HDAC3",0.669,0.484,0.758
"ZBTB32","NDP",0.67,0.493,0.549
"MOV10L1","SMG6",0.509,0.349,0.576
"KCNQ4","CACNA1A",0.78,0.398,0.791
"KCNQ4","KCNE1",0.787,0.464,0.748
"TJP3","CLDN6",1,NA,0.856
"TJP3","F11R",1,NA,0.822
"SCARF1","KLHDC3",0.402,0.101,0.629
"SCARF1","STAB1",0.748,0.412,0.968
"SCARF1","CRK",0.187,0.384,0.666
"SMG6","RPL7",0.683,0.464,0.808
"SMG6","RPS21",0.489,0.443,0.726
"SMG6","RPL27A",0.637,0.524,0.702
"SMG6","RPL11",0.625,0.458,0.804
"SMG6","RPLP2",0.531,0.524,0.662
"SMG6","RPS9",0.613,0.479,0.815
"SMG6","RPS2",0.658,0.508,0.775
"SMG6","RPL4",0.637,0.524,0.8
"SMG6","RPL36AL",1,NA,0.8
"SMG6","RPL18",0.486,0.504,0.777
"SMG6","RPL15",0.635,0.504,0.793
"SMG6","GSPT2",0.641,0.476,0.582
"SMG6","RPL13A",0.519,0.484,0.757
"SMG6","RPL10",0.608,0.52,0.772
"SMG6","RPL37",0.486,0.524,0.663
"SMG6","RPL37A",0.637,0.524,0.761
"SMG6","RPL41",0.512,0.504,0.634
"SMG6","RPLP0",0.62,0.454,0.753
"SMG6","RPL30",0.637,0.441,0.718
"SMG6","RPL14",0.635,0.489,0.667
"SMG6","RPL32",0.486,0.504,0.654
"SMG6","RPS23",0.637,0.452,0.748
"ABCA7","FXYD2",0.619,0.161,0.71
"UFD1L","DGCR6",NA,NA,NA
"UFD1L","FAU",NA,NA,NA
"UFD1L","TXLNA",NA,NA,NA
"UFD1L","DPH5",NA,NA,NA
"UFD1L","OS9",NA,NA,NA
"UFD1L","BET1L",NA,NA,NA
"UBE2R2","ASB2",0.896,0.733,1
"UBE2R2","ANAPC2",1,0.573,1
"UBE2R2","RNF149",0.905,1,0.657
"UBE2R2","RANGAP1",0.62,0,1
"UBE2R2","SOCS1",0.505,0.3,1
"UBE2R2","MIB2",0.953,0.762,1
"UBE2R2","OS9",1,0.694,0.705
"UBE2R2","HECTD3",0.953,1,0.576
"UBE2R2","RNF130",0.834,0.636,0.871
"UBE2R2","FAU",0.712,NA,NA
"UBE2R2","DTX3L",0.726,0.548,1
"UBE2R2","UBE2V1",0.953,0.538,1
"ZC3H7B","PAIP2",0.645,0.632,NA
"P2RX3","HTR3A",0.55,0.699,0.715
"P2RX3","ENTPD2",0.303,0.232,0.69
"P2RX3","TRPV2",0.508,0.504,0.808
"P2RX3","P2RY11",0.405,0.568,0.808
"PRKCG","GNAI2",0.304,0.47,0.704
"PRKCG","CREB3L1",0.274,0.401,0.678
"PRKCG","CRK",0.171,0.482,0.741
"PRKCG","PLCB3",0.307,0.35,0.693
"PRKCG","F11R",0.299,0.25,0.564
"PRKCG","ATP6AP1",0.195,0.334,0.482
"PRKCG","CACNA1A",0.244,0.333,0.855
"PRKCG","AP2A1",0.266,0.215,0.634
"PRKCG","GNB2",0.356,0.298,0.766
"PRKCG","PAX8",0.328,0.27,0.629
"PRKCG","ADRBK1",NA,NA,NA
"PRKCG","RHOG",0.342,0.467,0.773
"PRKCG","SPHK1",0.283,0.501,0.867
"PRKCG","ACTA1",0.259,0.293,0.527
"PRKCG","HRAS",0.299,0.543,0.845
"PRKCG","PLCD1",0.276,0.288,0.82
"PRKCG","RHOBTB1",0.265,0.287,0.833
"CDON","DHH",1,NA,NA
"CDON","MEF2D",1,0.393,0.756
"BARHL1","LHX2",1,0.871,NA
"POLD3","KIAA0101",NA,NA,NA
"POLD3","POLR2L",0.712,0.46,0.715
"POLD3","XAB2",1,0.6,0.651
"TYRO3","ECE1",0.569,0.247,0.704
"TYRO3","SH3GL1",0.632,0.553,0.719
"TYRO3","CTNNBL1",0.64,0.308,0.717
"TYRO3","MCL1",0.556,0.525,0.757
"TYRO3","AMBP",0.462,0.541,0.696
"TYRO3","SOCS1",0.507,0.484,0.727
"TYRO3","MICAL1",0.54,0.535,0.714
"TYRO3","TNF",0.606,0.553,0.728
"TYRO3","KCNE1",0.459,0.289,0.72
"VAMP8","AP2A1",0.585,0.488,0.736
"VAMP8","ARF1",0.645,0.442,0.717
"VAMP8","ARRB2",0.647,0.344,0.796
"VAMP8","RAB5B",0.551,0.539,0.857
"VAMP8","TGOLN2",1,0.331,0.728
"VAMP8","SH3GL1",0.703,0.307,0.63
"VAMP8","ARPC4",0.63,0.359,0.635
"VAMP8","IGF2R",0.451,0.521,0.819
"VAMP8","RAB5C",0.587,0.485,0.804
"VAMP8","FTL",0.555,0.328,0.724
"VAMP8","SYT8",0.428,0.465,0.619
"VAMP8","BLOC1S3",1,0.301,0.587
"VAMP8","ARPC5",0.607,0.529,0.694
"VAMP8","BET1L",0.411,0.26,0.74
"VAMP8","LAMP1",0.737,0.432,0.863
"VAMP8","DNM2",0.631,0.479,0.717
"VAMP8","HLA-G",0.676,0.437,0.747
"PVRL1","WNT10B",NA,NA,NA
"PVRL1","MGAT3",NA,NA,NA
"PDCL3","TUBB",0.593,0.222,0.727
"PDCL3","PLP2",0.695,0.191,0.753
"THRA","PIK3R5",0.086,0.39,0.65
"THRA","TXNRD2",0.555,0.219,0.804
"THRA","RQCD1",NA,NA,NA
"THRA","HDAC3",0.632,0.517,0.791
"STAT3","IRF7",0.844,0.526,0.899
"STAT3","HCK",0.611,0.59,0.79
"STAT3","ANXA5",0.576,0.529,0.818
"STAT3","ZNF148",0.843,0.422,0.842
"STAT3","SDHC",0.211,0.19,0.626
"STAT3","CXCR4",0.537,0.609,0.757
"STAT3","DAXX",0.647,0.506,0.885
"STAT3","DYRK1B",0.624,0.357,1
"STAT3","MCL1",0.658,0.508,0.826
"STAT3","IL6R",0.558,0.54,0.554
"STAT3","KPNA6",0.604,0.84,0.869
"STAT3","NPM1",0.724,0.559,0.792
"STAT3","CTF1",0.635,0.587,0.689
"STAT3","PPP2R4",NA,NA,NA
"STAT3","TNF",0.731,0.602,0.658
"STAT3","BATF",0.828,0.481,0.899
"STAT3","HDAC3",0.677,0.434,0.844
"STAT3","SLC39A4",0.231,0.468,0.753
"STAT3","SP1",0.899,0.46,0.801
"STAT3","IRF3",0.881,0.499,0.92
"STAT3","PIAS3",0.642,0.108,1
"STAT3","CSF3R",0.571,0.543,0.689
"STAT3","STAT5A",0.745,0.56,0.861
"STAT3","STAT4",0.794,0.48,0.861
"STAT3","EIF4EBP1",0.6,0.231,0.821
"STAT3","FOXM1",0.831,0.434,1
"STAT3","MTA1",0.774,0.52,0.871
"STAT3","NES",0.249,0.263,0.723
"STAT3","STK11",0.609,0.48,0.909
"STAT3","HRAS",0.616,0.618,0.855
"STAT3","NFKB2",0.821,0.408,0.848
"STAT3","SOCS1",0.606,0.561,0.832
"STAT3","IL13",1,0.51,0.552
"STAT3","GATA2",0.84,0.467,0.899
"STAT3","IL7R",0.586,0.555,0.666
"STAT3","DIRAS3",1,0.274,NA
"STAT3","IL32",1,0.411,0.768
"STAT3","AKT1",0.643,0.649,0.906
"STAT3","ECHS1",0.609,0.378,0.666
"STAT3","SLC9A3R2",0.668,0.557,0.66
"STAT3","TBX5",0.872,0.448,0.846
"FETUB","AMBP",0.711,0.382,0.825
"AMBP","HELT",0.401,0.308,0.711
"AMBP","TNFRSF10C",0.607,0.176,0.736
"AMBP","NES",0.249,0.145,0.556
"AMBP","HBE1",0.469,0.311,0.583
"AMBP","ECE1",0.525,0.109,0.775
"AMBP","SH3GL1",0.547,0.388,0.599
"AMBP","MCL1",0.527,0.298,0.614
"AMBP","NDP",0.581,0.347,0.892
"AMBP","TM4SF5",NA,NA,0.861
"AMBP","RAB5C",0.451,0.399,0.724
"AMBP","LPA",0.541,0.22,0.77
"AMBP","TNIP1",0.525,0.429,0.659
"AMBP","HINT1",0.291,0.394,0.762
"AMBP","PCNT",1,0.145,0.543
"PAIP2","VEGFB",0.492,0.458,0.689
"PAIP2","EIF4A2",0.637,0.863,0.871
"PITX1","FGF8",0.314,0.571,0.64
"PITX1","NR5A1",0.829,0.394,0.871
"PITX1","TBX5",0.956,0.423,0.799
"PITX1","IRF3",0.893,0.229,0.882
"SRF","SDHC",0.196,0.212,0.615
"SRF","FOXK1",0.858,0.532,0.97
"SRF","AKT1",0.565,0.506,0.893
"SRF","HDAC3",0.572,0.433,0.815
"SRF","NFATC4",0.816,0.534,0.825
"SRF","ACTA1",0.541,0.479,0.562
"SRF","SP1",0.876,0.573,0.785
"SRF","LPXN",0.557,0.408,0.803
"SRF","GTF2F1",0.612,0.521,0.802
"ANXA11","RPS21",0.413,0.083,0.661
"ANXA11","NDUFV1",0.261,0,0.664
"ANXA11","SLC9A3R2",0.573,0.191,0.654
"ANXA11","S100A6",0.759,0.263,0.801
"ANXA11","PCBP1",0.637,0.184,0.818
"ANXA11","HLA-DRB1",0.276,0.084,0.688
"B3GAT3","SP1",0.554,0.355,0.578
"B3GAT3","EXT2",0.759,0.725,0.883
"EXOSC7","RPL7",0.77,0.65,0.655
"EXOSC7","RPL27A",0.755,0.473,0.596
"EXOSC7","RPL11",0.711,0.511,0.71
"EXOSC7","RPLP2",0.618,0.473,0.551
"EXOSC7","RPL15",0.737,0.463,0.666
"EXOSC7","RPL13A",0.665,0.455,0.613
"EXOSC7","EXOSC3",0.944,0.864,0.919
"EXOSC7","RPL10",0.697,0.501,0.68
"EXOSC7","RPL37",0.634,0.473,0.557
"EXOSC7","RPL37A",0.755,0.473,0.635
"EXOSC7","RPL41",0.635,0.463,0.525
"EXOSC7","ZFP36L1",0.779,0.3,0.674
"EXOSC7","RPLP0",0.714,0.479,0.622
"EXOSC7","RPL30",0.755,0.419,0.593
"EXOSC7","RPL14",0.737,0.645,0.561
"EXOSC7","RPL32",0.634,0.463,0.545
"EXOSC7","KHSRP",0.871,0.582,0.939
"EXOSC7","KPNA6",0.559,0,0.686
"EXOSC7","RPS9",0.693,0.597,0.689
"EXOSC7","RPS2",0.723,0.611,0.676
"EXOSC7","RPL18",0.634,0.463,0.633
"EXOSC7","RPL4",0.755,0.473,0.651
"EXOSC7","RPL36AL",1,NA,0.678
"DAXX","PRAM1",0.639,0.191,0.587
"DAXX","HDAC3",0.671,0.583,0.811
"DAXX","NPM1",0.712,0.57,0.77
"TMEM115","DYNC1H1",0.606,0.303,0.572
"TMEM115","SERPINB5",0.776,0.472,0.663
"TMEM115","BET1L",0.411,0.581,0.793
"DHH","PSMB4",0.737,NA,NA
"DHH","PSMA7",0.742,NA,NA
"DHH","OS9",1,NA,NA
"DHH","NR5A1",0.62,NA,NA
"DHH","PSME4",0.578,NA,NA
"BIN2","CD53",1,0.527,0.666
"BIN2","LPXN",0.771,0.462,0.72
"BIN2","AP2A1",0.66,0.401,0.579
"BIN2","SH3GL1",0.794,0.377,0.547
"BIN2","FYB",NA,NA,NA
"CSAD","TXNRD2",NA,NA,NA
"CSAD","GLUD2",NA,NA,NA
"UQCRC2","SDHC",0.278,0.642,0.778
"UQCRC2","NDUFB10",0.654,0.699,0.832
"UQCRC2","NDUFV1",0.261,0.76,0.862
"UQCRC2","RAB5B",0.601,0.157,0.626
"UQCRC2","COX5A",0.585,0.837,0.898
"UQCRC2","RAB5C",0.647,0.176,0.505
"UQCRC2","TPM2",0.563,0.067,0.462
"UQCRC2","MDH2",0.417,0.571,0.802
"UQCRC2","RPL7",0.685,0.282,0.62
"UQCRC2","UQCRQ",0.118,0.808,0.938
"UQCRC2","DDOST",0.537,0.294,0.619
"UQCRC2","RPN1",0.645,0.451,0.562
"NDUFB10","NDUFV1",1,0.99,0.91
"NDUFB10","UQCRQ",0.212,0.792,0.893
"NDUFB10","COX5A",0.64,0.787,0.904
"NDUFB10","NDUFB11",1,1,0.974
"NDUFB10","ACAD9",0.429,0.567,0.79
"NDUFB10","SDHC",0.354,0.538,0.817
"NDUFB10","TPM2",0.551,0.138,0.357
"NDUFB10","NDUFA3",1,1,0.974
"RASL10B","GNB2",NA,0.194,NA
"RASL10B","GP9",NA,0.265,NA
"RASL10B","RTN4RL2",NA,0.195,NA
"RASL10B","ACTA1",NA,0.162,NA
"RASL10B","GNB1",NA,0.194,NA
"RASL10B","OPTC",NA,NA,NA
"RASL10B","LRG1",NA,0.613,NA
"RASL10B","GNAI2",NA,0.179,NA
"RASL10B","IGFALS",NA,0.357,NA
"EPN3","FAU",0.712,NA,NA
"EPN3","AP2A1",1,NA,0.711
"ARRB2","RAB5C",0.65,0.336,0.796
"ARRB2","OR4C46",NA,1,1
"ARRB2","HRAS",0.632,0.593,0.907
"ARRB2","AP2A1",0.686,0.414,0.834
"ARRB2","SYT8",0.365,0.351,0.721
"ARRB2","OR5A2",0.22,0.396,1
"ARRB2","OR6N1",0.449,NA,1
"ARRB2","ARPC5",0.693,0.45,0.778
"ARRB2","AKT1",0.614,0.531,0.931
"ARRB2","ADRBK1",NA,NA,NA
"ARRB2","CXCR4",0.555,0.545,0.833
"ARRB2","IGFALS",0.438,0.581,0.683
"ARRB2","RAB5B",0.624,0.33,0.916
"ARRB2","OR1M1",NA,1,1
"ARRB2","HCK",0.702,0.525,0.771
"ARRB2","TGOLN2",1,0.487,0.793
"ARRB2","SH3GL1",0.708,0.485,0.848
"ARRB2","OR2Z1",0.449,NA,1
"ARRB2","PPP2R4",NA,NA,NA
"ARRB2","ARPC4",0.738,0.365,0.801
"ARRB2","IGF2R",0.523,0.595,0.76
"ARRB2","DNM2",0.705,0.613,0.74
"PNMT","HELT",0,0.374,0.849
"PNMT","TH",0,1,0.696
"PNMT","COMT",0.502,0.874,0.775
"PNMT","DBH",0.204,1,0.777
"PNMT","TCAP",0,0.028,0.788
"PNMT","SP1",0,0.615,0.631
"SH3GL1","ARPC4",0.707,0.451,0.673
"SH3GL1","IGF2R",0.54,0.532,0.599
"SH3GL1","RAB5C",0.698,0.408,0.598
"SH3GL1","TNIP1",0.835,0.454,0.871
"SH3GL1","SYT8",0.442,0.424,0.69
"SH3GL1","MICAL1",0.619,0.531,0.832
"SH3GL1","PTMS",NA,0.406,0.849
"SH3GL1","ARPC5",0.714,0.496,0.671
"SH3GL1","AKT1",0.631,0.453,0.814
"SH3GL1","MTA2",0.59,0.389,0.626
"SH3GL1","NDP",0.76,0.722,0.535
"SH3GL1","DNM2",0.7,0.472,0.718
"SH3GL1","HINT1",0.511,0.659,0.738
"SH3GL1","AP2A1",0.68,0.326,0.613
"SH3GL1","PCNT",1,0.388,0.692
"SH3GL1","LPXN",0.776,0.642,0.743
"SH3GL1","TNFRSF10C",0.607,0.524,0.628
"SH3GL1","ARR3",1,NA,0.775
"SH3GL1","NES",0.249,0.515,0.725
"SH3GL1","RAB5B",0.651,0.393,0.728
"SH3GL1","CYGB",0.548,0.39,0.757
"SH3GL1","ECE1",0.699,0.274,0.595
"SH3GL1","TGOLN2",1,0.534,0.643
"SH3GL1","CTNNBL1",0.84,0.475,0.635
"SH3GL1","MCL1",0.699,0.506,0.763
"DNMT3L","HIST1H2AC",0.741,0.238,0.789
"DNMT3L","IGF2R",0.511,0.253,0.545
"AKT1","ARF1",0.639,0.298,0.852
"AKT1","TPM2",0.499,0.152,0.715
"AKT1","MGAM",0.485,0.149,0.739
"AKT1","IRF3",0.641,0.461,0.913
"AKT1","SOS1",0.619,0.578,0.879
"AKT1","FKBP1C",NA,NA,NA
"AKT1","GNB1",0.596,0.466,0.796
"AKT1","SQSTM1",0.715,0.568,0.745
"AKT1","STAT5A",0.668,0.492,0.827
"AKT1","STK11",0.729,0.559,0.925
"AKT1","MSN",0.614,0.458,0.754
"AKT1","EIF4A2",0.581,0.161,0.691
"AKT1","ACTA1",0.624,0.354,0.675
"AKT1","SOCS1",0.543,0.478,0.843
"AKT1","HRAS",0.608,0.633,0.871
"AKT1","TAL1",0.609,0.423,0.77
"AKT1","NFKB2",0.567,0.427,0.862
"AKT1","IL13",1,0.434,0.599
"AKT1","GATA2",0.57,0.504,0.893
"AKT1","TUBB",0.591,0.441,0.814
"AKT1","IL32",1,0.309,0.803
"AKT1","FOXM1",0.591,0.469,1
"AKT1","SYTL1",0.559,0.551,0.725
"AKT1","GNAI2",0.591,0.484,0.885
"AKT1","CDC25A",0.578,0.334,0.913
"AKT1","WDTC1",1,0.726,1
"AKT1","CREB3L1",0.549,0.434,0.836
"AKT1","EEF2",0.591,0.257,0.866
"AKT1","CRK",0.539,0.54,0.934
"AKT1","NQO2",0.541,0.193,0.852
"AKT1","BAD",0.651,0.57,0.739
"AKT1","FSHR",0.527,0.411,0.751
"AKT1","GNB2",0.596,0.286,0.816
"AKT1","EIF4EBP1",0.535,0.222,0.843
"AKT1","STAT4",0.635,0.296,0.827
"AKT1","CDKN1C",0.574,0.462,0.873
"AKT1","PIK3R5",0.256,0.426,0.825
"AKT1","ANXA5",0.593,0.505,0.862
"AKT1","CRTC2",0.555,0.344,0.902
"AKT1","SDHC",0.232,0.237,0.666
"AKT1","RHOG",0.626,0.508,0.829
"AKT1","CXCR4",0.491,0.522,0.837
"AKT1","SPHK1",0.597,0.574,0.879
"AKT1","TH",0.581,0.279,0.779
"AKT1","FHIT",0.677,0.314,0.857
"AKT1","NES",0.249,0.267,0.797
"AKT1","TNK2",0.704,0.506,0.827
"AKT1","ZFP36L1",0.618,0.573,0.883
"AKT1","GYS1",0.565,0.943,0.803
"AKT1","MCL1",0.6,0.446,0.847
"AKT1","IL6R",0.509,0.507,0.633
"AKT1","NFKBIB",0.565,0.481,1
"AKT1","NPM1",0.582,0.591,0.89
"AKT1","CTF1",0.587,0.481,0.689
"AKT1","TNF",0.634,0.675,0.692
"AKT1","PPP2R4",NA,NA,NA
"AKT1","VAV1",0.63,0.473,0.798
"AKT1","BBC3",0.58,0.413,0.678
"AKT1","HDAC3",0.574,0.525,0.882
"AKT1","SLC3A2",0.54,0.177,0.884
"AKT1","KHSRP",0.566,0.368,0.847
"AKT1","MEF2D",0.563,0.348,0.864
"AKT1","PLAUR",0.597,0.595,0.682
"AKT1","PCBP1",0.581,0.337,0.894
"AKT1","DNM2",0.634,0.557,0.729
"AKT1","SP1",0.605,0.474,0.803
"GEMIN7","KHSRP",1,0.543,0.717
"GEMIN7","GEMIN4",1,0.961,0.919
"GEMIN7","PRMT5",1,0.271,0.781
"GEMIN7","LSM2",1,0.688,0.65
"GEMIN7","TPST2",0.7,0.098,0.552
"TM4SF5","TSPAN1",NA,NA,1
"CD53","VAV1",1,0.64,0.636
"CD53","ALOX5AP",1,0.268,0.604
"CD53","FYB",NA,NA,NA
"MEF2D","CAMK2A",0.564,0.259,0.75
"MEF2D","HDAC3",0.63,0.39,0.791
"MEF2D","NFATC4",0.833,0.504,0.808
"MEF2D","SP1",0.864,0.555,0.85
"ARF1","HLA-DRA",0.571,0.381,0.714
"ARF1","DNM2",0.872,0.544,0.764
"ARF1","ADRBK1",NA,NA,NA
"ARF1","KIF1A",0.613,0.357,0.468
"ARF1","TUBB",0.694,0.431,0.722
"ARF1","RAB5B",0.805,0.473,0.8
"ARF1","TGOLN2",1,0.274,0.733
"ARF1","SURF4",1,0.384,0.729
"ARF1","ACTA1",0.68,0.188,0.682
"ARF1","IGF2R",0.545,0.503,0.763
"ARF1","HLA-DRB1",0.127,0.253,0.727
"ARF1","RAB5C",0.853,0.418,0.691
"ARF1","KLC2",0.675,0.316,0.761
"ARF1","HLA-DQA2",0.118,0.317,0.709
"ARF1","RAB11B",0.819,0.462,0.699
"ARF1","DYNC1H1",0.678,0.402,0.737
"ARF1","KIF25",0.502,0.279,0.42
"ARF1","WDTC1",1,0.192,0.751
"ARF1","BET1L",0.411,0.288,0.785
"RQCD1","PSME4",NA,NA,NA
"RQCD1","EIF4A2",NA,NA,NA
"RQCD1","HLA-DRB1",NA,NA,NA
"DYNC1LI1","RANGAP1",0.696,0.083,0.669
"DYNC1LI1","TUBB",0.651,0.705,0.664
"DYNC1LI1","PCNT",1,0.624,0.819
"DYNC1LI1","DYNC1H1",0.615,0.755,0.827
"DYNC1LI1","DNAH11",0.235,0.458,0.914
"RPL37","RPL36AL",0.712,NA,0.865
"RPL37","RPL7",0.855,0.791,0.741
"RPL37","RPS21",0.845,0.82,0.83
"RPL37","RPL27A",0.942,1,0.894
"RPL37","RPL11",0.791,0.585,0.758
"RPL37","MRPL16",0.833,0.609,0.752
"RPL37","RPLP2",0.856,1,0.774
"RPL37","RPS9",0.783,0.838,0.73
"RPL37","RPS2",0.724,0.879,0.722
"RPL37","LSM2",0.615,0.538,0.542
"RPL37","RPL4",0.942,1,0.721
"RPL37","DDOST",0.366,0.458,0.602
"RPL37","RPL18",1,0.978,0.752
"RPL37","RPL10",0.802,0.766,0.778
"RPL37","RPL15",0.839,0.978,0.932
"RPL37","RPL13A",0.97,0.863,0.741
"RPL37","GSPT2",0.641,0.767,0.687
"RPL37","RPN1",0.624,0.569,0.666
"RPL37","EEF2",0.629,0.583,0.654
"RPL37","EXOSC3",0.64,0.429,0.559
"RPL37","RPL37A",0.942,1,0.783
"RPL37","MRPS12",0.942,0.712,0.688
"RPL37","RPL41",0.88,0.978,0.924
"RPL37","RPLP0",0.857,0.8,0.697
"RPL37","RPL30",0.942,0.8,0.709
"RPL37","RPL14",0.839,0.848,0.777
"RPL37","RPL32",1,0.978,0.879
"RPL37","EEF1G",0.539,0.448,0.757
"RPL37","RPS23",0.942,0.841,0.802
"RPL37","EIF4A2",0.606,0.589,0.689
"RPL37","FAU",1,NA,NA
"KCNMB1","CYP4A11",0,0.111,0.685
"SLC22A3","IGF2R",0.438,0.239,0.582
"NDUFB11","NDUFV1",0.261,1,0.959
"NDUFB11","NDUFA3",0.261,1,1
"NDUFB11","COX5A",1,0,0.898
"NDUFB11","SURF4",1,0.436,0.555
"NDUFB11","ACAD9",1,1,0.864
"NDUFB11","SDHC",0.443,0,0.856
"NONO","CRTC2",0.638,0.37,0.796
"NONO","COX5A",0.605,0.222,0.447
"NONO","RRM2",0.615,0.199,0.72
"NONO","TPM2",0.555,0.1,0.45
"PPRC1","HCFC1",0.472,0.635,0.734
"SCGB1A1","SLC3A2",1,0.005,0.83
"SCGB1A1","IL13",1,0.038,0.915
"SCGB1A1","FAU",0.712,NA,NA
"TNNT3","MYL6",0.477,0.777,0.578
"TNNT3","TCAP",0.463,0.669,0.818
"TNNT3","MYL3",0.286,0.871,0.759
"TNNT3","TNNI1",1,0.815,1
"TNNT3","TNNT2",0.965,0.889,0.864
"TNNT3","ACTA1",0.509,0.71,0.598
"TNNT3","TPM2",0.576,0.908,0.773
"MTA2","TCF20",0.803,0.569,0.793
"MTA2","TAF1C",0.571,0.459,0.767
"MTA2","FADS2",0,0.022,0.629
"MTA2","PRMT5",0.587,0.318,0.754
"MTA2","MTA1",0.946,0.513,0.84
"MTA2","NES",0.337,0.114,0.606
"MTA2","HIST1H2AA",0.885,0.867,0.798
"MTA2","SIN3B",0.769,0.811,0.854
"MTA2","SAP30",0.769,0.839,0.812
"MTA2","HDAC3",0.842,0.614,0.843
"MTA2","CES2",0.426,0.283,0.538
"MTA2","ZFPM1",0.777,0.192,0.882
"MTA2","HINT1",0.397,0.483,0.831
"MTA2","HIST1H2AC",0.885,0.738,0.829
"MTA2","PCNT",1,0.363,0.593
"MTA2","SUDS3",0.735,0.719,0.826
"FADS2","PLA2G2F",0,0.261,0.625
"PLCB3","GNB1",0.625,0.589,0.651
"PLCB3","PLCD1",0.764,0.493,0.795
"PLCB3","GNB2",0.625,0.471,0.669
"PLCB3","PIK3R5",0.125,0.526,0.719
"PLCB3","PROK2",0.648,0.433,0.6
"PLCB3","GNAI2",0.573,0.537,0.727
"PLCB3","P2RY11",0.279,0.448,0.599
"PLCB3","SLC9A3R2",0.684,0.388,0.575
"PLCB3","CAMK2A",0.618,0.386,0.716
"PLCB3","PIP5K1C",0.427,0.303,0.694
"PLCB3","UTS2R",0.219,0.75,0.635
"PLCB3","CALML5",0.298,0.433,0.774
"PLCB3","FAU",0.712,NA,NA
"PLCB3","SMYD3",0.573,NA,0.928
"CTF1","SOCS1",0.613,0.588,0.689
"CTF1","CSF3R",0.533,0.718,0.599
"CTF1","IL7R",0.575,0.779,0.599
"CTF1","IL6R",0.467,0.619,1
