"symbol1","symbol2","MF","BP","CC"
"PPP3CC","FKBP1C",NA,NA,NA
"PPP3CC","STK11",0.379,0.333,0.526
"PPP3CC","PIM2",0.559,0.288,1
"PPP3CC","TYRO3",0.388,0.226,0.437
"PPP3CC","AP2A1",0.448,0.139,0.378
"PPP3CC","MYL6",0.469,0.034,0.342
"PPP3CC","PRKCG",0.164,0.368,0.472
"PPP3CC","CRTC2",0.504,0.24,0.479
"GJA8","CACNA1H",0.88,0.601,1
"MYOG","SRF",0.847,0.618,0.65
"MYOG","AKT1",0.325,0.444,0.603
"MYOG","PRMT5",0.43,0.366,0.607
"MYOG","NES",0.109,0.346,0.254
"MYOG","DYRK1B",0.229,0.357,1
"MYOG","TNF",0.544,0.455,0.094
"MYOG","MEF2D",0.846,0.574,0.698
"MYOG","SP1",0.777,0.526,0.816
"MYOG","CTF1",0.271,0.561,0
"NPY","GNB1",0.219,0.446,0.433
"NPY","FFAR2",0.471,0.449,0.106
"NPY","ACHE",0.15,0.427,0.609
"NPY","STAT3",0.183,0.405,0.295
"NPY","NPW",0.501,0.516,1
"NPY","GNB2",0.219,0.318,0.458
"NPY","PNMT",0,0.065,0.288
"NPY","ADCY1",0,0.405,0.527
"NPY","GNAI2",0.419,0.509,0.434
"NPY","DBH",0.042,0.238,0.599
"NPY","CXCR4",0.415,0.492,0.405
"NPY","CALB2",0.132,0.232,0.198
"NPY","CORT",0.729,0.458,0.667
"NPY","GRM4",0.327,0.508,0.279
"NPY","ASIP",1,0.326,1
"NPY","HTR3A",0.278,0.481,0.087
"NPY","TH",0.234,0.384,0.252
"NPY","TNF",0.427,0.356,0.44
"NPY","CD63",0.501,0.37,0.453
"NPY","PF4",0.528,0.455,0.613
"CNTFR","IL13",1,0.473,0.147
"CNTFR","STAT3",0.277,0.494,0.389
"CNTFR","CTF1",0.522,0.686,0.399
"CNTFR","IL6R",0.764,0.464,0.778
"UNG","APEX2",0.146,1,0.768
"UNG","GGT1",0.428,0.345,0.231
"UNG","SH3GL1",0.432,0.331,0.364
"UNG","CDA",0.44,0.471,0.385
"UNG","MCL1",0.354,0.387,0.641
"UNG","RRM2",0.432,0.423,0.442
"SEC61A1","EEF2",0.367,0.233,0.538
"SEC61A1","RPL7",0.331,0.503,0.541
"SEC61A1","PCSK4",1,0.04,0.37
"SEC61A1","RPS21",0.143,0.475,0.445
"SEC61A1","UQCRC2",0.375,0.43,0.413
"SEC61A1","RPL27A",0.356,0.539,0.87
"SEC61A1","RPL11",0.325,0.364,0.565
"SEC61A1","MRPL16",0.067,0.07,0.384
"SEC61A1","RPLP2",0.375,0.539,0.58
"SEC61A1","RPS9",0.291,0.472,0.526
"SEC61A1","RPS2",0.34,0.504,0.557
"SEC61A1","RPL10",0.311,0.456,0.778
"SEC61A1","RPL37",0.114,0.539,0.493
"SEC61A1","RPL37A",0.356,0.539,0.428
"SEC61A1","MRPS12",0.356,0.07,0.341
"SEC61A1","RPL41",0.117,0.499,0.466
"SEC61A1","DYRK1B",0.321,0.079,0.459
"SEC61A1","UFD1L",NA,NA,NA
"SEC61A1","RPLP0",0.324,0.477,0.605
"SEC61A1","RPL30",0.356,0.428,0.52
"SEC61A1","RPL14",0.353,0.522,0.595
"SEC61A1","SURF4",1,0.408,0.689
"SEC61A1","RPL35",0.122,0.532,0.645
"SEC61A1","RPS23",0.356,0.475,0.743
"SEC61A1","RPL32",0.114,0.499,0.636
"SEC61A1","TNF",0.36,0.181,0.395
"SEC61A1","ASNA1",0.466,0.705,0.63
"SEC61A1","RPL8",0.114,0.499,0.507
"SEC61A1","RPL4",0.356,0.539,0.625
"SEC61A1","DDOST",0.321,0.189,0.755
"SEC61A1","OS9",1,0.411,0.773
"SEC61A1","MRPL17",0.156,0.071,0.384
"SEC61A1","RPL36AL",1,NA,0.79
"SEC61A1","RPL18",0.114,0.499,0.695
"SEC61A1","RPL15",0.353,0.499,0.481
"SEC61A1","RPL13A",0.122,0.459,0.518
"SEC61A1","RPN1",0.356,0.023,0.929
"CHPF","B3GAT3",0.523,0.98,1
"CHPF","EXT2",0.561,0.899,1
"PI3","TYRO3",0,0.34,0.259
"PI3","STAT5A",0,0.21,0.375
"PI3","EIF4EBP1",0,0.168,0.444
"PI3","ANXA5",0.127,0.261,0.642
"PI3","SH3GL1",0,0.296,0.39
"PI3","CTNNBL1",0,0.404,0.163
"PI3","SERPINB5",0.47,0.343,0.633
"PI3","ZFYVE1",0,0.281,0.227
"PI3","MCL1",0,0.358,0.386
"PI3","ALOX5AP",0,0.138,0.234
"PI3","HRAS",0,0.251,0.495
"PI3","STAT3",0,0.253,0.386
"PI3","WDTC1",0,0.398,0.196
"PI3","AKT1",0.073,0.259,0.347
"PI3","TNF",0.128,0.27,0.499
"PEPD","EIF5A",0.392,0.262,0.471
"PEPD","CNDP2",0.963,0.296,0.833
"PEPD","SARDH",0.187,0.612,0.453
"TREM1","TNF",0.259,0.356,1
"TREM1","KIR2DL1",0.259,0.768,1
"CLPP","MDH2",0.202,0.295,0.69
"THOC2","MCM3AP",NA,NA,0.452
"THOC2","CPSF1",0.791,0.708,0.616
"THOC2","NR5A1",0.399,0.34,0.617
"THOC2","THOC6",NA,0.867,0.937
"THOC2","POM121",0.458,0.633,0.582
"THOC2","NUP210",NA,0.609,0.371
"RTN2","CSAD",NA,NA,NA
"SLURP1","LY6H",0.795,0,0.739
"FFAR2","PROK2",0.351,0.477,0
"FFAR2","GNAI2",0.375,0.431,0.375
"FFAR2","ADRBK1",NA,NA,NA
"FFAR2","P2RY11",0.596,0.434,1
"FFAR2","PLCB2",0,0.304,0.107
"FFAR2","GNB1",0.432,0.497,0.496
"FFAR2","PLCB3",0.377,0.367,0.079
"FFAR2","UTS2R",0.679,0.395,0.954
"FFAR2","GNB2",0.432,0.303,0.367
"CFP","THSD1",NA,NA,0.314
"CFP","ADAMTS13",0.585,0.486,0.608
"CFP","ADAMTS4",0.777,0.016,0.688
"CFP","FCN1",0.637,0.698,0.704
"CFP","ADAMTSL2",1,0.396,NA
"COX7C","HCFC1",0.199,0.217,0.354
"COX7C","RPL37A",0,0.235,0.323
"COX7C","HINT1",0.315,0.344,0.361
"COX7C","RPS21",0,0.234,0.345
"COX7C","UQCRC2",0.232,0.746,0.909
"COX7C","RPL11",0,0.162,0.389
"COX7C","UQCRQ",0.767,0.792,0.962
"COX7C","COX5A",1,1,0.963
"COX7C","RPL30",0,0.185,0.321
"COX7C","RPL35",0,0.235,0.379
"COX7C","UBL5",0,0.278,0.42
"COX7C","FAU",0,NA,NA
"COX7C","TBCA",0,0.071,0.366
"HSPB1","STAT3",0.564,0.55,0.611
"HSPB1","AKT1",0.507,0.624,0.713
"HSPB1","ANXA5",0.424,0.519,0.757
"HSPB1","DAXX",0.578,0.539,0.615
"HSPB1","PFDN2",0.523,0.257,0.597
"HSPB1","CRK",0.427,0.559,0.79
"HSPB1","NDUFV1",0,0.165,0.469
"HSPB1","MSN",0.568,0.472,0.62
"HSPB1","ACTA1",0.41,0.363,0.591
"HSPB1","HN1",NA,NA,NA
"HSPB1","PPP2R4",NA,NA,NA
"HSPB1","TNF",0.625,0.597,0.349
"DGCR6L","UFD1L",NA,NA,NA
"DGCR6L","PRODH",0.116,NA,NA
"DGCR6L","TBX1",0.388,NA,NA
"GGT1","CSAD",NA,NA,NA
"GGT1","TBX1",0.165,0.3,0.348
"GGT1","MGAM",0.239,0.229,0.832
"GGT1","GCAT",0.46,1,0.261
"GGT1","HRAS",0.443,0.37,0.396
"GGT1","FOXM1",0.321,0.314,0.288
"GGT1","AKT1",0.384,0.414,0.43
"GGT1","TXNRD2",0.509,0.198,0.167
"GGT1","ITGA2B",0.491,0.159,0.751
"GGT1","CNDP2",0.749,1,0.565
"GGT1","TNF",0.371,0.413,0.704
"GGT1","GLUD2",0.155,0.413,0.269
"GGT1","GSTM1",0.331,0.481,0.333
"GGT1","GCLM",0.144,0.572,0.05
"GGT1","RPL27A",0.374,0.366,0.331
"GGT1","S100A12",0.34,0.509,0.598
"GGT1","ANXA5",0.317,0.28,0.58
"GGT1","SDHC",0.171,0.341,0.315
"PIAS1","DAXX",0.632,0.533,0.777
"PIAS1","MTA1",0.588,0.494,0.68
"PIAS1","IL6R",0.351,0.561,0.054
"PIAS1","RANGAP1",0.335,0.116,0.448
"PIAS1","STAT3",0.349,0.522,0.645
"PIAS1","STAT5A",0.353,0.486,0.716
"PIAS1","STAT4",0.292,0.505,0.716
"PIAS1","GTF2H4",0.367,0.425,0.746
"PIAS1","AKT1",0.413,0.481,0.555
"PIAS1","MSX1",0.098,0.209,0.917
"PIAS1","UBE2R2",0.544,0.524,0.248
"CD68","IFI30",NA,0.522,0.362
"CD68","CXCR4",NA,0.744,0.517
"CD68","SIGLEC1",NA,0.257,0.674
"CD68","TNF",NA,0.761,0.505
"CD68","CD207",NA,0.714,0.705
"CD68","SPN",NA,0.744,0.53
"CD68","CD7",NA,0.776,0.83
"CD68","IL13",NA,0.259,0
"CD68","VWF",NA,0.789,0.326
"CD68","TNFSF13",NA,0.648,0.234
"CD68","AKT1",NA,0.623,0.455
"CHRNA10","CHRNG",0.609,0.86,0.907
"KLF16","FOXK1",1,0.379,1
"KLF16","SIN3B",0,0.833,1
"CNGB1","CNGA2",0.856,NA,0.852
"SEC14L5","B3GAT3",NA,NA,NA
"PHC1","ANAPC2",1,0.335,0.747
"PHC1","HIST1H2AC",0.262,0.563,0.722
"PHC1","TFCP2",1,0.26,0.697
"PHC1","PRMT5",1,0.35,0.651
"PHC1","PCGF6",1,0.676,1
"BST2","LILRA4",0.448,0.397,0.377
"BST2","IFIT2",0.692,0.557,0.484
"BST2","RIPK1",0.437,0.448,0.515
"BST2","IRF3",0.571,0.551,0.438
"BST2","TREX1",0.394,0.28,0.514
"BST2","TRIM22",0.376,0.586,0.509
"BST2","ADAR",0.549,0.577,0.531
"BST2","IRF7",0.493,0.603,0.579
"BST2","IRF2",0.452,0.591,0.323
"BST2","IFITM1",1,0.813,0.433
"BST2","HLA-G",0.686,0.568,0.65
"LSM7","PCBP2",0.768,0.543,0.553
"LSM7","KLC2",0.488,0.042,0.518
"LSM7","GTF2F1",0.522,0.507,0.56
"LSM7","POLR2L",0.282,0.517,0.638
"LSM7","LSM2",0.889,1,0.955
"LSM7","CPSF1",0.661,0.7,0.572
"LSM7","EEF2",0.727,0.312,0.559
"LSM7","LSMD1",NA,NA,NA
"LSM7","XAB2",1,0.712,0.696
"LSM7","CTNNBL1",0.571,0.56,0.675
"LSM7","RPL35",0.596,0.538,0.557
"LSM7","PCBP1",0.769,0.662,0.611
"LSM7","FAU",1,NA,NA
"ACTN4","MYL6",0.29,0.241,0.56
"ACTN4","GNB2",0.421,0.23,0.612
"ACTN4","TMSB4X",0.582,0.627,0.71
"ACTN4","NDUFB10",0.329,0.139,0.253
"ACTN4","LIMS2",NA,0.284,0.36
"ACTN4","TRIM3",0.327,0.156,1
"ACTN4","APOL1",0.321,0.322,0.463
"ACTN4","CALML5",0.101,0.419,0.599
"ACTN4","ACTA1",0.498,0.394,0.596
"ACTN4","SQSTM1",0.404,0.471,0.61
"ACTN4","LIMD1",0.412,0.527,0.626
"ACTN4","TPM2",0.526,0.323,0.408
"ACTN4","CABP2",0,0.257,0.22
"ACTN4","SOS1",0.327,0.495,0.348
"ACTN4","VWF",0.523,0.383,0.554
"ACTN4","VEGFB",0.416,0.504,0.473
"ACTN4","MIB2",0.329,0.313,0.357
"ACTN4","AKT1",0.409,0.485,0.658
"ACTN4","ITGA2B",0.423,0.401,0.398
"ACTN4","CALB2",0.182,0.235,0.416
"ACTN4","SLC9A3R2",0.457,0.333,0.425
"ACTN4","CAMK2A",0.397,0.474,0.539
"ACTN4","PIP5K1C",0.29,0.499,0.513
"ACTN4","DNM2",0.512,0.553,0.526
"ACTN4","PF4",0.441,0.481,0.571
"ACTN4","TNNT3",0.445,0.293,0.376
"ARPC1B","PSMA7",0.461,0.063,0.477
"ARPC1B","ARPC5",1,0.813,0.823
"ARPC1B","EPHB3",0,0.324,0.438
"ARPC1B","ARPC4",0.851,0.914,0.746
"ARPC1B","ACTA1",0.696,0.307,0.661
"GDF15","TSPAN4",0.587,0.472,0.279
"GDF15","PITX1",0.333,0.118,0.469
"GDF15","AKT1",0.427,0.57,0.566
"GDF15","TNF",0.716,0.537,0.461
"TNNI2","CHRNG",0.296,0.458,0.134
"TNNI2","MYL6",0.364,0.759,0.511
"TNNI2","TCAP",0.469,0.551,0.758
"TNNI2","MYL3",0.462,0.728,0.75
"TNNI2","CALB2",0.182,0.136,0.551
"TNNI2","TNNI1",1,0.855,0.85
"TNNI2","KCNIP2",0.309,0.406,0.368
"TNNI2","TNNT2",0.642,0.681,0.835
"TNNI2","ACTA1",0.517,0.787,0.506
"TNNI2","CALML5",0.109,0.117,0.531
"TNNI2","CABP2",0,0.507,0.329
"TNNI2","TNNT3",0.608,0.818,0.85
"TNNI2","TPM2",0.567,0.746,0.754
"TUBGCP2","CSNK1E",0.337,0.171,0.52
"TUBGCP2","TUBB2B",0.622,0.623,0.665
"TUBGCP2","KIFC1",0.356,0.72,0.68
"TUBGCP2","AZI1",NA,NA,NA
"TUBGCP2","PCNT",1,0.686,0.839
"TUBGCP2","TUBB",0.596,0.509,0.524
"TUBGCP2","KIF25",0.33,0.569,0.632
"TUBGCP2","DYNC1H1",0.342,0.579,0.712
"TUBGCP2","PLK1",0.4,0.399,0.701
"TUBGCP2","NUMA1",0.648,0.511,0.66
"HBZ","HBD",0.946,0.8,0.805
"HBZ","PAH",0.441,0.323,0.468
"HBZ","SP1",0.297,0.186,0.296
"HBZ","AMBP",0.361,0.233,0.489
"HBZ","TH",0.4,0.099,0.29
"HBZ","HBE1",0.946,0.8,0.805
"HBZ","ECHS1",0.338,0.463,0.195
"LAMA5","RAPSN",0.427,0.153,0.097
"LAMA5","ITGA2B",0.201,0.522,0.561
"LAMA5","ACTA1",0.328,0.395,0.477
"PPP1R1B","CXCR4",0.216,0.36,0.354
"PPP1R1B","CALB2",0.182,0.273,0.453
"PPP1R1B","CSNK2B",0.566,0.437,0.435
"PPP1R1B","TH",0.313,0.152,0.477
"PPP1R1B","PPP2R4",NA,NA,NA
"NUP210","INCENP",NA,0,0.336
"NUP210","RANGAP1",NA,0.375,0.546
"NUP210","GEMIN4",NA,0.494,0.464
"NUP210","GEMIN7",NA,0.47,0.343
"NUP210","OS9",NA,0.33,0.462
"NUP210","CPSF1",NA,0.449,0.407
"NUP210","NES",NA,0,0.176
"NUP210","THOC6",NA,0.577,0.396
"NUP210","NONO",NA,0.115,0.578
"NUP210","POM121",NA,0.964,0.841
"NUP210","NPM1",NA,0.239,0.447
"ILKAP","EPHB3",0,NA,0.357
"ILKAP","RIPK1",1,NA,0.461
"ILKAP","LIMK2",1,NA,0.79
"ILKAP","TYRO3",1,NA,0.509
"ILKAP","STK11",1,NA,0.742
"ILKAP","PIM2",1,NA,0.6
"ILKAP","HCK",1,NA,0.52
"SCLY","HYI",0.583,NA,NA
"SCLY","TXNRD2",0.58,0.052,1
"HSPBP1","BRSK1",0.224,0.154,1
"TMEM66","RPN1",NA,NA,NA
"TMEM66","OS9",NA,NA,NA
"ITIH5","SLC3A2",NA,NA,NA
"HRK","BBC3",1,0.792,1
"HRK","BAD",1,0.53,1
"HRK","MCL1",1,0.487,1
"POM121","RANGAP1",0.367,0.445,0.633
"POM121","INCENP",1,0,0.506
"POM121","GEMIN4",1,0.625,0.501
"POM121","NPM1",0.286,0.258,0.484
"POM121","GEMIN7",1,0.584,0.547
"POM121","THOC6",NA,0.607,0.618
"POM121","CPSF1",0.455,0.491,0.686
"CD63","VWF",1,0.487,0.521
"CD63","ANXA5",1,0.498,0.523
"CD63","ITGA2B",1,0.528,0.723
"CD63","CXCR4",1,0.453,0.763
"CD63","LAMP1",1,0.53,0.837
"CD63","TGOLN2",1,0.155,0.602
"CD63","SLC29A2",0,0.29,0.418
"MPHOSPH6","RPL37",0.242,0.325,0.323
"MPHOSPH6","RPL37A",1,0.325,0.501
"MPHOSPH6","RPL7",1,0.629,0.514
"MPHOSPH6","RPL27A",1,0.325,0.335
"MPHOSPH6","RPL41",0.242,0.328,0.33
"MPHOSPH6","RPL11",1,0.365,0.563
"MPHOSPH6","RPLP0",1,0.426,0.418
"MPHOSPH6","RPS9",1,0.484,0.571
"MPHOSPH6","RPLP2",1,0.325,0.271
"MPHOSPH6","RPL14",1,0.608,0.292
"MPHOSPH6","RPL30",1,0.255,0.431
"MPHOSPH6","RPL35",0.242,0.497,0.519
"MPHOSPH6","RPS2",1,0.528,0.539
"MPHOSPH6","RPL18",0.242,0.328,0.537
"MPHOSPH6","RPL32",0.242,0.328,0.294
"MPHOSPH6","RPL4",1,0.325,0.507
"MPHOSPH6","RPL36AL",1,NA,0.526
"MPHOSPH6","RPL15",1,0.328,0.579
"MPHOSPH6","RPL13A",0.242,0.364,0.513
"MPHOSPH6","RPL8",0.242,0.328,0.244
"MPHOSPH6","EXOSC3",1,0.608,0.852
"MPHOSPH6","EXOSC7",1,0.63,0.861
"MPHOSPH6","RPL10",1,0.395,0.503
"CAB39","RTN4RL2",0,0.384,0.421
"CAB39","CAMKK2",0.322,0.643,0.511
"CAB39","UBL5",0.34,0.438,0.368
"CAB39","STK11",0.722,0.537,0.611
"CAB39","OPTC",0,NA,0.386
"CAB39","STK24",0.627,0.607,0.646
"CAB39","CHAD",NA,NA,0.375
"CAB39","BRSK1",0.361,0.507,0.414
"CAB39","DCXR",0.244,0.198,0.501
"CAB39","LRG1",1,1,0.721
"CAB39","IGFALS",0.253,0.495,0.644
"CAB39","GP9",1,0.328,0.081
"THSD1","ADAMTS4",NA,NA,0.132
"THSD1","ADAMTS13",NA,NA,0.314
"THSD1","ADAMTSL2",NA,NA,NA
"CHAD","EEF1G",NA,NA,0.304
"CHAD","RASL10B",NA,NA,NA
"CHAD","GNB2",NA,NA,0.328
"CHAD","LRRC20",NA,NA,NA
"CHAD","GNB1",NA,NA,0.327
"CHAD","HRAS",NA,NA,0
"CHAD","DIRAS3",NA,NA,NA
"CHAD","DIRAS2",NA,NA,0
"CHAD","GNAI2",NA,NA,0.272
"CHAD","ITGA2B",NA,NA,0.437
"RPL35","RPS23",0.839,0.878,0.835
"RPL35","EEF1G",0.155,0.423,0.701
"RPL35","SLC3A2",0.422,0.265,0.681
"RPL35","RPL32",0.958,0.913,0.892
"RPL35","RPL7",0.793,0.974,0.773
"RPL35","HINT1",0.057,0.443,0.666
"RPL35","EIF4A2",0.433,0.601,0.479
"RPL35","SDSL",0.06,0.303,1
"RPL35","EIF5A",0.531,0.481,0.699
"RPL35","FAU",1,NA,NA
"RPL35","RPL8",0.958,0.913,0.669
"RPL35","EXOSC7",0.518,0.642,0.55
"RPL35","RPL37",0.958,0.926,0.739
"RPL35","RPL11",0.711,0.723,0.826
"RPL35","RPL27A",0.839,0.926,0.859
"RPL35","RPS21",0.816,0.89,0.747
"RPL35","RPLP2",0.531,0.926,0.742
"RPL35","MRPL16",0.761,0.578,0.567
"RPL35","RPS9",0.708,0.862,0.766
"RPL35","RPS2",0.662,0.907,0.728
"RPL35","DDOST",0.11,0.409,0.55
"RPL35","RPL4",0.839,0.926,0.743
"RPL35","RPL36AL",0.242,NA,0.794
"RPL35","RPL18",0.958,0.913,0.81
"RPL35","EEF2",0.481,0.571,0.611
"RPL35","RPL15",0.736,0.913,0.756
"RPL35","RPN1",0.506,0.433,0.638
"RPL35","RPL13A",1,0.841,0.799
"RPL35","GSPT2",0.508,0.724,0.496
"RPL35","MRPL17",0.475,0.515,0.567
"RPL35","EXOSC3",0.506,0.61,0.601
"RPL35","RPL10",0.719,0.828,0.758
"RPL35","RPL37A",0.839,0.926,0.601
"RPL35","MRPS12",0.839,0.665,0.578
"RPL35","SMG6",0.388,0.543,0.662
"RPL35","RPL41",0.924,0.913,0.734
"RPL35","RPLP0",0.79,0.884,0.623
"RPL35","RPL14",0.736,0.962,0.76
"RPL35","RPL30",0.839,0.761,0.689
"FRS3","HRAS",0.402,0.493,1
"FRS3","CRK",0.451,0.473,0.155
"FRS3","HCK",0.466,0.404,1
"FRS3","SOS1",0.795,0.662,1
"RIPK1","TRAF5",0.617,0.457,0.586
"RIPK1","BID",0.472,0.607,0.646
"RIPK1","DAXX",0.381,0.648,0.43
"RIPK1","NFKBIB",0.311,0.371,1
"RIPK1","SQSTM1",0.694,0.611,0.433
"RIPK1","USP2",0.481,0.317,0.34
"RIPK1","NTAN1",0.213,0.967,NA
"RIPK1","TNF",0.507,0.695,0.335
"RIPK1","UBE2V1",0.464,0.581,0.562
"RIPK1","NFKB2",0.24,0.427,0.501
"RIPK1","IRF3",0.384,0.619,0.48
"TUBB2B","KIF25",0.119,0.626,0.683
"TUBB2B","ARF1",0.685,0.282,0.384
"TUBB2B","KIFC1",0.308,0.758,0.73
"TUBB2B","KIF1A",0.16,0.586,0.464
"TUBB2B","DYNC1LI1",0.588,0.618,0.499
"TUBB2B","PFDN2",0.436,0.329,0.63
"TUBB2B","CALML5",0.199,0.417,0.607
"TUBB2B","ACTA1",0.754,0.365,0.449
"TUBB2B","CABP2",0,0.197,0.327
"TUBB2B","TBCA",0.511,0.077,0.859
"TUBB2B","OBSCN",0.481,0.341,0.59
"TUBB2B","DYNC1H1",0.402,0.611,0.552
"TUBB2B","PLK1",0.401,0.495,0.721
"TUBB2B","PFDN1",0.119,NA,NA
"TUBB2B","CALB2",0.453,0.126,0.439
"TUBB2B","DNAH11",0.151,0.585,0.689
"TUBB2B","EEF1G",0.475,0.177,0.601
"TUBB2B","FAU",0.472,NA,NA
"GTF2H4","XAB2",1,0.736,0.582
"GTF2H4","PIAS3",0.445,0.257,1
"GTF2H4","GTF2F1",0.32,0.667,0.778
"GTF2H4","POLR2L",0.492,0.834,0.766
"GTF2H4","POLR2J2",0.306,NA,0.822
"GTF2H4","POLD3",0.503,0.707,0.738
"GTF2H4","TAF1C",0.403,0.67,0.704
"GTF2H4","DDX11",0.658,0.502,0.569
"USP2","ZFYVE1",0.282,0.283,0.293
"USP2","RHPN1",1,NA,0.6
"USP2","TNF",0.364,0.357,0.12
"USP2","FAU",0.242,NA,NA
"PLCB2","P2RY11",0,0.458,0.107
"PLCB2","PLCB3",0.571,0.772,1
"PLCB2","PIP5K1C",0.16,0.299,1
"PLCB2","CAMK2A",0.132,0.443,1
"PLCB2","TAS1R1",0,0.376,0.107
"PLCB2","GNB2",0.202,0.388,1
"PLCB2","PIK3R5",0.134,0.553,1
"PLCB2","PRKCG",0.252,0.369,1
"PLCB2","UTS2R",0,0.464,0.107
"PLCB2","CALML5",0,0.288,0.6
"PLCB2","GNB1",0.202,0.518,1
"PLCB2","PLCD1",0.497,0.593,1
"PLCB2","PROK2",0,0.317,0
"PLCB2","GNAI2",0.173,0.478,1
"SIX3","ENTPD2",0,0.356,0.225
"SIX3","LHX2",1,0.72,NA
"SIX3","MTA1",0.772,0.258,0.56
"SIX3","FGF8",0.084,0.442,0
"SIX3","GBX2",0.506,0.809,NA
"SIX3","WDTC1",1,0.336,0.749
"VWF","HRAS",0.321,0.319,0.337
"VWF","GATA2",0.297,0.375,0.315
"VWF","ARRB2",0.543,0.413,0.446
"VWF","VEGFB",0.417,0.322,0.84
"VWF","GP9",1,0.626,0.045
"VWF","TMSB4X",0.411,0.373,0.7
"VWF","AKT1",0.396,0.287,0.385
"VWF","ANXA5",0.306,0.51,0.551
"VWF","WDTC1",1,0.304,0.435
"VWF","ITGA2B",0.524,0.422,0.639
"VWF","COX5A",0.325,0.228,0.191
"VWF","NONO",0.398,0.226,0.258
"VWF","TNF",0.568,0.341,0.446
"VWF","ADAMTS13",0.483,0.577,0.589
"VWF","PF4",0.39,0.382,0.73
"VWF","SOS1",0.405,0.268,0.227
"VWF","CXCR4",0.289,0.31,0.477
"VWF","CRK",0.373,0.477,0.556
"PPP2R5A","PSME4",0.497,0.294,0.585
"PPP2R5A","RANGAP1",0.565,0.378,0.574
"PPP2R5A","HRAS",0.394,0.396,0.608
"PPP2R5A","INCENP",1,0.055,0.566
"PPP2R5A","PSMA7",0.483,0.361,0.59
"PPP2R5A","ARRB2",0.468,0.353,0.678
"PPP2R5A","AKT1",0.463,0.349,0.758
"PPP2R5A","PLK1",0.442,0.336,0.652
"PPP2R5A","CENPH",0.355,0.046,0.616
"PPP2R5A","CACNA2D4",0,0.083,0.27
"PPP2R5A","PPP2R4",NA,NA,NA
"PPP2R5A","NUDC",0.376,0.034,0.592
"PPP2R5A","PSMB4",0.488,0.361,0.62
"TRAF5","NFKB2",0.311,0.658,0.451
"TRAF5","TNFSF13",0.592,0.569,0.36
"TRAF5","TNF",0.698,0.417,0.354
"TRAF5","TNFRSF13B",0.464,0.385,0.505
"USP22","HIST1H2AC",0.262,0.369,0.67
"USP22","ATXN7L3",0.651,0.792,0.787
"USP22","ATXN7L2",NA,NA,NA
"USP22","FOXM1",0.317,0.563,1
"USP22","HIST1H2AA",0.262,0.746,0.515
"LPIN2","AGPAT1",0.101,0.696,0.713
"LPIN2","ZNF148",0,0.516,0.718
"LPIN2","PPAP2C",NA,NA,NA
"CYBA","HRAS",0.402,0.426,0.567
"CYBA","TNF",0.363,0.511,0.531
"CYBA","VAV1",0.383,0.432,0.523
"CYBA","AKT1",0.409,0.437,0.557
"TNFRSF13B","TNFSF13",0.501,0.68,0.155
"TNFRSF13B","TNF",0.412,0.351,1
"PFDN1","NUBP2",0.127,NA,NA
"PFDN1","PFDN2",0.477,NA,NA
"CYP46A1","POR",0.572,0.355,0.722
"CYP46A1","LSS",0.189,0.61,0.71
"CYP46A1","CHDH",0.282,0.382,0.32
"MARS","RPL27A",0,0.355,0.664
"MARS","RPL11",0,0.37,0.829
"MARS","RPL13A",0,0.5,0.67
"MARS","GSPT2",0.215,0.371,0.401
"MARS","DALRD3",0,NA,NA
"MARS","EIF5A",0,0.229,0.704
"MARS","RPL8",0,0.378,0.514
"MARS","TXLNA",0,0.29,0.79
"MARS","RPS9",0,0.448,0.767
"MARS","RPS2",0,0.447,0.725
"MARS","RPL10",0,0.338,0.632
"MARS","RPL4",0,0.355,0.758
"MARS","PGK1",0.169,0.343,0.746
"MARS","EEF2",0,0.4,0.741
"MARS","RPLP0",0,0.448,0.647
"MARS","EEF1G",0,0.423,0.815
"MARS","FAU",0,NA,NA
"SMARCD3","STK11",0.218,0.338,0.562
"SMARCD3","PRMT5",0.268,0.43,0.625
"SMARCD3","ACTA1",0.241,0.487,0.276
"SMARCD3","CKS1B",0.271,0.26,0.629
"SMARCD3","NR5A1",0.295,0.521,0.708
"SMARCD3","TBX5",0.391,0.475,0.632
"SMARCD3","HDAC3",0.511,0.565,0.563
"SMARCD3","CYP4A11",0,0.407,0.416
"PKMYT1","DUSP23",0.517,0.852,0.624
"PKMYT1","BRSK1",0.527,0.382,0.566
"PKMYT1","CDC25A",0.51,0.67,0.752
"PKMYT1","FOXM1",0.321,0.578,1
"PKMYT1","PLK1",0.657,0.619,0.598
"PKMYT1","PRMT5",0.446,0.422,0.768
"PKMYT1","CAMKK2",0.545,0.451,0.482
"PKMYT1","MYT1",0.063,0.453,0.76
"PKMYT1","RRM2",0.548,0.591,1
"PKMYT1","FAU",0.242,NA,NA
"PKMYT1","CKS1B",0.37,0.807,0.462
"NUBP2","PTMS",NA,0.191,0.248
"NUBP2","NUDC",0.497,0.056,1
"NUBP2","TNNT3",0.346,0.407,1
"CHTF18","DDX11",0.586,0.698,0.558
"ITGA2B","CRK",0.412,0.375,0.406
"ITGA2B","LIMS2",NA,0.369,0.092
"ITGA2B","HRAS",0.435,0.297,0.393
"ITGA2B","IL13",1,0.277,0.457
"ITGA2B","GATA2",0.357,0.352,0.213
