"symbol1","symbol2","MF","BP","CC"
"PITX1","ZBTB32",0.833,0.377,0.931
"PLAUR","PLP2",0.67,0.499,0.827
"PLAUR","TBCA",0.685,0.369,0.592
"PLAUR","VTN",0.674,0.609,0.598
"PLCB2","PLCB3",0.609,0.771,1
"PLCB2","SLC9A3R2",0.106,0.388,0.631
"PLCB2","PIP5K1C",0.128,0.34,1
"PLCB2","PROK2",0,0.401,0.559
"PLCB3","PRKCG",0.307,0.35,0.693
"PLCB3","SLC9A3R2",0.684,0.388,0.575
"PLCB3","PIP5K1C",0.427,0.303,0.694
"PLCB3","PROK2",0.648,0.433,0.6
"PLK1","POLR2L",0.638,0.377,0.636
"PLK1","PPIB",0.625,0.138,0.592
"PLK1","PSMA4",0.636,0.282,0.654
"PLK1","PSMA7",0.682,0.282,0.625
"PLK1","PSMB4",0.636,0.282,0.629
"PLK1","PSMC4",0.636,0.312,0.625
"PLK1","RANGAP1",0.625,0.12,0.701
"PLK1","RPL4",0.635,0.309,0.66
"PLK1","RPL18",0.43,0.314,0.653
"PLK1","RPLP2",0.622,0.309,0.518
"PLK1","RPN1",0.634,0.373,0.521
"PLK1","RPS9",0.596,0.39,0.688
"PLK1","RRM2",0.6,0.319,1
"PLK1","SNCB",0.387,0.238,0.46
"PLK1","TSC2",0.65,0.59,0.64
"PLK1","HIST1H2AC",0.75,0.332,0.665
"PLK1","HDAC3",0.598,0.627,0.748
"PLK1","PKMYT1",0.793,0.593,0.71
"PLK1","ZBED1",0.614,0.801,0.631
"PLK1","MTA2",0.579,0.349,0.65
"PLK1","PRMT5",0.612,0.454,0.665
"PLK1","TACC3",1,0.496,0.768
"PLK1","MYBBP1A",0.449,0.481,0.671
"PLK1","POLD3",0.64,0.32,0.607
"PLK1","NUDC",0.632,0.304,0.658
"PLK1","TUBGCP2",0.637,0.413,0.736
"PLK1","PSME4",0.566,0.354,0.618
"PLK1","KPNA6",0.59,0.678,0.635
"PLK1","TIMM13",0.368,0.176,0.451
"PLK1","ANAPC2",1,0.162,0.614
"PLK1","GEMIN4",1,0.123,0.629
"PLK1","DYNC1LI1",0.632,0.416,0.79
"PLK1","CALML5",0.393,0.4,0.622
"PLK1","PPAN",0.428,0.347,0.558
"PLK1","EXOSC5",0.617,0.237,0.649
"PLK1","XAB2",1,0.324,0.58
"PLK1","CHTF18",0.579,0.304,0.621
"PLK1","CENPH",0.602,0.079,0.769
"PLK1","MUS81",0.553,0.381,0.593
"PLK1","BRSK1",0.754,0.534,0.716
"PLK1","CNTROB",0.646,0.296,0.687
"PLK1","TUBB",0.623,0.654,0.716
"PLK1","HIST1H2AA",0.75,0.754,0.654
"PLP2","POR",0.557,0.406,0.918
"PLP2","TBXAS1",0,0.087,1
"PLP2","SEC61A1",0.625,0.277,0.897
"PLP2","TUBB",0.605,0.424,0.615
"POLR2L","POR",0.443,0.312,0.731
"POLR2L","PPIB",0.471,0.1,0.631
"POLR2L","PSMA4",0.473,0.318,0.701
"POLR2L","PSMA7",0.506,0.318,0.69
"POLR2L","PSMB4",0.473,0.318,0.701
"POLR2L","PSMC4",0.473,0.448,0.698
"POLR2L","RPL4",0.489,0.479,0.719
"POLR2L","RPL7",0.533,0.489,0.724
"POLR2L","RPL10",0.469,0.512,0.727
"POLR2L","RPL11",0.475,0.448,0.749
"POLR2L","RPL15",0.501,0.483,0.735
"POLR2L","RPL30",0.489,0.455,0.673
"POLR2L","RPL27A",0.489,0.479,0.61
"POLR2L","RPL32",0.293,0.483,0.552
"POLR2L","RPL36AL",1,NA,0.752
"POLR2L","RPL37",0.293,0.479,0.549
"POLR2L","RPL37A",0.489,0.479,0.716
"POLR2L","RPLP0",0.454,0.47,0.683
"POLR2L","RPLP2",0.461,0.479,0.573
"POLR2L","MRPS12",0.489,0.465,0.429
"POLR2L","RPN1",0.461,0.486,0.606
"POLR2L","RPS2",0.521,0.498,0.756
"POLR2L","RPS9",0.461,0.496,0.752
"POLR2L","RPS23",0.489,0.453,0.712
"POLR2L","RRM2",0.418,0.204,1
"POLR2L","SMARCD3",0.387,0.589,0.674
"POLR2L","TBCA",0.501,0.337,0.685
"POLR2L","SF3A2",0.499,0.577,0.632
"POLR2L","HIST1H2AC",0.741,0.198,0.75
"POLR2L","RPL14",0.501,0.49,0.583
"POLR2L","ATP6V1F",0.4,0.193,0.531
"POLR2L","ENTPD4",0.266,0.148,0.371
"POLR2L","ARPC5",0.465,0.276,0.656
"POLR2L","ARPC1B",0.465,0.147,0.525
"POLR2L","PRMT5",0.427,0.362,0.764
"POLR2L","MYBBP1A",0.334,0.586,0.754
"POLR2L","NUDC",0.493,0.328,0.792
"POLR2L","RPL35",0.322,0.48,0.707
"POLR2L","USP22",0.451,0.521,0.674
"POLR2L","HARS2",0.504,0.457,0.674
"POLR2L","RPL13A",0.322,0.492,0.67
"POLR2L","TIMM13",0.365,0.059,0.571
"POLR2L","ANAPC2",1,0.094,0.744
"POLR2L","CPSF1",0.481,0.562,0.733
"POLR2L","SEC61A1",0.42,0.055,0.573
"POLR2L","EXOSC3",0.473,0.451,0.702
"POLR2L","FIS1",0.511,0.22,0.575
"POLR2L","LSM7",0.469,0.489,0.632
"POLR2L","PAF1",0.478,0.582,0.709
"POLR2L","PPAN",0.289,0.157,0.624
"POLR2L","EXOSC5",0.444,0.466,0.702
"POLR2L","XAB2",1,0.719,0.638
"POLR2L","THOC2",0.48,0.347,0.609
"POLR2L","LSM2",0.456,0.489,0.643
"POLR2L","UBL5",0.425,0.544,0.735
"POLR2L","SMAP1",NA,0.106,NA
"POLR2L","MUS81",0.374,0.434,0.686
"POLR2L","YIF1B",NA,0.282,0.445
"POLR2L","FTSJ3",0.408,0.25,0.669
"POLR2L","TRAPPC5",0.471,0.065,0.386
"POLR2L","HIST1H2AA",0.741,0.485,0.691
"POLR2L","POLR2J2",0.747,NA,1
"POR","PPIB",0.529,0.039,0.775
"POR","RPL4",0.578,0.216,0.81
"POR","SURF4",1,0.168,0.774
"POR","SLC39A7",0.514,0,0.919
"POR","ATP6V1F",0.46,0.285,0.797
"POR","ENTPD4",0.29,0.042,0.644
"POR","PYCR2",0.547,0.248,0.699
"POR","SEC61A1",0.476,0.01,0.909
"POU3F1","POU3F4",0.888,0.062,1
"POU3F4","SIX3",0.8,0.169,1
"PPIB","PSMA4",0.581,0.118,0.723
"PPIB","PSMA7",0.598,0.118,0.706
"PPIB","PSMB4",0.581,0.118,0.714
"PPIB","PSMC4",0.581,0.149,0.678
"PPIB","RAB5B",0.546,0.022,0.753
"PPIB","RAB5C",0.562,0.024,0.633
"PPIB","RANGAP1",0.621,0.015,0.697
"PPIB","RPL4",0.637,0.097,0.811
"PPIB","RPL7",0.673,0.08,0.775
"PPIB","RPL8",0.438,0.1,0.655
"PPIB","RPL10",0.608,0.131,0.844
"PPIB","RPL11",0.625,0.176,0.771
"PPIB","RPL15",0.635,0.1,0.656
"PPIB","RPL18",0.438,0.1,0.806
"PPIB","RPL30",0.637,0.25,0.754
"PPIB","RPL27A",0.637,0.097,0.734
"PPIB","RPL32",0.438,0.1,0.611
"PPIB","RPL36AL",1,NA,0.763
"PPIB","RPL37",0.438,0.097,0.533
"PPIB","RPL37A",0.637,0.097,0.752
"PPIB","RPLP0",0.62,0.086,0.828
"PPIB","RPLP2",0.572,0.097,0.739
"PPIB","MRPS12",0.637,0.111,0.449
"PPIB","RPN1",0.614,0.241,0.743
"PPIB","RPS2",0.657,0.092,0.797
"PPIB","RPS9",0.613,0.146,0.819
"PPIB","RPS23",0.637,0.086,0.742
"PPIB","RRM2",0.538,0,0.72
"PPIB","SET",0.539,0.146,0.823
"PPIB","SLC3A2",0.593,0.007,0.748
"PPIB","SMARCD3",0.446,0.227,0.623
"PPIB","SP1",0.613,0.299,0.663
"PPIB","STAT3",0.62,0.167,0.729
"PPIB","STAT5A",0.589,0.134,0.594
"PPIB","SURF4",1,0.071,0.675
"PPIB","TBCA",0.647,0.876,0.654
"PPIB","UGP2",0.553,0.003,0.737
"PPIB","SLC39A7",0.554,0.054,0.78
"PPIB","STK24",0.589,0.247,0.755
"PPIB","HDAC3",0.553,0.206,0.705
"PPIB","RPL14",0.635,0.086,0.667
"PPIB","ZBED1",0.555,0.251,0.573
"PPIB","ATP6V1F",0.503,0.031,0.662
"PPIB","ENTPD4",0.225,0,0.445
"PPIB","ARPC5",0.626,0.075,0.73
"PPIB","ARPC1B",0.626,0.054,0.668
"PPIB","TNIP1",0.589,0.249,0.676
"PPIB","NPM3",0.647,0,0.675
"PPIB","PRMT5",0.514,0.103,0.691
"PPIB","ZNHIT1",0.622,0.011,0.644
"PPIB","CRTAP",1,0.4,0.808
"PPIB","MYBBP1A",0.471,0.153,0.732
"PPIB","RABAC1",0.608,NA,1
"PPIB","NUDC",0.671,0.438,0.674
"PPIB","OS9",1,0.113,0.705
"PPIB","RPL35",0.476,0.089,0.639
"PPIB","GABARAP",0.559,0.021,0.51
"PPIB","USP22",0.538,0.225,0.555
"PPIB","HARS2",0.627,0.094,0.653
"PPIB","RPL13A",0.476,0.089,0.759
"PPIB","TXN2",1,0,0.541
"PPIB","TIMM13",0.255,0.03,0.518
"PPIB","ANAPC2",1,0.072,0.585
"PPIB","CPSF1",0.621,0.022,0.648
"PPIB","PYCR2",0.536,0.019,0.511
"PPIB","SEC61A1",0.611,0.001,0.74
"PPIB","FIS1",0.612,0.094,0.633
"PPIB","ISYNA1",0.596,0,0.645
"PPIB","DPH5",0,0.285,0.72
"PPIB","PAF1",0.666,0.16,0.704
"PPIB","UBE2R2",0.553,0.156,0.72
"PPIB","ARHGAP17",0.566,0.027,0.719
"PPIB","QRSL1",0.534,0.042,0.484
"PPIB","CNDP2",0.279,0,0.657
"PPIB","XAB2",1,0.139,0.66
"PPIB","LSM2",0.622,0.032,0.616
"PPIB","FKBP10",NA,NA,NA
"PPIB","MRPL17",0.301,0.034,0.534
"PPIB","PDCL3",0.57,0.228,0.693
"PPIB","MUS81",0.481,0.044,0.638
"PPIB","SLC44A4",0.024,0.128,0.599
"PPIB","FTSJ3",0.558,0.013,0.634
"PPIB","TRAPPC5",0.58,0,0.46
"PPIB","TUBB",0.553,0.169,0.688
"PPIB","MRPL21",0.438,0.034,0.534
"PPIB","POLR2J2",0.087,NA,0.478
"PPP2R5A","PSMA4",0.615,0.324,0.714
"PPP2R5A","PSMA7",0.634,0.324,0.7
"PPP2R5A","PSMC4",0.615,0.343,0.706
"PPP2R5A","RPL7",0.61,0.323,0.759
"PPP2R5A","RPLP2",0.571,0.401,0.675
"PPP2R5A","SET",0.83,0.283,0.743
"PPP2R5A","EIF4G3",0.4,0.323,0.591
"PPP3CC","RPLP2",0.62,0.289,0.675
"PPP3CC","GSPT2",0.587,0.268,0.624
"PPP3CC","BIN2",0.656,0.081,0.504
"PPP3CC","ARHGAP17",0.601,0.199,0.862
"PPP3CC","PPAN",0.418,0,0.548
"PPP3CC","PDCL3",0.615,0.212,0.839
"PPP3CC","PPP1R1B",0.459,0.673,0.837
"PRKCG","RGS2",0.275,0.314,0.825
"PRRG2","FATE1",1,NA,0.423
"PSMA4","PSMA7",0.954,1,0.948
"PSMA4","PSMB4",1,1,0.955
"PSMA4","PSMC4",0.821,0.803,0.868
"PSMA4","RAB5C",0.704,0.097,0.598
"PSMA4","RANGAP1",0.67,0,0.716
"PSMA4","RPL4",0.724,0.505,0.788
"PSMA4","RPL7",0.703,0.406,0.763
"PSMA4","RPL8",0.535,0.492,0.597
"PSMA4","RPL10",0.652,0.407,0.767
"PSMA4","RPL11",0.635,0.36,0.811
"PSMA4","RPL15",0.705,0.492,0.731
"PSMA4","RPL18",0.535,0.492,0.706
"PSMA4","RPL30",0.724,0.41,0.719
"PSMA4","RPL27A",0.724,0.505,0.65
"PSMA4","RPL32",0.535,0.492,0.616
"PSMA4","RPL36AL",1,NA,0.735
"PSMA4","RPL37",0.535,0.505,0.602
"PSMA4","RPL37A",0.724,0.505,0.747
"PSMA4","RPLP0",0.627,0.41,0.793
"PSMA4","RPLP2",0.727,0.505,0.674
"PSMA4","RPN1",0.674,0.627,0.631
"PSMA4","RPS2",0.667,0.489,0.768
"PSMA4","RPS9",0.613,0.424,0.809
"PSMA4","RPS23",0.724,0.411,0.704
"PSMA4","RRM2",0.641,0.079,1
"PSMA4","SET",0.609,0.407,0.788
"PSMA4","SH3GL1",0.777,0.348,0.705
"PSMA4","SURF4",1,0.114,0.562
"PSMA4","TBCA",0.746,0.101,0.703
"PSMA4","UBE2V1",0.692,0.406,0.79
"PSMA4","UGP2",0.655,0.15,0.817
"PSMA4","UQCRC2",0.927,0.292,0.612
"PSMA4","ZNF35",0.635,0.404,0.727
"PSMA4","CLPP",0.819,0.774,0.528
"PSMA4","RBM10",0.703,NA,0.685
"PSMA4","HIST1H2AC",0.741,0.19,0.756
"PSMA4","STK24",0.709,0.362,0.832
"PSMA4","EIF4G3",0.522,0.355,0.569
"PSMA4","HDAC3",0.604,0.305,0.751
"PSMA4","RPL14",0.705,0.44,0.681
"PSMA4","PKMYT1",0.749,0.233,0.771
"PSMA4","ZBED1",0.572,0.469,0.63
"PSMA4","MTA2",0.577,0.297,0.743
"PSMA4","ATP6V1F",0.568,0.107,0.642
"PSMA4","COX5A",0.615,0.128,0.423
"PSMA4","ARPC5",0.68,0.162,0.729
"PSMA4","ARPC1B",0.68,0.012,0.629
"PSMA4","NUBP2",0.716,0.072,1
"PSMA4","NPM3",0.729,0.076,0.761
"PSMA4","PRMT5",0.464,0.162,0.776
"PSMA4","ZNHIT1",0.684,0.168,0.688
"PSMA4","MYBBP1A",0.562,0.286,0.752
"PSMA4","NUDC",0.731,0.299,0.767
"PSMA4","TUBGCP2",0.59,0.134,0.6
"PSMA4","RPL35",0.541,0.458,0.663
"PSMA4","PDAP1",0.712,0.33,0.654
"PSMA4","GABARAP",0.651,0.367,0.572
"PSMA4","EXOSC7",0.657,0.438,0.664
"PSMA4","PSME4",0.56,0.74,0.894
"PSMA4","DNAJC9",0.761,0,0.822
"PSMA4","SIN3B",0.668,0.359,0.691
"PSMA4","USP22",0.683,0.579,0.639
"PSMA4","HARS2",0.68,0.426,0.726
"PSMA4","RPL13A",0.541,0.42,0.724
"PSMA4","KPNA6",0.623,0,0.695
"PSMA4","HSPBP1",0.634,0.607,1
"PSMA4","GSPT2",0.676,0.519,0.559
"PSMA4","TXN2",1,0.49,0.601
"PSMA4","DHRS7B",NA,0,0.786
"PSMA4","TIMM13",0.427,0.007,0.544
"PSMA4","ANAPC2",1,0.466,0.687
"PSMA4","CPSF1",0.709,0.232,0.697
"PSMA4","PYCR2",0.637,0.223,0.562
"PSMA4","SEC61A1",0.571,0,0.622
"PSMA4","GEMIN4",1,0.108,0.748
"PSMA4","EXOSC3",0.724,0.363,0.717
"PSMA4","FIS1",0.828,0.18,0.639
"PSMA4","VPS28",0.725,0.423,0.74
"PSMA4","CAB39",0.607,0.337,0.76
"PSMA4","PAF1",0.705,0.321,0.685
"PSMA4","MRPL16",0.322,0.354,0.562
"PSMA4","CTNNBL1",0.829,0.25,0.685
"PSMA4","PRMT8",0.512,0.377,0.563
"PSMA4","PPAN",0.528,0,0.647
"PSMA4","SH3GLB2",0.777,NA,0.767
"PSMA4","EXOSC5",0.728,0.376,0.717
"PSMA4","XAB2",1,0.422,0.664
"PSMA4","PLSCR3",0.617,0,0.577
"PSMA4","THOC2",0.766,0.177,0.566
"PSMA4","LSM2",0.631,0.439,0.722
"PSMA4","UBL5",0.655,0.559,0.75
"PSMA4","SMAP1",NA,0,NA
"PSMA4","MRPL17",0.495,0.282,0.562
"PSMA4","CHTF18",0.615,0,0.67
"PSMA4","SMYD3",0.704,NA,0.758
"PSMA4","PDCL3",0.721,0.443,0.779
"PSMA4","MUS81",0.564,0.303,0.668
"PSMA4","SLC44A4",0.059,0.092,0.585
"PSMA4","RHOT2",0.737,0.128,0.639
"PSMA4","YIF1B",NA,0.045,0.488
"PSMA4","ZNF598",0.664,0.546,NA
"PSMA4","KLHDC3",0.767,0.134,0.763
"PSMA4","FTSJ3",0.551,0.143,0.664
"PSMA4","TRAPPC5",0.748,0.018,0.481
"PSMA4","TUBB",0.608,0.288,0.762
"PSMA4","HIST1H2AA",0.741,0.249,0.723
"PSMA4","POLR2J2",0.244,NA,0.536
"PSMA7","PSMB4",0.954,1,0.957
"PSMA7","PSMC4",0.811,0.803,0.91
"PSMA7","RPL4",0.732,0.505,0.763
"PSMA7","RPL7",0.753,0.406,0.776
"PSMA7","RPL8",0.525,0.492,0.671
"PSMA7","RPL10",0.669,0.407,0.748
"PSMA7","RPL11",0.652,0.36,0.804
"PSMA7","RPL15",0.715,0.492,0.707
"PSMA7","RPL18",0.525,0.492,0.694
"PSMA7","RPL30",0.732,0.41,0.753
"PSMA7","RPL27A",0.732,0.505,0.64
"PSMA7","RPL32",0.525,0.492,0.605
"PSMA7","RPL36AL",1,NA,0.722
"PSMA7","RPL37",0.525,0.505,0.583
"PSMA7","RPL37A",0.732,0.505,0.735
"PSMA7","RPLP0",0.647,0.41,0.807
"PSMA7","RPLP2",0.736,0.505,0.668
"PSMA7","RPN1",0.69,0.627,0.623
"PSMA7","RPS2",0.677,0.489,0.76
"PSMA7","RPS9",0.632,0.424,0.787
"PSMA7","RPS23",0.732,0.411,0.687
"PSMA7","RRM2",0.667,0.079,1
"PSMA7","SET",0.633,0.407,0.772
"PSMA7","SH3GL1",0.852,0.348,0.749
"PSMA7","SURF4",1,0.114,0.561
"PSMA7","TBCA",0.75,0.101,0.687
"PSMA7","UBE2V1",0.708,0.406,0.778
"PSMA7","UGP2",0.751,0.15,0.809
"PSMA7","UQCRC2",0.896,0.292,0.597
"PSMA7","CLPP",0.864,0.774,0.505
"PSMA7","RBM10",0.769,NA,0.669
"PSMA7","STK24",0.718,0.362,0.826
"PSMA7","HDAC3",0.617,0.305,0.74
"PSMA7","SQSTM1",0.65,0.348,0.687
"PSMA7","RPL14",0.715,0.44,0.732
"PSMA7","ZBED1",0.627,0.469,0.608
"PSMA7","ATP6V1F",0.597,0.107,0.637
"PSMA7","ARPC1B",0.695,0.012,0.614
"PSMA7","ZNHIT1",0.698,0.168,0.674
"PSMA7","MYBBP1A",0.548,0.286,0.737
"PSMA7","NUDC",0.738,0.299,0.76
"PSMA7","TUBGCP2",0.616,0.134,0.58
"PSMA7","RPL35",0.531,0.458,0.656
"PSMA7","PDAP1",0.712,0.33,0.65
"PSMA7","GABARAP",0.668,0.367,0.558
"PSMA7","EXOSC7",0.673,0.438,0.651
"PSMA7","PSME4",0.59,0.74,0.897
"PSMA7","DNAJC9",0.763,0,0.816
"PSMA7","HARS2",0.777,0.426,0.717
"PSMA7","RPL13A",0.531,0.42,0.697
"PSMA7","GSPT2",0.69,0.519,0.541
"PSMA7","TIMM13",0.415,0.007,0.524
"PSMA7","ANAPC2",1,0.466,0.673
"PSMA7","CPSF1",0.72,0.232,0.683
"PSMA7","PYCR2",0.664,0.223,0.54
"PSMA7","SEC61A1",0.599,0,0.614
"PSMA7","GEMIN4",1,0.108,0.742
"PSMA7","EXOSC3",0.732,0.363,0.704
"PSMA7","CHCHD2",0.775,0.327,0.661
"PSMA7","VPS28",0.732,0.423,0.734
"PSMA7","CAB39",0.627,0.337,0.758
"PSMA7","PAF1",0.716,0.321,0.672
"PSMA7","MRPL16",0.294,0.354,0.535
"PSMA7","CTNNBL1",0.817,0.25,0.663
"PSMA7","PPAN",0.519,0,0.615
"PSMA7","EXOSC5",0.736,0.376,0.704
"PSMA7","XAB2",1,0.422,0.648
"PSMA7","LSM2",0.651,0.439,0.654
"PSMA7","UBL5",0.678,0.559,0.735
"PSMA7","KLC2",0.72,0.072,0.702
"PSMA7","MRPS24",0.525,0.354,0.419
"PSMA7","PDCL3",0.731,0.443,0.768
"PSMA7","MUS81",0.594,0.303,0.652
"PSMA7","SLC44A4",0.047,0.092,0.587
"PSMA7","ZNF598",0.679,0.546,NA
"PSMA7","FTSJ3",0.582,0.143,0.633
"PSMA7","MRPL52",0.407,0.461,0.535
"PSMA7","TRAPPC5",0.753,0.018,0.462
"PSMA7","TUBB",0.626,0.288,0.712
"PSMA7","POLR2J2",0.208,NA,0.536
"PSMB4","PSMC4",0.821,0.803,0.888
"PSMB4","RPL4",0.724,0.505,0.773
"PSMB4","RPL7",0.703,0.406,0.742
"PSMB4","RPL8",0.535,0.492,0.588
"PSMB4","RPL10",0.652,0.407,0.762
"PSMB4","RPL11",0.635,0.36,0.816
"PSMB4","RPL15",0.705,0.492,0.721
"PSMB4","RPL18",0.535,0.492,0.703
"PSMB4","RPL27A",0.724,0.505,0.649
"PSMB4","RPL32",0.535,0.492,0.611
"PSMB4","RPL36AL",1,NA,0.735
"PSMB4","RPL37",0.535,0.505,0.595
"PSMB4","RPL37A",0.724,0.505,0.75
"PSMB4","RPLP0",0.627,0.41,0.752
"PSMB4","RPLP2",0.727,0.505,0.678
"PSMB4","RPN1",0.674,0.627,0.63
"PSMB4","RPS2",0.667,0.489,0.774
"PSMB4","RPS9",0.613,0.424,0.797
"PSMB4","RPS23",0.724,0.411,0.698
"PSMB4","RRM2",0.641,0.079,1
"PSMB4","SDHC",0.303,0.216,0.515
"PSMB4","SET",0.609,0.407,0.784
"PSMB4","SURF4",1,0.114,0.565
"PSMB4","TBCA",0.746,0.101,0.696
"PSMB4","UQCRC2",0.927,0.292,0.609
"PSMB4","CLPP",0.819,0.774,0.514
"PSMB4","RBM10",0.703,NA,0.681
"PSMB4","HDAC3",0.604,0.305,0.748
"PSMB4","SQSTM1",0.608,0.348,0.692
"PSMB4","RPL14",0.705,0.44,0.683
"PSMB4","ZBED1",0.572,0.469,0.624
"PSMB4","ATP6V1F",0.568,0.107,0.646
"PSMB4","COX5A",0.615,0.128,0.416
"PSMB4","ARPC5",0.68,0.162,0.719
"PSMB4","ARPC1B",0.68,0.012,0.625
"PSMB4","NUBP2",0.716,0.072,1
"PSMB4","MPHOSPH6",1,0.206,0.694
"PSMB4","PRMT5",0.464,0.162,0.779
"PSMB4","ZNHIT1",0.684,0.168,0.685
"PSMB4","MYBBP1A",0.562,0.286,0.746
"PSMB4","NUDC",0.731,0.299,0.775
"PSMB4","RPL35",0.541,0.458,0.666
"PSMB4","EXOSC7",0.657,0.438,0.665
"PSMB4","PSME4",0.56,0.74,0.924
"PSMB4","DNAJC9",0.761,0,0.832
"PSMB4","HARS2",0.68,0.426,0.727
"PSMB4","RPL13A",0.541,0.42,0.703
"PSMB4","GSPT2",0.676,0.519,0.549
"PSMB4","DHRS7B",NA,0,0.786
"PSMB4","TIMM13",0.427,0.007,0.534
"PSMB4","ANAPC2",1,0.466,0.692
"PSMB4","CPSF1",0.709,0.232,0.696
"PSMB4","PYCR2",0.637,0.223,0.554
"PSMB4","SEC61A1",0.571,0,0.62
"PSMB4","DYNC1LI1",0.654,0.113,0.61
"PSMB4","VPS28",0.725,0.423,0.743
"PSMB4","LSM7",0.689,0.439,0.644
"PSMB4","CAB39",0.607,0.337,0.765
"PSMB4","PAF1",0.705,0.321,0.677
"PSMB4","UBE2R2",0.654,0.804,1
"PSMB4","MRPL16",0.322,0.354,0.547
"PSMB4","ARHGAP17",0.683,0.119,0.81
"PSMB4","CTNNBL1",0.829,0.25,0.672
"PSMB4","XAB2",1,0.422,0.654
"PSMB4","PLSCR3",0.617,0,0.571
"PSMB4","LSM2",0.631,0.439,0.661
"PSMB4","UBL5",0.655,0.559,0.749
"PSMB4","PDCL3",0.721,0.443,0.784
"PSMB4","MUS81",0.564,0.303,0.662
"PSMB4","SLC44A4",0.059,0.092,0.595
"PSMB4","ZNF598",0.664,0.546,NA
"PSMB4","FTSJ3",0.551,0.143,0.641
"PSMB4","MRPL52",0.407,0.461,0.547
"PSMB4","TRAPPC5",0.748,0.018,0.461
"PSMB4","POLR2J2",0.244,NA,0.536
"PSMC4","RAB5C",0.803,0.182,0.556
"PSMC4","RPL4",0.724,0.453,0.747
"PSMC4","RPL7",0.703,0.394,0.785
"PSMC4","RPL8",0.535,0.455,0.7
"PSMC4","RPL10",0.652,0.416,0.779
"PSMC4","RPL11",0.636,0.385,0.78
"PSMC4","RPL15",0.705,0.455,0.72
"PSMC4","RPL18",0.535,0.455,0.73
"PSMC4","RPL30",0.724,0.383,0.741
"PSMC4","RPL27A",0.724,0.453,0.711
"PSMC4","RPL32",0.535,0.455,0.669
"PSMC4","RPL36AL",1,NA,0.767
"PSMC4","RPL37",0.535,0.453,0.62
"PSMC4","RPLP0",0.627,0.396,0.774
"PSMC4","RPLP2",0.727,0.453,0.68
"PSMC4","MRPS12",0.724,0.506,0.46
"PSMC4","RPN1",0.674,0.628,0.672
"PSMC4","RPS2",0.667,0.459,0.77
"PSMC4","RPS9",0.613,0.405,0.77
"PSMC4","RPS23",0.724,0.402,0.729
"PSMC4","RRM2",0.641,0.118,1
"PSMC4","SET",0.61,0.404,0.741
"PSMC4","SURF4",1,0.243,0.567
"PSMC4","TBCA",0.746,0.161,0.672
"PSMC4","UGP2",0.655,0.19,0.755
"PSMC4","USP5",0.654,0.703,0.608
"PSMC4","CLPP",0.728,0.628,0.482
"PSMC4","STK24",0.709,0.398,0.782
"PSMC4","RFXANK",0.544,NA,0.72
"PSMC4","EIF4G3",0.522,0.459,0.564
"PSMC4","HDAC3",0.604,0.375,0.747
"PSMC4","RPL14",0.705,0.417,0.729
"PSMC4","ZBED1",0.572,0.58,0.594
"PSMC4","ATP6V1F",0.744,0.154,0.657
"PSMC4","COX5A",0.615,0.256,0.406
"PSMC4","ARPC5",0.681,0.292,0.661
"PSMC4","ARPC1B",0.681,0.196,0.567
"PSMC4","PRMT5",0.464,0.243,0.755
"PSMC4","MYBBP1A",0.562,0.33,0.747
"PSMC4","RABAC1",0.818,NA,1
"PSMC4","NUDC",0.731,0.353,0.761
"PSMC4","TUBGCP2",0.59,0.26,0.602
"PSMC4","RPL35",0.541,0.421,0.732
"PSMC4","GABARAP",0.651,0.236,0.566
"PSMC4","EXOSC7",0.657,0.216,0.653
"PSMC4","PSME4",0.56,0.7,0.863
"PSMC4","SIN3B",0.669,0.441,0.661
"PSMC4","USP22",0.6,0.62,0.62
"PSMC4","HARS2",0.68,0.464,0.712
"PSMC4","RPL13A",0.541,0.402,0.702
"PSMC4","GSPT2",0.759,0.45,0.552
"PSMC4","TIMM13",0.427,0.037,0.518
"PSMC4","ANAPC2",1,0.36,0.685
"PSMC4","CPSF1",0.71,0.317,0.668
"PSMC4","PYCR2",0.637,0.272,0.523
"PSMC4","SEC61A1",0.571,0.036,0.669
"PSMC4","EXOSC3",0.725,0.195,0.696
"PSMC4","FIS1",0.828,0.201,0.648
"PSMC4","CAB39",0.607,0.361,0.704
"PSMC4","PAF1",0.705,0.401,0.686
"PSMC4","KLHDC4",1,NA,NA
"PSMC4","UBE2R2",0.654,0.695,1
"PSMC4","ARHGAP17",0.683,0.206,0.79
"PSMC4","CTNNBL1",0.829,0.305,0.686
"PSMC4","PRMT8",0.512,0.453,0.617
"PSMC4","PPAN",0.528,0.248,0.591
"PSMC4","EXOSC5",0.728,0.232,0.696
"PSMC4","XAB2",1,0.468,0.667
"PSMC4","PLSCR3",0.617,0,0.595
"PSMC4","THOC2",0.766,0.235,0.536
"PSMC4","LSM2",0.631,0.345,0.644
"PSMC4","SMAP1",NA,0.035,NA
"PSMC4","MRPL17",0.495,0.355,0.53
"PSMC4","CHTF18",0.788,0.083,0.721
"PSMC4","PDCL3",0.722,0.388,0.761
"PSMC4","MUS81",0.565,0.263,0.63
"PSMC4","SLC44A4",0.059,0.147,0.565
"PSMC4","RHOT2",0.836,0.189,0.702
"PSMC4","KLHDC3",0.767,0.16,0.758
"PSMC4","FTSJ3",0.551,0.201,0.612
