"ID_REF"	"GSM82381"	"GSM82382"	"GSM82383"	"GSM82384"	"GSM82385"	"GSM82386"	"GSM82387"	"GSM82388"	"GSM82389"	"GSM82390"	"GSM82391"	"GSM82392"
"206628_at"	9.275728969	9.346341257	9.598721911	9.331840726	9.093851394	8.55154126	8.192324326	9.411239187	8.550055498	8.128438412	8.534328817	9.757021699
"206637_at"	6.09598135	6.481373405	6.758020519	6.135296002	5.912407362	6.026708301	6.267454185	6.671852178	6.688738536	6.870379883	6.483774932	6.566624872
"206649_s_at"	9.519763509	9.438125643	9.386844259	9.182220622	9.459958317	9.333123545	9.134191591	9.301282427	9.335935721	9.030759724	9.392784628	9.245318723
"206653_at"	5.290378795	5.478456398	5.749088732	5.159762213	5.29825068	5.299825708	5.283047917	5.346565364	5.332288147	5.349251254	5.411425027	5.374533585
"206655_s_at"	7.341170208	7.447133808	7.497969269	7.558370534	7.705102957	7.41820951	7.982266495	7.282657927	7.169047258	7.075854338	7.51153503	7.805164214
"206656_s_at"	9.071836503	9.464118317	9.040057461	9.388002716	9.127176817	9.031840763	9.573351674	9.490778742	9.409077002	9.753400713	9.339041564	9.323811856
"206662_at"	10.65198477	10.23186511	10.36811118	10.44384785	10.97016086	10.27950922	10.87954678	11.09596658	10.73345253	10.33434197	10.72970166	10.20656957
"206667_s_at"	6.197169232	6.162740541	6.020285932	6.373672783	6.525931751	6.559957672	6.394732605	6.756087584	6.021834014	6.382630069	5.992859507	6.566000826
"206668_s_at"	6.454393973	6.633843064	6.380196829	6.995774671	6.996463273	6.893314069	6.842660259	7.230126187	6.653874264	6.674616596	6.616319484	7.094843946
"206687_s_at"	6.430343817	6.588550054	6.270781762	6.059435386	6.236953713	6.049196475	6.106535608	6.326040769	6.174497339	6.557833288	6.363470793	6.309245223
"206688_s_at"	8.808962154	8.897265254	9.012954991	8.986512893	8.680420308	8.695089092	8.762441794	8.656151141	9.027165654	8.944237727	8.849577439	8.748985137
"206689_x_at"	8.898368626	9.013998481	9.050739149	8.662579735	8.7634966	8.898655528	8.747591115	8.509215218	8.67544704	8.697260208	8.961940229	8.628699101
"206695_x_at"	7.894546114	7.772858706	7.709072243	7.676628979	7.610522392	7.99655477	7.619959258	7.95258325	7.945194415	7.591337297	8.054393	7.562939546
"206698_at"	7.415533787	6.995680839	7.907786407	7.546189834	7.786155095	7.23324618	8.311803904	8.394683797	7.424443988	7.813453735	7.720651401	7.694125535
"206700_s_at"	8.061106738	7.952356758	7.891866622	7.873518277	9.472693907	8.066377498	7.281180114	9.814788432	9.450983691	7.516070458	9.697896675	9.575049336
"206701_x_at"	8.611641316	8.492471341	9.299768832	8.551896372	8.182186232	8.529099359	8.167354819	9.063160698	8.345365559	8.67355925	8.235349225	8.719187502
"206702_at"	8.460148445	8.944301782	8.725002523	8.464199633	8.45409992	8.470471405	8.485449551	8.63385597	7.93539138	7.913364025	8.05301489	8.376571297
"206704_at"	6.068818247	5.766808017	5.803088052	5.917285263	5.783464915	6.040272216	5.708411581	5.590420771	5.968446231	5.905318465	5.84897371	5.784540769
"206707_x_at"	7.384844757	7.237046408	7.478004321	7.423029019	7.544444767	7.712926597	7.941968134	7.247911782	7.323552662	7.323775691	7.30670506	7.155429215
"206710_s_at"	6.91699439	6.796406583	6.304820314	6.674818333	6.476114572	6.363157709	6.218051735	6.626226977	6.558537899	6.906135696	6.430500658	6.236468476
"206721_at"	5.366540633	5.069229142	5.348768629	5.542181735	5.405151525	5.506152068	5.482407281	5.381966016	5.528143044	5.265280802	5.404770923	5.375108597
"206729_at"	7.12364267	7.080323386	7.433422052	7.424560795	7.325519915	7.371103728	7.22939914	7.115352243	7.30948554	7.423898584	7.051396814	7.26261864
"206734_at"	7.314161808	7.217010279	7.222995472	7.128151129	6.836991206	7.11122444	7.071244089	7.673989121	7.02941957	7.076101205	7.173402158	7.075673821
"206738_at"	7.920198542	7.776375152	7.864746199	7.783596382	8.030602329	7.917631388	7.646953538	7.820474489	7.974637149	7.867940856	7.822430988	7.820275163
"206742_at"	8.982648225	9.197823093	9.226432883	8.311140113	7.752373757	7.793821378	7.47779647	8.412635444	7.943926227	7.72709609	7.669578259	9.071549064
"206744_s_at"	5.507578735	5.346782138	5.283997219	5.161435614	5.034463952	5.292194755	5.149499264	5.076249469	5.193913741	5.045937008	5.171660109	5.177168264
"206748_s_at"	7.511823836	7.238549908	7.32984405	7.477824774	7.477532934	7.558639258	7.090455164	7.224717765	7.378690845	7.129587796	7.146356347	7.48066514
"206765_at"	10.67808094	10.76176072	10.71158985	10.55867095	9.76445199	10.76898538	10.56662074	10.94812865	10.52856788	10.27379854	10.46819618	10.8669166
"206766_at"	8.841411271	8.841668302	8.798762659	9.047959828	8.820432747	8.985453427	8.605567247	8.70982162	8.840727107	8.8324849	8.890686553	8.7192105
"206767_at"	8.577663291	8.54480176	8.626434697	8.699963356	8.439873148	8.850671662	8.641821109	8.579641765	8.885994899	8.716907515	8.828225062	8.680998203
"206768_at"	11.15676769	11.46824657	11.34724071	11.37525378	11.39675167	11.19441564	11.44770777	11.37890912	11.08329383	11.07287421	11.1420293	11.64571388
"206770_s_at"	6.095331264	6.087771708	6.042886436	5.892954909	5.999398572	6.040745527	5.942032396	6.191685631	5.956928238	5.962730473	6.030009297	5.998141358
"206773_at"	5.356226413	5.250655139	5.321090992	5.31735568	5.468996715	5.303122648	5.383701732	5.361166145	5.459310094	5.56067522	5.374903761	5.226109707
"206782_s_at"	8.06491282	8.24440106	8.110192088	8.380600968	8.250766137	8.02909025	8.410515452	8.254104316	7.851470471	7.805022115	8.098416816	8.278008608
"206790_s_at"	12.63660299	12.74929762	12.60935877	12.35175188	12.65227266	12.358896	12.60522934	12.47342801	12.26284021	12.49314774	12.35318872	12.42261966
"206791_s_at"	8.554936061	8.398917428	8.441855545	8.57664193	8.519641798	8.518164742	8.203972887	8.299031674	8.558666645	8.322044128	8.641912105	8.525856664
"206792_x_at"	10.54955504	11.02322706	10.7055853	10.74561177	10.61207186	10.62668537	10.69363895	10.49912137	10.66109913	10.54557144	10.75751681	10.72208399
"206801_at"	8.897758511	7.200473254	9.289500068	11.04226814	11.71258164	14.4803717	14.40570472	14.22318216	14.49357357	13.25627397	14.14387431	14.25621457
"206807_s_at"	9.06202588	8.787242173	9.043935857	8.711685478	9.009544431	8.819533343	8.586246844	8.791634248	8.814019627	8.875773959	8.973266663	8.937093373
"206809_s_at"	8.780747574	8.76318326	8.415524287	8.954830715	8.613899273	8.924759959	8.854970542	8.938175857	8.960439073	8.951294237	8.858191259	8.727814691
"206816_s_at"	6.094917004	5.818253843	6.452982211	6.343138242	6.072574023	5.994403945	6.190714197	6.33231363	5.982802264	6.054810446	6.234333198	6.035068902
"206818_s_at"	7.848935515	7.938115578	7.927239554	7.758729287	7.705615105	8.104150292	7.787167441	7.763176014	7.956478892	7.801902581	7.851758859	7.860329588
"206826_at"	5.283181585	5.222562731	5.362488974	5.198126543	4.948019677	5.173825313	5.250226889	5.184399232	5.295875316	5.279809665	5.282912767	5.262013202
"206829_x_at"	7.714231193	7.536809331	7.46074709	7.657811243	7.587678147	7.848294039	7.502356694	7.596662719	7.72718793	7.350610295	7.810875185	7.511759466
"206830_at"	4.805957627	4.920026887	4.913514876	4.808641676	4.892545597	4.966973621	4.843005872	4.844873527	4.918980478	4.816234427	4.948732147	4.814710419
"206833_s_at"	9.583535355	9.473162334	9.608405465	9.736898205	9.870706317	9.753429342	10.13663255	9.924535609	9.582984597	10.00323878	9.721098941	9.700102438
"206846_s_at"	9.062808843	9.165603219	9.16318516	9.278840337	8.95337618	9.038442242	9.196280416	8.869419611	9.041638325	8.980275481	9.171085467	9.11830764
"206848_at"	7.402610543	7.695291211	7.493706379	7.513636406	7.360166063	7.490007983	7.334348448	7.366637647	7.701969185	7.46874587	7.817962039	7.29289269
"206853_s_at"	8.861911997	8.871565032	8.832399283	9.093097075	9.077737925	8.83601117	8.932260011	8.958259094	8.86608123	8.954320393	9.013994594	8.851350865
"206854_s_at"	7.793554363	7.747139872	7.365121977	7.913233062	8.134409983	8.22227006	8.570782237	7.929737945	7.977454179	8.129990756	8.099320884	7.828948302
"206855_s_at"	8.287034036	8.45132727	8.404436864	8.945506094	8.446950848	8.201901845	8.567814882	8.438514886	8.217582225	8.431010627	8.313256733	8.229391786
"206856_at"	7.498418404	7.488001599	7.193473347	7.148174437	6.947046732	6.871154653	6.871028357	7.239346782	6.991923194	7.02074865	7.00543136	7.014397949
"206860_s_at"	8.403487725	8.537897088	8.4620909	8.813008256	8.796707196	8.621822617	8.86218789	8.623253216	8.56783126	8.67778902	8.361778921	8.476056382
"206861_s_at"	9.601161808	9.408997031	9.452256166	9.669119752	9.721097907	9.976184762	9.557760513	9.506466839	9.645393881	9.379565821	9.346055771	9.708744337
"206868_at"	9.011915124	8.982705076	9.246196684	9.111448007	8.921480988	8.633246848	8.502448539	8.856463556	8.861830283	8.527212386	8.985312064	8.796108343
"206874_s_at"	8.502664435	8.624723232	8.412047515	8.350006328	8.378040497	9.36855669	9.80491632	8.926677283	8.946137332	9.252654515	9.005159595	8.846958206
"206875_s_at"	7.444399764	7.471026459	7.685458143	8.073407369	8.267635226	8.633398569	8.727303348	7.997895812	7.853390739	7.942109341	7.719434886	7.410443552
"206878_at"	7.544302731	7.477221868	7.518335251	7.491691798	7.527222588	7.864107292	7.192837431	7.420028451	7.614904151	7.436712721	7.54892187	7.474216935
"206895_at"	9.340584307	9.238377575	9.197333939	9.32693277	9.614204863	8.80900732	9.195147764	9.180347158	8.779828387	9.122612686	9.335240758	9.471349715
"206896_s_at"	7.9795478	8.343864725	8.284795602	7.978060933	8.246968902	8.126858921	8.148266401	8.002681148	8.004455886	7.79692444	8.079145375	8.008190922
"206898_at"	9.177573091	9.63945355	10.05552324	9.519228112	8.615187473	9.745435643	9.903232586	9.372699507	10.41088639	10.18250549	9.533028479	10.33286892
"206900_x_at"	7.5214291	7.160349962	7.455140135	7.014481339	7.407612794	7.836515686	7.299006895	7.687868565	7.522657966	7.244993852	7.37722175	7.13216606
"206910_x_at"	7.475793616	7.215729435	7.512257764	6.94179993	7.165002015	7.308423695	7.269327619	7.573788807	7.753088525	7.436549589	7.486082263	7.493644223
"206918_s_at"	7.871206729	7.915294565	7.911343654	8.018063675	7.753977162	7.810081523	7.97080492	8.037578974	7.834416458	8.113111587	7.990482068	8.017134489
"206929_s_at"	9.727075502	9.786851996	9.901234171	9.970574894	9.857317753	9.650532522	9.648712272	9.553589378	9.680690099	9.369762525	9.648689972	10.0827666
"206932_at"	6.757811152	7.320912679	6.820266077	6.850542466	7.052372341	6.914565098	6.586412517	6.732730561	6.853197509	7.006001897	6.705408752	6.621935678
"206936_x_at"	7.846739914	7.935251034	8.023956127	7.915731871	7.991829219	8.393365742	7.852142346	7.880527983	7.851531104	7.876026544	7.868265817	7.921383592
"206940_s_at"	5.563241305	5.755793891	5.721790371	5.823562857	5.834176253	5.701979433	5.494860357	5.436302739	5.815305828	5.652676117	5.584046897	5.698927756
"206943_at"	6.856565907	6.868935304	6.722727593	6.776047839	6.842082254	6.882127595	6.724258283	6.937850205	6.715298742	6.839231232	6.663005114	6.708971774
"206948_at"	7.48995021	7.387144129	7.447186871	7.582975021	7.380628548	7.669630123	7.401042667	7.427513627	7.527704634	7.34833205	7.544362966	7.63476027
"206949_s_at"	9.517835512	9.514004573	9.553066521	9.501330973	9.447548025	9.406143663	9.349605037	9.400772464	9.386933976	9.309359159	9.37274813	9.6153628
"206953_s_at"	8.794735786	8.449609148	8.862152004	8.787449677	8.66120141	8.759006237	8.670524565	9.05473466	8.570479221	8.732673421	8.696519361	8.570942339
"206956_at"	6.54929804	6.428761011	6.630646795	6.771812991	6.832677337	6.543682045	6.890617033	6.819594314	6.481750201	6.581421814	6.456915761	6.356116331
"206958_s_at"	7.944334378	8.288745941	8.072612818	8.219511062	8.080716323	8.212110665	8.547931309	8.205806688	8.023140411	8.117688918	8.257917074	8.034324862
"206959_s_at"	7.600741282	7.9614132	8.048582669	7.880735897	7.911750667	7.782733622	7.934163996	8.047369047	7.881510755	7.704733985	8.015005633	7.927606771
"206968_s_at"	7.185786131	7.118311253	7.126922563	7.500652256	7.282108508	7.552419036	7.173879031	7.120801474	7.348531249	7.141474975	7.120633036	7.222565574
"206976_s_at"	9.725344934	9.562494253	9.55846055	9.768218597	9.892485733	10.54947365	10.70605633	10.96971815	9.897390431	10.02852251	10.21693771	10.08936086
"206978_at"	6.613255158	6.764959956	6.5342034	6.790692633	6.426811904	6.684115018	6.46075176	6.611145377	6.408781349	6.983511706	6.965539423	6.66806974
"206987_x_at"	8.375653218	9.065966576	7.844295275	8.699136659	8.318919567	7.958177595	8.595713386	8.062336277	7.211379762	8.223077194	8.424054813	8.054549532
"206989_s_at"	8.87469215	8.979712702	8.336400353	8.839642035	8.837841879	9.074385426	9.58591091	9.204410267	8.870487051	8.995383033	9.042933665	8.960199211
"206992_s_at"	8.483722401	8.522234559	8.805644906	8.700208982	8.963367584	8.703167114	9.095991601	8.821541757	8.853256802	8.660557114	8.604998699	8.77967027
"206993_at"	7.884493173	7.522088878	7.747389262	7.720283142	7.869686053	7.560325542	8.421150711	7.942210058	7.661513501	7.983569508	7.344746958	7.627616876
"206994_at"	7.703935985	7.442769629	7.825542796	7.627650934	7.730499112	7.561626317	7.483571327	7.52553288	7.811362198	7.915730753	7.531212469	7.334505158
"206995_x_at"	5.112368309	5.166796647	4.966846101	5.084742166	4.973641122	5.124475453	5.022568443	5.061025388	5.08147454	4.912378541	5.153729125	4.907941768
"207000_s_at"	8.147062971	8.081981428	8.284680133	8.309354917	8.4419317	8.039277287	8.147287723	8.001410403	8.005470932	7.99980856	7.806443769	8.09568837
"207002_s_at"	7.258910001	7.326568079	6.677644346	6.758049715	6.6835263	7.11330538	7.209422872	7.254912372	6.99782264	8.203129836	7.32946728	7.008013913
"207010_at"	6.799040574	6.783068288	7.038556813	7.346175764	6.529479142	7.354366086	7.554992304	7.092931114	6.955241528	7.786455051	7.449843476	7.103460249
"207016_s_at"	8.207868381	9.262002446	8.096491028	8.739639387	8.11541432	7.871111842	9.067163125	8.760542992	9.513126628	9.1342546	8.616788077	9.079796684
"207023_x_at"	10.13225486	9.993089312	10.24657894	10.04817954	9.959448901	9.962795121	10.17443357	9.996734979	9.895654919	9.882872115	9.974252113	10.04896153
"207030_s_at"	7.873014694	8.187559433	8.016484115	7.524586502	8.229582189	7.460879208	7.650943719	7.994667343	8.060994556	7.946614925	8.109361725	8.306776783
"207034_s_at"	5.462665201	5.661615255	5.4457235	5.73399362	5.672766276	5.471698498	5.583765821	5.41915746	5.762640139	5.627578515	5.585679648	5.763807235
"207040_s_at"	11.05635205	11.13888026	10.96264715	11.32647903	11.20551267	11.07253601	11.36411729	11.40161085	11.01706748	11.25224277	11.25386036	11.18439159
"207041_at"	6.961907147	6.871258932	6.93691275	7.08053266	6.803979645	6.931497708	6.755485713	6.78589572	6.823879492	6.836253021	7.019305007	6.829579829
"207052_at"	5.807890448	5.649718579	5.909232693	5.852546966	5.990861934	5.756261487	5.689979456	5.713297118	5.852503083	5.810143969	5.931685732	5.748105808
"207053_at"	8.0994989	8.047457486	7.78178982	8.81913945	8.830882287	9.476228418	8.390723331	8.901626061	7.77800387	7.73367216	7.979190129	8.939656263
"207057_at"	9.386079395	9.932443674	8.987875273	9.467231592	9.216268183	8.975100445	8.614376962	8.967210694	9.144559934	10.18961502	9.503020197	8.952529018
"207066_at"	12.20191215	12.14298856	12.3535325	12.41193371	12.3709019	12.53050767	12.34679671	12.5797854	12.36375212	11.9754425	12.23878275	12.74782105
"207069_s_at"	7.913332324	8.1559822	8.243327991	7.887327968	7.801654624	8.659527035	8.764593995	8.402903158	8.497013508	8.632752809	8.420756756	8.423321444
"207071_s_at"	10.50282658	10.53841011	10.56307749	10.37775782	10.36712134	10.45040006	10.68005491	10.55142033	9.872644665	10.2105946	10.38093595	10.25073558
"207076_s_at"	9.694563871	10.26305477	10.12597784	9.621127804	9.831548718	9.109822205	10.12203738	9.313990008	9.346307176	9.664876574	9.366016501	9.945854484
"207078_at"	5.305923698	5.682381194	5.294321686	5.438119692	5.124305833	5.183158371	5.487894943	5.26041891	5.307219625	5.51942621	5.245238395	5.11530706
"207079_s_at"	7.619768405	7.819882066	7.462695399	7.824030544	7.446186679	7.499751267	7.455142868	7.509976783	7.868655568	7.486682447	7.690632443	7.446598843
"207081_s_at"	7.889193051	8.108972194	8.158090447	7.864681205	7.87246258	7.699121456	8.196448625	7.800094987	7.930114788	7.992474232	7.853969761	8.067977443
"207087_x_at"	9.867796885	10.06409569	10.02998246	10.11353617	9.761891824	9.919473349	9.87368029	10.13885607	9.958599754	9.255383862	9.960137461	9.158828213
"207088_s_at"	10.61606231	10.60832397	10.9252133	10.92475287	10.93871403	10.68901016	11.27067005	11.05275509	10.94259222	10.82385544	10.80003795	10.73543213
"207089_at"	10.68591952	10.43992505	10.54138055	11.40593426	11.53091163	11.92769161	11.43278742	10.36504455	10.31332109	9.820202446	10.12551471	10.26383046
"207096_at"	7.176961249	7.171519565	7.0169208	6.864701646	7.042417478	7.127606365	6.946128625	6.967308632	7.044500653	6.945746	6.999443325	6.7569303
"207098_s_at"	8.012955781	8.45279467	8.50476595	8.255130495	8.40348736	7.974614986	8.178211246	8.284434241	7.743554319	8.453676992	8.131094597	8.139727272
"207105_s_at"	7.985839003	7.736333226	7.832702949	8.067627731	8.112894134	7.734462006	7.805543411	7.824861191	7.950600418	7.545638525	7.838490091	8.052952115
"207108_s_at"	6.880830116	6.823871645	6.649530389	6.854299864	6.837613589	7.10873628	7.056845271	6.944785611	6.802535923	6.686996367	6.953312763	6.758678297
"207112_s_at"	7.894524917	7.750804696	8.13080653	8.423348403	7.982306649	8.174994274	8.088078525	8.143623323	7.98129244	7.859801818	8.213062563	8.300719664
"207121_s_at"	9.661938931	9.800864177	9.556405093	9.850673911	9.839813947	9.885988438	9.828587872	9.801640934	9.653033209	10.0223414	9.622115048	9.79046452
"207122_x_at"	8.982425539	9.055313934	8.990962221	8.782104275	8.977934028	8.663573322	8.89219653	8.937496627	9.118149688	9.384746583	8.838772266	8.838201013
"207126_x_at"	8.663448309	8.41945205	8.515859638	8.614954678	8.334840185	8.523864173	8.32215299	8.575288404	8.489118263	8.396172191	8.347469407	8.383170621
"207127_s_at"	8.572581855	8.565998494	8.503924484	8.400137482	8.575365485	8.708972357	9.47427436	9.006086009	8.817324624	9.074984504	8.820307928	8.832638439
"207128_s_at"	6.853851916	6.688268578	6.709367787	6.897128105	6.605073267	6.876071986	6.504483868	6.774060387	6.984823684	6.731208998	6.833589509	6.546591583
"207131_x_at"	7.30147779	7.039453343	7.366750997	7.246687307	6.963280353	7.092390432	6.960267707	6.996852197	7.370558678	7.146971194	7.221806697	7.046912001
"207132_x_at"	11.8852608	12.28366057	12.09670174	11.66242135	11.9642713	11.92691634	12.20545522	11.98747922	12.19342111	12.5008603	12.15363331	12.18116433
"207133_x_at"	7.711212931	7.894825412	7.836789965	7.633428463	7.625143735	7.596989508	8.080925664	7.601333342	7.862282048	7.606626999	7.69989779	7.681588832
"207135_at"	6.424700032	6.385785425	6.29423415	6.567687292	6.26481743	6.632891141	6.001504542	6.171043081	6.630568234	6.921670506	6.495358837	6.288801788
"207148_x_at"	12.99683077	12.92905616	13.27821843	12.95136642	13.00713371	13.2006334	13.2655488	13.32361808	12.88574593	13.00073516	13.21624998	12.98684606
"207152_at"	8.907495727	8.75832738	8.791892027	8.645084308	8.614819211	8.76515729	8.720368451	8.583811883	8.736679594	8.65355113	8.643625561	8.595791109
"207157_s_at"	12.29377474	12.26485302	12.13475125	12.13230404	12.38292086	12.16673696	12.18004864	12.37996434	12.11180298	12.09275947	12.26389497	12.02631248
"207163_s_at"	9.256969329	9.352650088	9.368588528	9.603339466	9.751109694	9.664479773	9.789477131	9.506645099	9.132338607	9.089870879	9.521762974	9.536890611
"207164_s_at"	5.653277784	5.634033186	5.65987181	5.928278806	5.7336547	5.948953856	5.765976998	5.696049464	5.454290297	5.321191286	5.732317125	5.63926966
"207168_s_at"	10.09516518	10.36762183	10.13228844	10.26146348	10.3856826	10.02683874	10.34684159	10.18811322	10.17281616	10.63552044	10.34272689	10.18498406
"207169_x_at"	9.651127684	9.15678364	9.370315973	9.911359723	9.520321118	9.747125988	10.04877514	9.427159648	9.465746092	9.677374163	9.632549625	9.700323134
"207170_s_at"	8.834121421	8.943241345	8.739264103	9.14882619	8.82147155	8.867562878	9.163961972	8.933412021	9.043518107	8.989560382	9.101373531	8.838910128
"207173_x_at"	8.383070114	8.610964137	8.469495797	8.63182207	8.571607916	8.077356598	9.249020198	9.153236891	8.924463989	9.343803105	9.154203992	8.010898696
"207175_at"	8.928884514	10.41299031	7.598760961	6.888982192	6.593043331	7.779844898	7.271422002	8.991055983	7.35280697	7.431988143	7.781357485	7.254564566
"207176_s_at"	8.61586957	8.661134204	8.613500653	8.32157559	8.396842386	8.557100881	8.03178159	8.174403086	8.540605238	8.263467091	8.524391286	8.402058506
"207181_s_at"	7.34099774	7.435231517	7.126396914	7.192561845	7.251746248	7.082603272	7.353540978	7.417684341	7.083102054	7.43497103	7.401146284	7.122411551
"207186_s_at"	8.019027918	8.395631042	8.037189871	7.971101937	8.052059125	8.047213861	8.205608464	8.076948574	8.326528237	8.457888877	8.414158344	8.098311416
"207191_s_at"	8.612232131	9.255119357	8.515091819	8.77340561	8.070183222	8.577190426	9.280712761	9.122590575	9.671808459	9.898551212	9.158563964	8.890476235
"207196_s_at"	9.29453741	9.235483187	9.142026513	9.341199723	9.497179071	9.206409815	9.742036146	9.346219998	9.258484138	9.408356447	9.419007173	9.163119334
"207198_s_at"	9.726602067	9.722423657	9.546061535	9.877622848	9.949256888	9.989560433	9.818127303	10.17079848	9.883799596	10.00472586	9.747551982	9.965377519
"207205_at"	8.600842084	8.455139739	8.490464963	8.52841669	8.510675898	8.549105244	8.520830906	8.382638446	8.638046805	8.312063549	8.518418244	8.460670428
"207231_at"	6.646395346	6.504692396	6.782083577	6.51635036	6.433961986	6.590619545	6.513599993	6.693144347	6.655410457	6.458958615	6.902562838	6.664923125
"207233_s_at"	10.34350976	10.32033265	10.63023621	10.77161988	10.42382329	10.69481228	10.81305469	10.75807278	10.43483824	10.57013188	10.80482815	10.52996222
"207234_at"	6.231079704	6.303510522	6.368083874	6.273354479	6.124387698	6.24081328	6.067751546	6.174419086	6.254828408	6.270275358	6.215083792	6.252958891
"207239_s_at"	9.599438812	9.757770958	9.700825199	9.616397526	9.874806851	9.877961663	9.693953723	9.339590332	9.509176787	9.245157058	9.599699165	9.582880222
"207243_s_at"	12.71436043	12.74750337	12.64988281	12.54882884	12.85876446	12.60097319	12.81086478	12.81599076	12.63164691	12.80516511	12.66981607	12.63003757
"207265_s_at"	9.071582742	8.889376346	9.159601115	9.439123283	9.02971526	9.458215469	9.111941605	9.170489778	9.337786291	9.23234939	9.102410706	9.045506311
"207266_x_at"	10.9880466	11.00067107	10.88100469	11.29711893	11.02581905	10.95136063	11.08319618	10.88854039	11.18485568	11.22445718	10.98900877	11.03366635
"207275_s_at"	11.53462166	10.71452341	11.03559237	11.24198943	11.14836885	10.81935679	11.60366209	10.96562296	10.28853378	10.10368434	11.17951369	10.85773004
"207277_at"	9.565675733	9.098767902	8.178095211	8.561696812	8.676029383	8.166536551	7.795467329	8.384027602	8.344973172	8.221412158	8.477097832	8.058040536
"207279_s_at"	10.55883404	10.43185077	10.22633526	10.56336945	10.51601127	10.54310491	9.990089649	10.5586558	10.41876191	10.03522741	10.02686329	10.73768921
"207283_at"	8.346532663	8.325390832	8.414760475	7.917275177	8.086130327	8.107512849	8.707788697	8.187576965	8.191992384	8.577275629	8.553917726	8.04703922
"207284_s_at"	7.587709304	7.816536557	7.83864169	7.849876485	8.329132319	8.196112874	7.982269211	7.979635077	8.261872884	7.841831932	7.64982603	8.322870355
"207299_s_at"	8.582263269	7.909381484	8.584439116	8.987455853	8.673527742	9.034033739	9.545141917	8.587430336	8.740432555	9.425424132	8.801078809	8.918723614
"207300_s_at"	7.090410218	6.732960873	7.587481499	7.422527239	6.695074424	7.070742267	6.870911587	7.031017591	7.036806093	6.813588368	6.748437019	6.850334981
"207302_at"	11.58272764	11.26062976	11.34473602	11.69365873	11.50911134	11.2832056	11.75144231	11.66112603	11.31544798	11.35354266	11.53703617	11.99193748
"207303_at"	9.323085985	9.603272047	9.072720597	9.609020833	9.560304989	9.143773245	9.118479981	9.437181972	9.222319169	9.175583317	9.123005861	9.210388886
"207304_at"	5.602662036	5.507856573	5.561719312	5.604894528	5.620183417	5.578037823	5.676381641	5.666477813	5.580562256	5.690379756	5.536540484	5.640647122
"207305_s_at"	9.568584347	9.612742297	9.467333603	9.640347096	9.479118856	9.438125943	9.619846852	9.943058662	9.319255392	9.415695068	9.513799237	9.597551877
"207308_at"	6.886217297	6.835330232	7.089359717	7.002639381	6.578068795	6.774966474	6.52819289	6.600827774	6.982686015	6.92784332	6.985559869	6.614385404
"207309_at"	8.316877788	8.196941461	8.218263946	8.157092395	7.918588584	8.520466781	7.971641646	8.229730882	8.438902684	8.012092209	8.104712327	8.175279085
"207317_s_at"	13.27508128	13.29677505	13.58930697	13.74911599	13.71823505	13.86687116	13.65749178	13.62761678	13.39516011	13.45931215	13.34461626	13.68857359
"207318_s_at"	8.854898197	9.249535468	8.862078342	8.887550363	8.960712766	8.992505154	9.235669121	9.140733654	9.077582422	9.137143772	9.324153102	8.911309569
"207319_s_at"	5.581045922	5.646042002	5.91190877	5.83502345	5.792207166	5.787349055	5.710878898	5.723400262	5.62776948	5.529548055	5.707042977	5.719002406
"207320_x_at"	11.43607315	11.15491762	11.09723224	11.38287975	11.87046814	11.33877299	11.78759258	11.2067277	11.27308318	11.69150807	11.3000341	11.44351621
"207323_s_at"	7.951684427	7.919321782	7.953447618	7.986415147	7.640884315	7.871224767	7.825863781	7.783340537	7.82903084	7.635152895	7.82113575	7.977391928
"207324_s_at"	7.028812111	6.634757705	7.29387114	7.312538616	7.401382251	6.543394261	6.871332621	7.125769362	7.635025155	7.197335304	6.406530139	8.018382143
"207327_at"	6.469354249	6.89685354	6.687922201	6.53220499	6.620672834	6.430997134	5.946878449	6.190304868	6.036455662	6.19540549	5.972238406	6.533508307
"207332_s_at"	11.10880052	11.17185389	11.82009122	11.65775114	10.97839089	11.18847819	11.16043975	10.72482278	10.52799862	11.18108681	10.6848775	10.62399976
"207335_x_at"	11.04629497	11.36686567	11.16220174	11.06165754	11.47585675	10.9925571	11.52096846	11.16366822	11.06971247	11.36138243	10.98498579	11.14950102
"207338_s_at"	6.747368897	6.684557449	6.617094086	6.464089972	6.62923864	6.679864304	6.761150421	6.847372072	6.859853585	6.679862908	6.697486587	6.702145533
"207347_at"	6.978208507	6.961149975	6.818008128	6.947793968	6.724814806	6.997287532	6.947448962	6.97307193	6.909955073	6.916734834	6.798278739	6.981620401
"207350_s_at"	7.215353194	7.123110066	7.095086665	7.143365603	7.210112283	6.88245439	6.913532973	7.100892427	6.986440467	6.970169568	7.060903804	7.167861074
"207358_x_at"	9.200067945	9.359732908	9.044013666	9.456747993	9.616213942	9.704545972	9.863394008	9.702851811	9.068931796	9.36041261	9.473475515	9.285796056
"207361_at"	5.146195063	5.112239937	5.314637369	5.125470066	5.033520744	5.162484229	5.12597952	5.264511427	5.228585132	5.213667055	5.181506168	5.121505077
"207365_x_at"	8.993433742	9.323049549	9.202611472	8.962792409	8.978767465	9.062784436	9.236290279	8.980634548	9.191893429	9.020715113	9.240658455	8.953312482
"207379_at"	6.549345602	6.695834905	6.754419383	6.838114117	6.818591495	6.807777165	6.448345749	6.676813666	6.764965059	6.619302966	6.724471559	6.838297608
