"entrez1","entrez2"
"6129","6141"
"6129","6156"
"6129","6157"
"6129","6161"
"6129","6166"
"6129","6167"
"6129","6168"
"6129","6171"
"6129","6175"
"6129","6181"
"6129","6183"
"6129","6184"
"6129","6187"
"6129","6203"
"6129","6227"
"6129","6228"
"6129","6241"
"6129","6418"
"6129","6455"
"6129","7385"
"6129","8192"
"6129","8241"
"6129","8334"
"6129","8428"
"6129","8445"
"6129","8554"
"6129","9045"
"6129","9189"
"6129","9219"
"6129","10092"
"6129","10419"
"6129","10514"
"6129","11180"
"6129","11224"
"6129","11333"
"6129","23016"
"6129","23234"
"6129","23293"
"6129","23438"
"6129","23521"
"6129","23708"
"6129","25979"
"6129","26517"
"6129","29894"
"6129","29920"
"6129","29927"
"6129","51160"
"6129","51611"
"6129","54948"
"6129","56341"
"6129","56342"
"6129","57187"
"6129","57819"
"6129","63875"
"6129","64951"
"6129","79031"
"6129","80198"
"6129","117246"
"6129","126003"
"6129","203068"
"6129","219927"
"6129","221613"
"6129","246721"
"6129","347733"
"6132","6134"
"6132","6135"
"6132","6138"
"6132","6141"
"6132","6156"
"6132","6157"
"6132","6161"
"6132","6166"
"6132","6167"
"6132","6168"
"6132","6171"
"6132","6175"
"6132","6181"
"6132","6183"
"6132","6184"
"6132","6187"
"6132","6203"
"6132","6227"
"6132","6228"
"6132","6241"
"6132","6418"
"6132","6510"
"6132","6902"
"6132","7385"
"6132","8192"
"6132","8241"
"6132","8334"
"6132","8554"
"6132","8841"
"6132","9045"
"6132","9219"
"6132","9377"
"6132","10095"
"6132","10101"
"6132","10419"
"6132","10514"
"6132","10726"
"6132","11224"
"6132","11333"
"6132","11337"
"6132","23016"
"6132","23234"
"6132","23293"
"6132","23438"
"6132","23521"
"6132","23708"
"6132","25828"
"6132","25979"
"6132","29894"
"6132","29920"
"6132","29927"
"6132","50628"
"6132","51160"
"6132","51611"
"6132","54758"
"6132","54935"
"6132","54948"
"6132","55349"
"6132","56342"
"6132","57187"
"6132","63875"
"6132","64951"
"6132","117246"
"6132","122704"
"6132","203068"
"6132","219927"
"6132","221613"
"6132","246721"
"6132","284996"
"6132","347733"
"6134","6135"
"6134","6138"
"6134","6141"
"6134","6156"
"6134","6157"
"6134","6161"
"6134","6166"
"6134","6167"
"6134","6168"
"6134","6171"
"6134","6175"
"6134","6181"
"6134","6183"
"6134","6184"
"6134","6187"
"6134","6203"
"6134","6227"
"6134","6228"
"6134","8334"
"6134","9045"
"6134","10419"
"6134","10514"
"6134","11224"
"6134","23438"
"6134","23521"
"6134","23708"
"6134","26517"
"6134","29920"
"6134","29927"
"6134","51010"
"6134","56342"
"6134","56915"
"6134","63875"
"6134","117246"
"6134","126003"
"6134","203068"
"6134","221613"
"6134","246721"
"6135","6138"
"6135","6141"
"6135","6156"
"6135","6157"
"6135","6161"
"6135","6166"
"6135","6167"
"6135","6168"
"6135","6171"
"6135","6175"
"6135","6181"
"6135","6183"
"6135","6184"
"6135","6187"
"6135","6203"
"6135","6227"
"6135","6228"
"6135","6241"
"6135","6418"
"6135","6455"
"6135","6774"
"6135","6836"
"6135","6902"
"6135","8241"
"6135","8334"
"6135","8554"
"6135","8841"
"6135","9045"
"6135","9189"
"6135","9219"
"6135","10092"
"6135","10095"
"6135","10419"
"6135","10514"
"6135","10726"
"6135","10844"
"6135","11224"
"6135","23016"
"6135","23234"
"6135","23293"
"6135","23438"
"6135","23521"
"6135","23708"
"6135","26517"
"6135","29894"
"6135","29920"
"6135","29927"
"6135","50628"
"6135","51010"
"6135","51247"
"6135","51611"
"6135","51690"
"6135","54948"
"6135","55114"
"6135","56259"
"6135","56341"
"6135","56342"
"6135","56915"
"6135","56949"
"6135","57187"
"6135","57819"
"6135","63875"
"6135","64951"
"6135","79031"
"6135","80198"
"6135","80736"
"6135","117246"
"6135","126003"
"6135","203068"
"6135","219927"
"6135","221613"
"6135","246721"
"6135","284996"
"6138","6141"
"6138","6156"
"6138","6157"
"6138","6161"
"6138","6166"
"6138","6167"
"6138","6168"
"6138","6171"
"6138","6175"
"6138","6181"
"6138","6184"
"6138","6187"
"6138","6203"
"6138","6227"
"6138","6228"
"6138","6241"
"6138","6418"
"6138","8334"
"6138","9045"
"6138","10419"
"6138","10514"
"6138","11224"
"6138","11337"
"6138","23016"
"6138","23234"
"6138","23293"
"6138","23438"
"6138","23521"
"6138","23708"
"6138","26517"
"6138","29920"
"6138","29927"
"6138","50628"
"6138","54948"
"6138","56341"
"6138","56342"
"6138","63875"
"6138","117246"
"6138","126003"
"6138","203068"
"6138","219927"
"6138","221613"
"6138","246721"
"6141","6156"
"6141","6157"
"6141","6161"
"6141","6166"
"6141","6167"
"6141","6168"
"6141","6171"
"6141","6175"
"6141","6181"
"6141","6184"
"6141","6187"
"6141","6203"
"6141","6227"
"6141","6228"
"6141","6241"
"6141","6418"
"6141","8334"
"6141","8554"
"6141","9045"
"6141","9219"
"6141","9296"
"6141","9377"
"6141","10092"
"6141","10095"
"6141","10419"
"6141","10514"
"6141","11224"
"6141","11337"
"6141","23016"
"6141","23234"
"6141","23438"
"6141","23521"
"6141","23640"
"6141","23708"
"6141","25979"
"6141","26517"
"6141","29920"
"6141","29927"
"6141","50628"
"6141","51010"
"6141","51611"
"6141","56341"
"6141","56342"
"6141","57187"
"6141","63875"
"6141","117246"
"6141","122704"
"6141","203068"
"6141","219927"
"6156","6157"
"6156","6161"
"6156","6166"
"6156","6167"
"6156","6168"
"6156","6171"
"6156","6175"
"6156","6181"
"6156","6183"
"6156","6184"
"6156","6187"
"6156","6203"
"6156","6227"
"6156","6228"
"6156","6418"
"6156","8334"
"6156","8554"
"6156","8672"
"6156","9045"
"6156","9189"
"6156","10092"
"6156","10514"
"6156","11224"
"6156","23016"
"6156","23293"
"6156","23438"
"6156","23521"
"6156","23708"
"6156","26517"
"6156","29920"
"6156","54948"
"6156","55114"
"6156","56342"
"6156","79031"
"6156","80198"
"6156","117246"
"6156","126003"
"6156","203068"
"6156","246721"
"6157","6161"
"6157","6166"
"6157","6167"
"6157","6168"
"6157","6171"
"6157","6175"
"6157","6181"
"6157","6183"
"6157","6184"
"6157","6187"
"6157","6203"
"6157","6227"
"6157","6228"
"6157","6418"
"6157","8241"
"6157","8334"
"6157","9045"
"6157","10419"
"6157","10514"
"6157","11224"
"6157","11333"
"6157","23234"
"6157","23293"
"6157","23438"
"6157","23521"
"6157","23708"
"6157","26517"
"6157","29920"
"6157","29927"
"6157","51160"
"6157","51611"
"6157","54948"
"6157","56341"
"6157","56342"
"6157","57187"
"6157","63875"
"6157","80198"
"6157","117246"
"6157","126003"
"6157","203068"
"6157","219927"
"6157","221613"
"6157","246721"
"6157","347733"
"6161","6166"
"6161","6167"
"6161","6168"
"6161","6171"
"6161","6175"
"6161","6181"
"6161","6183"
"6161","6184"
"6161","6187"
"6161","6203"
"6161","6227"
"6161","6228"
"6161","6418"
"6161","8334"
"6161","9045"
"6161","9051"
"6161","10095"
"6161","10419"
"6161","10514"
"6161","11224"
"6161","11337"
"6161","23234"
"6161","23293"
"6161","23438"
"6161","23521"
"6161","23708"
"6161","26517"
"6161","29920"
"6161","29927"
"6161","51010"
"6161","51160"
"6161","51611"
"6161","51690"
"6161","54948"
"6161","56342"
"6161","57187"
"6161","63875"
"6161","64951"
"6161","79031"
"6161","80198"
"6161","117246"
"6161","122704"
"6161","126003"
"6161","203068"
"6161","219927"
"6161","221613"
"6161","246721"
"6166","6167"
"6166","6168"
"6166","6171"
"6166","6175"
"6166","6181"
"6166","6183"
"6166","6187"
"6166","6203"
"6166","6227"
"6166","6228"
"6166","6902"
"6166","8334"
"6166","9045"
"6166","9296"
"6166","10092"
"6166","10095"
"6166","10101"
"6166","10514"
"6166","10726"
"6166","11224"
"6166","23016"
"6166","23234"
"6166","23438"
"6166","23521"
"6166","26517"
"6166","29927"
"6166","51010"
"6166","51611"
"6166","54948"
"6166","56341"
"6166","56342"
"6166","63875"
"6166","117246"
"6166","219927"
"6167","6168"
"6167","6171"
"6167","6175"
"6167","6181"
"6167","6184"
"6167","6187"
"6167","6203"
"6167","6227"
"6167","6228"
"6167","6418"
"6167","6902"
"6167","8334"
"6167","8878"
"6167","9045"
"6167","11224"
"6167","23234"
"6167","23293"
"6167","23438"
"6167","23521"
"6167","23708"
"6167","26517"
"6167","51690"
"6167","54948"
"6167","56342"
"6167","57819"
"6167","63875"
"6167","64951"
"6167","219927"
"6167","221613"
"6168","6171"
"6168","6175"
"6168","6181"
"6168","6183"
"6168","6184"
"6168","6187"
"6168","6203"
"6168","6227"
"6168","6228"
"6168","8334"
"6168","9045"
"6168","9051"
"6168","10514"
"6168","11224"
"6168","11337"
"6168","23016"
"6168","23234"
"6168","23293"
"6168","23438"
"6168","23521"
"6168","23708"
"6168","29927"
"6168","51010"
"6168","51611"
"6168","54948"
"6168","56915"
"6168","63875"
"6168","64951"
"6168","117246"
"6171","6175"
"6171","6181"
"6171","6184"
"6171","6187"
"6171","6203"
"6171","6227"
"6171","6228"
"6171","9045"
"6171","11224"
"6171","23293"
"6171","23521"
"6175","6181"
"6175","6183"
"6175","6184"
"6175","6187"
"6175","6203"
"6175","6227"
"6175","6228"
"6175","6241"
"6175","6418"
"6175","6455"
"6175","6510"
"6175","6836"
"6175","7374"
"6175","8192"
"6175","8241"
"6175","8334"
"6175","8428"
"6175","8445"
"6175","8841"
"6175","9045"
"6175","9112"
"6175","9189"
"6175","9219"
"6175","9296"
"6175","10092"
"6175","10095"
"6175","10419"
"6175","10437"
"6175","10514"
"6175","10726"
"6175","11224"
"6175","11337"
"6175","23082"
"6175","23225"
"6175","23234"
"6175","23293"
"6175","23438"
"6175","23521"
"6175","23640"
"6175","23708"
"6175","26517"
"6175","29894"
"6175","29920"
"6175","29927"
"6175","50628"
"6175","51010"
"6175","51690"
"6175","54623"
"6175","54948"
"6175","55114"
"6175","56259"
"6175","56341"
"6175","56342"
"6175","56915"
"6175","56949"
"6175","57187"
"6175","57819"
"6175","63875"
"6175","64951"
"6175","79031"
"6175","80198"
"6175","90850"
"6175","117246"
"6175","126003"
"6175","203068"
"6175","221613"
"6175","246721"
"6175","347733"
"6181","6183"
"6181","6184"
"6181","6187"
"6181","6203"
"6181","6227"
"6181","6228"
"6181","6241"
"6181","6418"
"6181","6455"
"6181","6836"
"6181","6902"
"6181","7385"
"6181","8078"
"6181","8192"
"6181","8334"
"6181","8428"
"6181","8625"
"6181","8841"
"6181","9045"
"6181","9189"
"6181","9219"
"6181","9296"
"6181","9377"
"6181","10092"
"6181","10095"
"6181","10419"
"6181","10514"
"6181","10567"
"6181","10726"
"6181","10844"
"6181","11224"
"6181","11337"
"6181","23225"
"6181","23293"
"6181","23438"
"6181","23521"
"6181","23640"
"6181","23708"
"6181","26517"
"6181","29882"
"6181","29894"
"6181","29920"
"6181","29927"
"6181","51010"
"6181","51024"
"6181","51160"
"6181","51411"
"6181","51690"
"6181","54623"
"6181","54758"
"6181","54926"
"6181","54948"
"6181","55114"
"6181","55748"
"6181","56341"
"6181","56342"
"6181","56915"
"6181","56949"
"6181","57048"
"6181","57187"
"6181","57819"
"6181","63875"
"6181","63922"
"6181","64951"
"6181","79031"
"6181","80198"
"6181","117246"
"6181","122704"
"6181","126003"
"6181","203068"
"6181","219927"
"6181","221613"
"6181","246721"
"6181","283989"
"6183","6187"
"6183","6203"
"6183","7385"
"6183","8192"
"6183","9045"
"6183","9377"
"6183","10726"
"6183","11224"
"6183","23521"
"6183","25828"
"6183","26517"
"6183","27089"
"6183","29927"
"6183","54948"
"6183","63875"
"6183","64951"
"6183","80198"
"6183","122704"
"6183","126003"
"6184","6187"
"6184","6203"
"6184","6228"
"6184","6241"
"6184","6418"
"6184","6455"
"6184","6510"
"6184","6836"
"6184","6902"
"6184","7360"
"6184","7385"
"6184","7922"
"6184","9045"
"6184","9189"
"6184","9230"
"6184","9296"
"6184","9583"
"6184","10092"
"6184","10095"
"6184","10419"
"6184","10514"
"6184","10554"
"6184","10844"
"6184","10956"
"6184","11224"
"6184","23225"
"6184","23438"
"6184","23521"
"6184","23708"
"6184","25979"
"6184","26517"
"6184","29920"
"6184","29927"
"6184","51010"
"6184","51160"
"6184","56342"
"6184","56949"
"6184","59307"
"6184","63875"
"6184","63922"
"6184","79031"
"6184","80198"
"6184","80736"
"6184","90522"
"6184","126003"
"6184","203068"
"6184","246721"
"6187","6203"
"6187","6227"
"6187","6228"
"6187","6241"
"6187","6418"
"6187","6902"
"6187","7114"
"6187","7385"
"6187","8192"
"6187","8241"
"6187","8334"
"6187","8428"
"6187","8445"
"6187","8554"
"6187","8673"
"6187","8841"
"6187","9045"
"6187","9112"
"6187","9189"
"6187","9219"
"6187","10095"
"6187","10419"
"6187","10514"
"6187","11224"
"6187","11337"
"6187","23016"
"6187","23293"
"6187","23438"
"6187","23521"
"6187","23708"
"6187","25828"
"6187","26517"
"6187","29920"
"6187","29927"
"6187","50628"
"6187","51010"
"6187","51142"
"6187","51477"
"6187","51611"
"6187","51690"
"6187","54948"
"6187","55114"
"6187","56341"
"6187","56342"
"6187","56915"
"6187","56949"
"6187","57187"
"6187","63875"
"6187","64951"
"6187","79031"
"6187","80198"
"6187","81611"
"6187","89941"
"6187","117246"
"6187","122704"
"6187","126003"
"6187","203068"
"6187","219927"
"6187","221613"
"6187","246721"
"6187","284996"
"6203","6227"
"6203","6228"
"6203","6241"
"6203","6418"
"6203","6774"
"6203","6902"
"6203","8241"
"6203","8334"
"6203","8428"
"6203","8672"
"6203","8841"
"6203","9045"
"6203","9189"
"6203","9219"
"6203","9296"
"6203","9377"
"6203","10092"
"6203","10095"
"6203","10419"
"6203","10514"
"6203","11180"
"6203","11224"
"6203","23016"
"6203","23234"
"6203","23438"
"6203","23521"
"6203","23708"
"6203","26517"
"6203","29882"
"6203","29894"
"6203","29920"
"6203","29927"
"6203","50628"
"6203","51010"
"6203","51477"
"6203","51690"
"6203","54948"
"6203","55114"
"6203","56341"
"6203","56342"
"6203","56915"
"6203","56949"
"6203","57187"
"6203","57819"
"6203","63875"
"6203","63922"
"6203","80198"
"6203","117246"
"6203","126003"
"6203","203068"
"6203","221613"
"6203","246721"
"6203","283989"
"6203","284996"
"6227","6228"
"6227","9045"
"6227","11224"
"6227","23521"
"6228","6241"
"6228","6418"
"6228","6902"
"6228","8241"
"6228","8334"
"6228","8428"
"6228","8554"
"6228","9045"
"6228","9296"
"6228","10092"
"6228","10095"
"6228","10419"
"6228","10514"
"6228","11224"
"6228","11337"
"6228","23016"
"6228","23234"
"6228","23293"
"6228","23438"
"6228","23521"
"6228","23708"
"6228","26517"
"6228","27089"
"6228","29894"
"6228","29920"
"6228","29927"
"6228","51010"
"6228","51142"
"6228","51160"
"6228","51611"
"6228","54948"
"6228","56341"
"6228","56342"
"6228","57819"
"6228","63875"
"6228","64951"
"6228","117246"
"6228","219927"
"6228","221613"
"6228","246721"
"6241","6418"
"6241","8428"
"6241","8570"
"6241","9045"
"6241","10714"
"6241","10726"
"6241","11224"
"6241","23234"
"6241","56342"
"6241","57819"
"6241","64946"
"6241","80198"
"6241","80736"
"6241","203068"
"6279","6283"
"6279","57402"
"6297","7023"
"6344","51181"
"6344","79924"
"6391","7385"
"6391","8192"
"6391","9167"
"6391","9377"
"6391","25828"
"6391","26517"
"6391","27089"
"6391","51142"
"6391","54539"
"6391","55114"
"6391","63875"
"6402","7124"
"6402","7852"
"6418","6604"
"6418","6902"
"6418","7360"
"6418","8570"
"6418","8741"
"6418","8841"
"6418","9013"
"6418","9045"
"6418","9112"
"6418","9219"
"6418","10092"
"6418","10419"
"6418","10514"
"6418","10726"
"6418","11224"
"6418","11333"
"6418","23016"
"6418","23225"
"6418","23234"
"6418","23438"
"6418","23521"
"6418","26517"
"6418","29882"
"6418","29894"
"6418","51010"
"6418","51611"
"6418","54623"
"6418","56342"
"6418","56915"
"6418","56949"
"6418","57819"
"6418","80198"
"6418","117246"
"6455","6836"
"6455","9045"
"6455","9112"
"6455","10092"
"6455","10491"
"6455","11337"
"6455","26517"
"6455","29882"
"6455","29894"
"6455","51160"
"6455","51411"
"6455","54926"
"6455","56342"
"6455","56904"
"6455","57048"
"6455","57819"
"6455","89941"
"6496","9112"
"6496","9355"
"6504","23495"
"6510","6520"
"6510","11224"
"6510","29927"
"6520","6774"
"6569","9351"
"6604","6667"
"6604","6794"
"6604","6910"
"6604","8570"
"6604","8841"
"6604","10514"
"6604","23309"
"6604","54623"
"6604","80198"
"6604","116138"
"6614","6693"
"6654","7066"
"6654","7450"
"6654","8440"
"6654","9886"
"6654","10817"
"6654","55114"
"6654","64333"
"6654","89941"
"6667","6722"
"6667","6774"
"6667","6886"
"6667","7023"
"6667","7584"
"6667","8841"
"6667","27113"
"6667","57187"
"6678","7114"
"6678","7423"
"6678","7450"
"6678","23166"
"6688","6774"
"6688","6776"
"6688","7124"
"6688","7409"
"6688","8841"
"6688","161882"
"6722","8841"
"6725","80895"
"6774","6775"
"6774","6776"
"6774","7066"
"6774","7707"
"6774","7852"
"6774","8554"
"6774","8651"
"6774","8841"
"6774","9077"
"6774","9112"
"6774","10401"
"6774","11224"
"6774","23326"
"6774","23633"
"6774","29927"
"6774","203068"
"6775","8554"
"6776","7066"
"6776","7852"
"6776","8554"
"6776","8651"
"6776","8841"
"6776","8878"
"6776","10401"
"6776","161882"
"6794","7249"
"6794","8237"
"6794","11180"
"6794","51719"
"6794","80895"
"6794","84446"
"6836","7922"
"6836","9045"
"6836","9583"
"6836","10095"
"6836","10567"
"6836","23633"
"6836","23708"
"6836","26517"
"6836","29927"
"6836","51010"
"6836","51160"
"6836","57048"
"6836","59286"
"6836","60682"
"6836","90522"
"6836","90850"
"6836","94103"
"6836","126003"
"6902","8841"
"6902","10092"
"6902","10200"
"6902","10726"
"6902","11224"
"6902","26517"
"6902","56342"
"6902","56949"
"6902","57819"
"6902","59286"
"6902","80198"
"6902","126003"
"6902","203068"
"6902","347733"
"6910","60529"
"7023","7024"
"7023","10726"
"7023","23309"
"7024","11337"
"7067","8841"
"7114","7423"
"7114","7450"
"7124","8737"
"7124","10318"
"7135","7136"
"7135","7139"
"7135","7140"
"7135","7169"
"7135","8557"
"7136","7139"
"7136","7140"
"7136","7169"
"7136","8557"
"7139","7169"
"7140","7169"
"7140","8557"
"7161","8554"
"7161","10188"
"7169","8557"
"7188","8737"
"7188","8741"
"7188","23495"
"7249","11070"
"7249","64837"
"7301","10318"
"7301","80895"
"7335","8737"
"7360","9583"
"7360","10726"
"7360","23708"
"7360","29920"
"7360","51719"
"7360","60682"
"7360","80736"
"7374","23234"
"7374","27301"
"7374","56259"
"7374","131474"
"7374","203068"
"7385","8192"
"7385","8508"
"7385","9167"
"7385","9377"
"7385","11224"
"7385","25979"
"7385","26517"
"7385","27089"
"7385","29927"
"7385","51142"
"7385","54539"
"7385","54926"
"7385","55278"
"7385","63875"
"7385","64951"
"7385","131474"
"7385","374291"
"7409","7852"
"7409","8651"
"7409","27040"
"7409","203068"
"7423","7450"
"7450","11093"
"7450","23038"
"7473","7480"
"7473","7481"
"7480","7481"
"7480","8841"
"7584","90850"
"7707","8841"
"7783","7784"
"7852","8651"
"7852","10636"
"7852","283869"
"7922","29927"
"8045","8440"
"8175","8241"
"8175","10084"
"8175","29894"
"8175","56259"
"8175","56949"
"8175","57819"
"8175","80198"
"8175","117246"
"8192","8508"
"8192","9112"
"8192","9377"
"8192","10726"
"8192","11224"
"8192","23234"
"8192","23438"
"8192","23640"
"8192","25828"
"8192","26517"
"8192","29927"
"8192","54539"
"8192","54948"
"8192","56915"
"8192","57819"
"8192","63875"
"8192","64951"
"8192","84266"
"8192","203068"
"8192","374291"
"8214","9189"
"8237","9149"
"8237","23633"
"8237","29927"
"8241","9045"
"8241","9883"
"8241","10419"
"8241","10514"
"8241","11224"
"8241","11333"
"8241","23326"
"8241","23521"
"8241","29894"
"8241","51690"
"8241","56949"
"8241","117246"
"8241","203068"
"8334","9045"
"8334","10419"
"8334","10514"
"8334","11224"
"8334","23521"
"8334","23708"
"8334","29894"
"8334","56341"
"8334","56342"
"8334","56949"
"8334","57819"
"8334","63875"
"8334","203068"
"8334","221613"
"8428","9045"
"8428","11224"
"8428","51719"
"8428","203068"
"8440","10092"
"8440","10095"
"8440","10188"
"8440","28964"
"8459","11337"
"8459","284996"
"8508","8878"
"8508","9377"
"8541","10076"
"8541","28964"
"8554","9045"
"8554","51322"
"8570","10726"
"8570","23016"
"8570","29894"
"8570","51010"
"8570","56915"
"8570","56949"
"8651","11040"
"8672","10419"
"8672","10514"
"8672","23633"
"8672","23708"
"8672","29894"
"8672","56342"
"8672","56949"
"8672","57187"
"8672","90850"
"8673","10437"
"8673","11337"
"8673","29927"
"8673","51272"
"8737","8878"
"8737","9099"
"8737","26133"
"8737","80895"
"8737","203068"
"8741","23495"
"8819","8841"
"8819","9112"
"8819","9219"
"8819","23309"
"8819","64426"
"8819","283248"
"8841","9031"
"8841","9045"
"8841","9112"
"8841","9219"
"8841","10419"
"8841","10514"
"8841","10726"
"8841","10844"
"8841","11224"
"8841","11333"
"8841","22907"
"8841","23016"
"8841","23309"
"8841","23326"
"8841","29894"
"8841","57819"
"8841","64426"
"8841","80198"
"8841","116138"
"8841","117246"
"8841","203068"
"8841","221613"
"8878","8994"
"8878","10188"
"8878","11337"
"8878","50628"
"8888","10419"
"8888","29894"
"8888","56259"
"8928","10589"
"8928","60529"
"8993","23640"
"8994","90850"
"9013","9112"
"9013","9219"
"9031","10514"
"9031","23309"
"9031","23326"
"9031","90850"
"9045","10092"
"9045","10095"
"9045","10419"
"9045","10514"
"9045","11224"
"9045","11333"
"9045","11337"
"9045","23016"
"9045","23225"
"9045","23234"
"9045","23293"
"9045","23438"
"9045","23521"
"9045","23708"
"9045","26517"
"9045","29894"
"9045","29920"
"9045","29927"
"9045","50628"
"9045","51160"
"9045","51611"
"9045","51690"
"9045","54948"
"9045","56341"
"9045","56342"
"9045","57187"
"9045","63875"
"9045","64951"
"9045","79031"
"9045","80198"
"9045","90850"
"9045","117246"
"9045","122704"
"9045","126003"
"9045","203068"
"9045","219927"
"9045","221613"
"9045","246721"
"9051","10095"
"9051","11224"
"9051","203068"
"9074","27134"
"9088","29894"
"9091","9487"
"9099","80128"
"9099","84108"
"9099","90850"
"9112","9219"
"9112","10714"
"9112","10726"
"9112","23309"
"9112","23326"
"9112","26517"
"9112","29894"
"9112","64426"
"9112","161882"
"9112","283248"
"9132","23416"
"9149","11180"
"9149","221937"
"9167","9377"
"9167","26517"
"9167","27089"
"9167","54539"
"9189","10095"
"9189","29882"
"9189","54623"
"9189","55222"
"9189","56915"
"9189","57819"
"9189","80198"
"9189","117246"
"9189","203068"
"9219","10200"
"9219","10419"
"9219","10714"
"9219","10726"
"9219","11224"
"9219","23309"
"9219","56949"
"9219","161882"
"9219","203068"
"9219","283248"
"9219","283989"
"9230","10567"
"9230","23708"
"9230","90522"
"9296","9583"
"9296","10726"
"9296","11337"
"9296","23708"
"9296","26517"
"9296","29920"
"9296","55114"
"9296","56342"
"9296","60682"
"9296","79031"
"9296","126003"
"9377","11224"
"9377","11337"
"9377","23038"
"9377","23640"
"9377","25979"
"9377","26517"
"9377","27089"
"9377","51024"
"9377","51142"
"9377","54539"
"9377","54926"
"9377","54948"
"9377","63875"
"9377","64951"
"9377","126003"
"9377","374291"
"9404","9883"
"9415","64600"
"9583","10567"
"9583","23309"
"9583","29927"
"9583","56953"
"9583","60682"
"9583","126003"
"9663","55114"
"9883","10514"
"9883","56342"
"9883","203068"
"9886","27237"
"9886","55114"
"9886","64333"
"9886","89846"
"9886","89941"
"9973","26517"
"9973","51160"
"9973","54539"
"10078","56949"
"10092","10093"
"10092","10095"
"10092","11337"
"10092","23521"
"10092","79031"
"10092","79180"
"10092","203068"
"10093","10095"
"10095","11224"
"10095","23521"
"10095","29894"
"10095","29920"
"10095","55114"
"10095","57048"
"10095","79031"
"10095","79180"
"10095","80198"
"10095","126003"
"10095","203068"
"10101","10726"
"10101","26517"
"10101","54926"
"10101","54948"
"10200","23016"
"10200","51010"
"10200","56915"
"10318","10567"
"10360","25828"
"10360","117246"
"10401","50628"
"10419","10514"
"10419","10726"
"10419","10844"
"10419","11224"
"10419","11333"
"10419","23016"
"10419","23225"
"10419","23234"
"10419","23309"
"10419","23521"
"10419","23708"
"10419","26517"
"10419","29894"
"10419","29920"
"10419","50628"
"10419","51611"
"10419","56259"
"10419","56341"
"10419","56342"
"10419","56915"
"10419","56949"
"10419","57187"
"10419","57819"
"10419","79760"
"10419","80198"
"10419","84446"
"10419","90850"
"10419","117246"
"10419","126003"
"10419","203068"
"10419","221613"
"10419","221937"
"10437","11337"
"10467","26517"
"10467","51160"
"10491","56904"
"10491","60681"
"10514","10726"
"10514","10844"
"10514","11180"
"10514","11224"
"10514","22907"
"10514","23016"
"10514","23309"
"10514","23521"
"10514","26517"
"10514","29882"
"10514","29894"
"10514","29920"
"10514","50628"
"10514","51010"
"10514","54623"
"10514","56342"
"10514","56915"
"10514","56949"
"10514","63922"
"10514","79760"
"10514","80198"
"10514","90850"
"10514","117246"
"10514","126003"
"10514","203068"
"10554","203068"
"10567","11070"
"10567","25828"
"10567","29907"
"10567","56904"
"10567","90522"
"10567","126003"
"10589","23640"
"10636","283869"
"10714","23234"
"10714","64946"
"10714","117246"
"10726","10844"
"10726","11224"
"10726","11337"
"10726","23016"
"10726","23038"
"10726","23234"
"10726","23326"
"10726","23640"
"10726","26133"
"10726","26517"
"10726","29882"
"10726","29894"
"10726","51010"
"10726","51143"
"10726","54623"
"10726","54948"
"10726","56915"
"10726","56949"
"10726","57819"
"10726","64946"
"10726","79016"
"10726","79228"
"10726","80198"
"10726","117246"
"10726","122704"
"10726","131474"
"10726","203068"
"10844","56342"
"10844","63922"
"10844","80198"
"10844","126003"
"10844","203068"
"10844","347733"
"10956","23225"
"10956","29927"
"11040","80895"
"11180","26517"
"11180","29894"
"11180","117246"
"11180","147746"
"11224","11333"
"11224","11337"
"11224","23016"
"11224","23225"
"11224","23234"
"11224","23293"
"11224","23438"
"11224","23521"
"11224","23640"
"11224","23708"
"11224","25828"
"11224","26517"
"11224","29882"
"11224","29894"
"11224","29920"
"11224","29927"
"11224","50628"
"11224","51010"
"11224","51160"
"11224","51690"
"11224","54623"
"11224","54948"
"11224","56259"
"11224","56915"
"11224","56949"
"11224","57187"
"11224","57819"
"11224","63875"
"11224","64951"
"11224","117246"
"11224","203068"
"11224","219927"
"11224","221613"
"11224","246721"
"11224","284996"
"11224","347733"
"11333","26517"
"11337","23102"
"11337","25828"
"11337","29927"
"11337","51024"
"11337","51160"
"11337","54926"
"11337","203068"
"22907","29894"
"23016","26517"
"23016","29894"
"23016","51010"
"23016","51611"
"23016","54623"
"23016","56342"
"23016","56915"
"23016","56949"
"23016","57819"
"23016","80198"
"23016","117246"
"23038","79016"
"23198","23326"
"23198","29882"
"23198","29927"
"23198","55114"
"23198","80198"
"23198","90850"
"23225","23521"
"23225","29894"
"23225","50628"
"23225","56915"
"23225","79760"
"23234","23438"
"23234","51611"
"23234","81611"
"23234","117246"
"23234","219927"
"23293","23521"
"23293","116138"
"23309","23326"
"23309","23633"
"23309","29894"
"23309","56949"
"23309","57187"
"23309","64426"
"23309","80198"
"23309","83855"
"23309","90850"
"23309","221937"
"23309","283248"
"23326","23616"
"23326","23708"
"23326","26517"
"23326","55114"
"23326","56970"
"23326","57026"
"23326","80198"
"23326","126003"
"23326","127002"
"23396","28964"
"23438","23521"
"23438","23708"
"23438","29894"
"23438","29920"
"23438","54758"
"23438","54948"
"23438","56342"
"23438","56949"
"23438","79031"
"23438","80198"
"23438","90850"
"23438","117246"
"23438","126003"
"23438","203068"
"23438","347733"
"23521","23708"
"23521","26517"
